id,importanceSampling
411|4,139.990095
411|3,136.681359
411|5,162.353908
411|6,162.813994
411|8,133.954360
411|7,137.269757
411|9,163.594356
411|10,160.621126
411|12,137.307550
411|11,137.330247
411|1,82.806753
411|2,147.138711
152|8,151.604919
152|7,153.304636
152|6,159.937160
152|5,160.663176
152|12,143.558854
152|11,144.006139
152|10,154.308256
152|9,119.715395
152|3,154.584392
152|4,153.867263
152|1,77.821520
152|2,150.526018
1056|8,149.344422
1056|7,152.021694
1056|6,156.599327
1056|5,156.469455
1056|12,147.154543
1056|11,144.879574
1056|10,152.077251
1056|9,153.567829
1056|4,149.237513
1056|3,148.315476
1056|1,76.954235
1056|2,164.448154
462|6,234.502030
462|5,233.455558
462|4,211.400847
462|3,210.512461
462|9,149.233510
462|10,152.121598
462|7,162.209090
462|8,160.442574
462|11,164.444891
462|12,170.844163
462|1,90.891592
462|2,161.330868
1159|8,156.309129
1159|7,156.626454
1159|5,165.620386
1159|6,131.222058
1159|11,111.127437
1159|12,117.564131
1159|9,157.853636
1159|10,160.938853
1159|4,157.240405
1159|3,156.696813
1159|1,49.335172
1159|2,158.460393
1197|7,138.688758
1197|8,137.542959
1197|6,114.276654
1197|5,148.745275
1197|12,144.546709
1197|10,151.687617
1197|9,148.495729
1197|3,105.014300
1197|4,139.250324
1197|11,144.091095
1197|1,81.149849
1197|2,126.304110
