id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0824767,0,-0.58415,0.0862969,0,-2.98098e-07,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.262975,0,-2.32989,-0.249968,0,1.99854e-06,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.175297,0,-0.524342,0.158957,0,-1.16547e-06,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.187053,0,-1.06783,0.195226,0,-1.9025e-07,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0649207,0,-2.20104,-0.0791877,0,-9.30896e-07,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.111862,0,-2.10404,-0.121554,0,8.47162e-07,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0922176,0,1.00007,0.0934641,0,2.15251e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.199356,0,-1.70393,0.199038,0,1.11916e-06,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.132981,0,-0.709762,-0.142928,0,6.40305e-07,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0430333,0,-1.58084,-0.0629479,0,3.7376e-07,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00857324,0,0.7547,-2.96872e-10,0,-3.50015e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.00151419,0,1.53033,3.23284e-09,0,-2.11227e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0154421,0,-0.900081,-2.82168e-10,0,-6.18868e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.00507482,0,-1.66047,-1.48841e-09,0,7.50938e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0154027,0,-0.291937,3.48904e-09,0,6.55743e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0050852,0,-0.604163,5.9602e-09,0,-4.07276e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0177964,0,-0.004113,2.28207e-09,0,4.23674e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,7.74559e-06,0,0.0709095,2.39494e-09,0,3.04976e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0103994,0,-0.152769,2.82465e-09,0,-7.54945e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.014676,0,-1.07681,-2.57021e-09,0,-5.82664e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00818461,0,-0.300026,4.68347e-09,0,-3.17329e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00661957,0,1.64102,5.62863e-09,0,-9.91251e-08,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0128485,0,0.472771,3.13575e-09,0,-5.51214e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.00196052,0,0.631848,4.59684e-09,0,-1.33738e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.0110289,0,0.694895,-6.83965e-09,0,3.2521e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.00444322,0,-0.528948,-6.52784e-10,0,3.91522e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0426276,0,-1.53941,-0.0427455,0,-1.01604e-06,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0357178,0,-2.36149,0.0207438,0,9.50164e-07,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.0492093,0,1.07851,0.0588924,0,7.2165e-07,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.00807654,0,-3.304,-0.0200223,0,-5.78993e-07,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.0475237,0,-1.63707,-0.0581232,0,-2.90655e-06,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.00190299,0,-3.90629,-0.00764216,0,8.16881e-07,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.0477266,0,1.91112,-0.0422766,0,2.854e-07,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0938879,0,-2.96212,0.103817,0,-3.06333e-07,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.0308289,0,4.12412,-0.0352847,0,7.73479e-07,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.0515907,0,-2.54161,0.0368607,0,3.10875e-07,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-0.0101572,0,0.0214159,2.02639e-09,0,6.23308e-08,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.000297167,0,0.0311749,5.47395e-09,0,-9.49179e-08,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-0.00940148,0,1.42084,2.14749e-09,0,-3.52294e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-0.0116366,0,0.998782,1.58002e-09,0,-5.17495e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.00144305,0,-0.86565,2.22472e-09,0,1.81277e-07,69.0|322,152
