id,importanceSampling
411|4,132.128886
411|3,146.851209
411|5,158.308015
411|6,162.284414
411|8,135.303794
411|7,137.104304
411|9,153.105126
411|10,161.428535
411|12,103.588620
411|11,132.602645
411|1,82.995268
411|2,147.861784
152|8,142.909725
152|7,142.786245
152|6,149.028550
152|5,147.980733
152|12,139.589644
152|11,136.304696
152|10,141.974365
152|9,146.221212
152|3,144.369654
152|4,143.761721
152|1,77.832755
152|2,119.297422
1056|8,140.018373
1056|7,141.775657
1056|6,145.105197
1056|5,145.683311
1056|12,154.680206
1056|11,146.159961
1056|10,145.768445
1056|9,151.429475
1056|4,142.639455
1056|3,139.801837
1056|1,77.110576
1056|2,163.866863
462|6,164.298426
462|5,165.203016
462|4,170.436378
462|3,169.544999
462|9,106.766503
462|10,142.503605
462|7,151.159107
462|8,149.889384
462|11,160.512470
462|12,167.008084
462|1,90.949345
462|2,161.597607
1159|8,152.998712
1159|7,154.507025
1159|5,158.705457
1159|6,157.842926
1159|11,152.715322
1159|12,164.282917
1159|9,155.206576
1159|10,156.895863
1159|4,148.231146
1159|3,147.571736
1159|1,81.625080
1159|2,159.673910
1197|7,131.985234
1197|8,130.889086
1197|6,138.117488
1197|5,137.245088
1197|12,133.951865
1197|10,142.516670
1197|9,139.687772
1197|3,130.211064
1197|4,131.328878
1197|11,136.384295
1197|1,81.375821
1197|2,159.411179
