id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.20103,0.837465,3.01933,-5.25073,2.21517,0.836552,3.04357,-5.46019,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.20103,0.837465,4.03242,-5.23781,2.21517,0.836552,4.09324,-5.46018,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.20103,0.837465,2.87711,-5.42536,2.21517,0.836552,2.89666,-5.46018,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.20103,0.837465,2.7622,-5.47619,2.21517,0.836552,2.77888,-5.46018,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.20103,0.837465,3.48011,-5.31955,2.21517,0.836552,3.49738,-5.4602,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.20103,0.837465,3.63247,-5.4602,2.21517,0.836552,3.63913,-5.46019,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.20103,0.837465,2.99578,-5.35225,2.21517,0.836552,3.00715,-5.46018,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.20103,0.837465,2.79337,-5.42228,2.21517,0.836552,2.80025,-5.46018,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.20103,0.837465,3.67703,-5.4108,2.21517,0.836552,3.66218,-5.46019,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.20103,0.837465,3.42604,-5.37929,2.21517,0.836552,3.44367,-5.46018,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.20103,0.837464,4.08113,-5.52809,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.20103,0.837464,4.15184,-5.34461,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.20103,0.837464,4.23736,-5.3693,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.20103,0.837464,4.14878,-5.44517,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.20103,0.837464,4.15041,-5.3453,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.20103,0.837464,4.14749,-5.46038,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.20103,0.837464,4.15909,-5.37986,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.20103,0.837464,4.20822,-5.30932,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.20103,0.837464,4.21978,-5.45277,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,2.20103,0.837464,4.12803,-5.54485,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.20103,0.837464,4.14904,-5.42354,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.20103,0.837464,4.18508,-5.4229,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.20103,0.837464,4.17028,-5.44775,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.20103,0.837464,4.13492,-5.32534,2.21517,0.836551,4.11273,-5.46018,69.0|274,411
