id,importanceSampling
411|4,140.870818
411|3,136.641828
411|5,161.672696
411|6,160.164283
411|8,139.723676
411|7,138.847312
411|9,159.596344
411|10,161.408824
411|12,137.691908
411|11,138.483146
411|1,83.995283
411|2,143.544596
783|3,179.623438
783|4,181.186339
783|5,180.909213
783|6,181.241426
783|7,151.022647
783|8,150.109311
783|10,180.128963
783|9,180.408413
783|12,157.575558
783|11,156.966487
783|1,81.771471
783|2,147.182695
491|10,140.130398
491|9,140.307198
491|12,154.659660
491|11,159.031939
491|4,155.463620
491|3,153.973202
491|6,169.373593
491|5,169.818998
491|7,135.573921
491|8,134.375828
491|1,64.224206
491|2,155.981095
433|4,160.919210
433|3,146.351267
433|6,164.600850
433|5,172.404095
433|8,142.477448
433|7,148.686886
433|10,151.339264
433|9,146.884582
433|11,155.464688
433|12,179.762036
433|1,64.683000
433|2,148.380872
297|3,173.838865
297|4,176.940959
297|5,143.248509
297|6,142.853923
297|8,151.044481
297|7,151.061015
297|9,149.735310
297|10,145.400919
297|12,187.432346
297|11,177.120790
297|1,67.954439
297|2,146.312713
183|4,133.568478
183|3,139.948443
183|6,128.226138
183|5,128.976857
183|7,133.028267
183|8,134.291040
183|10,129.767251
183|9,130.263383
183|12,133.069591
183|11,134.731727
183|1,88.136952
183|2,121.635188
705|3,142.257996
705|4,142.462445
705|5,142.857609
705|6,142.555208
705|7,143.967686
705|8,142.939086
705|10,128.331833
705|9,132.652174
705|12,127.391001
705|11,127.999695
705|1,67.301297
705|2,125.781752
555|4,158.320942
555|3,160.087710
555|5,159.945507
555|6,162.533089
555|7,139.697851
555|8,139.814063
555|9,158.575544
555|10,159.086441
555|12,138.713720
555|11,137.231783
555|1,80.116058
555|2,132.109103
394|5,149.871579
394|6,149.408923
394|7,166.759542
394|8,169.702497
394|10,151.891774
394|9,150.025543
394|12,149.351775
394|11,151.000132
394|3,140.070617
394|4,146.494044
394|1,63.418943
394|2,137.341049
1099|3,156.249693
1099|4,158.076978
1099|5,170.286116
1099|6,171.166061
1099|8,143.208576
1099|7,151.138649
1099|9,155.416465
1099|10,159.535244
1099|11,140.146334
1099|12,143.549474
1099|1,67.594698
1099|2,120.356915
611|4,141.177073
611|3,139.104271
611|5,142.479444
611|6,140.669103
611|7,140.958567
611|8,141.303019
611|9,150.735010
611|10,148.356944
611|12,142.235043
611|11,140.275689
611|1,67.801159
611|2,125.008752
84|5,189.471594
84|6,182.097295
84|4,174.121244
84|3,172.818711
84|9,158.204415
84|10,157.994553
84|7,168.584820
84|8,166.430827
84|12,158.734264
84|11,161.842542
84|1,76.866148
84|2,148.755511
1042|8,153.742113
1042|7,156.486111
1042|6,159.761638
1042|5,159.344476
1042|12,152.263877
1042|11,153.613110
1042|9,161.753192
1042|10,160.228528
1042|4,156.486537
1042|3,154.813499
1042|1,82.955699
1042|2,148.927874
719|5,160.634744
719|6,161.514134
719|3,170.491745
719|4,170.597708
719|10,155.141037
719|9,154.590372
719|8,162.332241
719|7,162.535245
719|12,156.825690
719|11,154.582350
719|1,80.396908
719|2,144.935869
863|7,146.850606
863|8,145.069127
863|6,155.765087
863|5,153.465287
863|11,144.437647
863|12,143.524058
863|9,152.691864
863|10,150.696882
863|3,145.566711
863|4,148.255974
863|1,79.879166
863|2,143.698183
488|6,169.144098
488|5,168.952414
488|4,174.306551
488|3,174.216222
488|10,209.151330
488|9,206.865022
488|8,192.469393
488|7,191.262548
488|11,159.757563
488|12,161.224370
488|1,78.179139
488|2,144.337493
152|8,149.402698
152|7,150.267697
152|6,159.846557
152|5,158.107117
152|12,148.910864
152|11,145.983797
152|10,151.762412
152|9,154.175841
152|3,153.868701
152|4,152.423994
152|1,78.484633
152|2,144.237182
847|6,213.752784
847|3,191.495736
847|4,193.154930
847|10,158.878265
847|9,160.159739
847|7,170.985189
847|8,169.902944
847|12,170.251801
847|11,171.129021
847|5,208.984750
847|1,84.969527
847|2,160.903037
1241|8,159.101780
1241|7,160.844141
1241|5,169.105005
1241|6,168.214154
1241|11,153.770756
1241|12,152.016821
1241|9,166.842413
1241|10,163.206292
1241|3,164.336464
1241|4,170.015175
