id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|2|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|3|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|4|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|5|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|6|1|162,273.522,1.53942,1.02566,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|7|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|cc|8|1|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|sample|10|162,270.466,0.110175,467.313,614.327,9.45269,270.466,0.11017,467.31,614.327,9.45269,True,32.0|162,84
8|84|sample|11|162,270.854,0.698103,9.14093,614.327,9.45269,270.854,0.6981,9.14094,614.327,9.45269,True,22.0|162,84
8|84|sample|12|162,270.854,0.698102,9.14092,614.327,9.45269,270.854,0.6981,9.14094,614.327,9.45269,True,22.0|162,84
8|84|sample|3|162,267.142,-0.0288909,759.152,614.327,9.45269,267.142,-0.0288927,759.151,614.327,9.45269,True,55.0|162,84
8|84|sample|4|162,267.142,-0.0288917,759.151,614.327,9.45269,267.142,-0.0288927,759.151,614.327,9.45269,True,55.0|162,84
8|84|sample|5|162,267.142,-0.0288926,759.149,614.327,9.45269,267.142,-0.0288927,759.151,614.327,9.45269,True,55.0|162,84
8|84|sample|6|162,267.142,-0.0288931,759.15,614.327,9.45269,267.142,-0.0288927,759.151,614.327,9.45269,True,55.0|162,84
8|84|sample|7|162,270.466,0.110173,467.311,614.327,9.45269,270.466,0.11017,467.31,614.327,9.45269,True,32.0|162,84
8|84|sample|8|162,270.466,0.110172,467.311,614.327,9.45269,270.466,0.11017,467.31,614.327,9.45269,True,32.0|162,84
8|84|sample|9|162,270.466,0.110176,467.313,614.327,9.45269,270.466,0.11017,467.31,614.327,9.45269,True,32.0|162,84
8|84|vc|1|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|2|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|3|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|4|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|5|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|6|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|7|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|84|vc|8|2|162,273.522,1.53942,1.02567,614.327,9.45269,273.522,1.53942,1.02567,614.327,9.45269,False,69.0|162,84
8|719|cc|1|1|274,272.701,1.39517,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|2|1|274,272.701,1.39517,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|3|1|274,272.701,1.39518,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|4|1|274,272.701,1.39518,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|5|1|274,272.701,1.39518,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|6|1|274,272.701,1.39518,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|7|1|274,272.701,1.39518,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|cc|8|1|274,272.701,1.39517,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|sample|10|274,272.807,0.735087,28.1191,614.327,9.45269,272.807,0.735086,28.1191,614.327,9.45269,True,32.0|274,719
8|719|sample|11|274,267.734,1.34486,13.0425,614.327,9.45269,267.734,1.34485,13.0426,614.327,9.45269,True,22.0|274,719
8|719|sample|12|274,267.734,1.34485,13.0426,614.327,9.45269,267.734,1.34485,13.0426,614.327,9.45269,True,22.0|274,719
8|719|sample|3|274,272.877,0.0943977,171.061,614.327,9.45269,272.877,0.0943978,171.062,614.327,9.45269,True,55.0|274,719
8|719|sample|4|274,272.877,0.0943983,171.061,614.327,9.45269,272.877,0.0943978,171.062,614.327,9.45269,True,55.0|274,719
8|719|sample|5|274,272.877,0.0943969,171.062,614.327,9.45269,272.877,0.0943978,171.062,614.327,9.45269,True,55.0|274,719
8|719|sample|6|274,272.877,0.0943982,171.061,614.327,9.45269,272.877,0.0943978,171.062,614.327,9.45269,True,55.0|274,719
8|719|sample|7|274,272.807,0.735089,28.1191,614.327,9.45269,272.807,0.735086,28.1191,614.327,9.45269,True,32.0|274,719
8|719|sample|8|274,272.807,0.735085,28.1191,614.327,9.45269,272.807,0.735086,28.1191,614.327,9.45269,True,32.0|274,719
8|719|sample|9|274,272.807,0.735088,28.119,614.327,9.45269,272.807,0.735086,28.1191,614.327,9.45269,True,32.0|274,719
8|719|vc|1|2|274,272.701,1.39517,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|2|2|274,272.701,1.39518,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|3|2|274,272.701,1.39517,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|4|2|274,272.701,1.39518,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|5|2|274,272.701,1.39518,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|6|2|274,272.701,1.39518,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|7|2|274,272.701,1.39518,2.27913,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|719|vc|8|2|274,272.701,1.39517,2.27914,614.327,9.45269,272.701,1.39518,2.27913,614.327,9.45269,False,69.0|274,719
8|488|cc|1|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|2|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39693,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|3|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|4|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|5|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|6|1|322,272.219,1.39692,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|7|1|322,272.219,1.39693,2.06472,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|cc|8|1|322,272.219,1.39693,2.06473,614.327,9.45269,272.219,1.39692,2.06473,614.327,9.45269,False,69.0|322,488
8|488|sample|10|322,271.87,0.0683644,8802.34,614.327,9.45269,271.87,0.0683662,8802.32,614.327,9.45269,True,32.0|322,488
8|488|sample|11|322,269.486,0.780254,23.3219,614.327,9.45269,269.486,0.780256,23.3218,614.327,9.45269,True,22.0|322,488
8|488|sample|12|322,269.486,0.780255,23.3219,614.327,9.45269,269.486,0.780256,23.3218,614.327,9.45269,True,22.0|322,488
8|488|sample|3|322,271.753,0.0498281,74.0925,614.327,9.45269,271.753,0.0498321,74.0923,614.327,9.45269,True,55.0|322,488
8|488|sample|4|322,271.753,0.0498287,74.0924,614.327,9.45269,271.753,0.0498321,74.0923,614.327,9.45269,True,55.0|322,488
8|488|sample|5|322,271.753,0.0498277,74.0925,614.327,9.45269,271.753,0.0498321,74.0923,614.327,9.45269,True,55.0|322,488
