id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-0.0704168,0.000738557,0,0,-0.0680208,7.27672e-08,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.225476,0.0030107,0,0,0.234217,3.66398e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,-0.122803,0.00388743,0,0,-0.115563,4.02113e-08,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-0.166401,0.00187671,0,0,-0.161765,1.31795e-07,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.0715453,-0.000953567,0,0,0.0726482,7.42365e-09,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0.116216,0.0019609,0,0,0.115105,-2.1468e-07,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-0.0860153,-0.00130584,0,0,-0.0798792,2.00183e-08,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-0.143926,-0.00462602,0,0,-0.149118,2.25073e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0.120166,0.00336028,0,0,0.116619,-7.14721e-08,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0.0533363,0.000943086,0,0,0.0579507,5.54681e-08,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-0.0122533,-0.00419026,0,0,2.53018e-07,8.49745e-09,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-0.00366386,-0.00137752,0,0,4.51834e-07,-1.20226e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-0.000569371,-0.00157321,0,0,8.24623e-08,6.34518e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0.00149488,-0.00234242,0,0,9.50738e-09,-8.80721e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0.00378609,0.00155542,0,0,4.25692e-07,-4.44118e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-0.000151031,5.12407e-05,0,0,-4.12619e-07,-1.824e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.00146589,0.000375363,0,0,-4.11645e-07,-3.70361e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-0.00837632,-0.000637881,0,0,2.93413e-07,-5.73446e-08,69.0|274,411
