rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,1.33442e-09,1.44967,2.59231,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|2|1|162,1,1.33442e-09,1.44967,0.856554,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|3|1|162,1,1.33442e-09,1.44967,1.2632,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|4|1|162,1,1.33442e-09,1.44967,1.97189,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|5|1|162,1,1.33442e-09,1.44967,0.297599,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|6|1|162,1,1.33442e-09,1.44967,34.6677,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|7|1|162,1,1.33442e-09,1.44967,0.481815,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|cc|8|1|162,1,1.33442e-09,1.44967,8.43802,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|sample|10|162,1,1.33443e-09,1.45002,2.52583,0.159499,5.32736e-08,True,32.0|162,84
1,8|84|sample|11|162,1,1.33443e-09,1.45013,1.79807,0.159499,5.32736e-08,True,22.0|162,84
1,8|84|sample|12|162,1,1.33443e-09,1.45013,2.35225,0.159499,5.32736e-08,True,22.0|162,84
1,8|84|sample|3|162,1,1.33443e-09,1.45025,0.669392,0.159499,5.32736e-08,True,55.0|162,84
1,8|84|sample|4|162,1,1.33443e-09,1.45025,0.666409,0.159499,5.32736e-08,True,55.0|162,84
1,8|84|sample|5|162,1,1.33443e-09,1.45025,0.174941,0.159499,5.32736e-08,True,55.0|162,84
1,8|84|sample|6|162,1,1.33443e-09,1.45025,0.229674,0.159499,5.32736e-08,True,55.0|162,84
1,8|84|sample|7|162,1,1.33443e-09,1.45002,2.34449,0.159499,5.32736e-08,True,32.0|162,84
1,8|84|sample|8|162,1,1.33443e-09,1.45002,2.83705,0.159499,5.32736e-08,True,32.0|162,84
1,8|84|sample|9|162,1,1.33443e-09,1.45002,2.95295,0.159499,5.32736e-08,True,32.0|162,84
1,8|84|vc|1|2|162,1,1.33442e-09,1.44967,1.03551,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|2|2|162,1,1.33442e-09,1.44967,0.393049,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|3|2|162,1,1.33442e-09,1.44967,3.32819,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|4|2|162,1,1.33442e-09,1.44967,2.15725,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|5|2|162,1,1.33442e-09,1.44967,1.47723,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|6|2|162,1,1.33442e-09,1.44967,2.23843,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|7|2|162,1,1.33442e-09,1.44967,0.87237,0.159499,5.32736e-08,False,69.0|162,84
1,8|84|vc|8|2|162,1,1.33442e-09,1.44967,0.210046,0.159499,5.32736e-08,False,69.0|162,84
1,8|719|cc|1|1|274,1,1.33442e-09,1.44984,0.0320249,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|2|1|274,1,1.33442e-09,1.44984,0.123521,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|3|1|274,1,1.33442e-09,1.44984,7.39766,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|4|1|274,1,1.33442e-09,1.44984,11.6051,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|5|1|274,1,1.33442e-09,1.44984,18.9063,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|6|1|274,1,1.33442e-09,1.44984,7.53677,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|7|1|274,1,1.33442e-09,1.44984,0.603249,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|cc|8|1|274,1,1.33442e-09,1.44984,3.01511,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|sample|10|274,1,1.33443e-09,1.45023,5.10966,0.159507,5.32677e-08,True,32.0|274,719
1,8|719|sample|11|274,1,1.33443e-09,1.45027,7.56893,0.159507,5.32677e-08,True,22.0|274,719
1,8|719|sample|12|274,1,1.33443e-09,1.45027,11.4912,0.159507,5.32677e-08,True,22.0|274,719
1,8|719|sample|3|274,1,1.33443e-09,1.45023,0.931114,0.159507,5.32677e-08,True,55.0|274,719
1,8|719|sample|4|274,1,1.33443e-09,1.45023,0.741484,0.159507,5.32677e-08,True,55.0|274,719
1,8|719|sample|5|274,1,1.33443e-09,1.45023,0.770554,0.159507,5.32677e-08,True,55.0|274,719
1,8|719|sample|6|274,1,1.33443e-09,1.45023,1.12017,0.159507,5.32677e-08,True,55.0|274,719
1,8|719|sample|7|274,1,1.33443e-09,1.45023,6.96407,0.159507,5.32677e-08,True,32.0|274,719
1,8|719|sample|8|274,1,1.33443e-09,1.45023,7.23323,0.159507,5.32677e-08,True,32.0|274,719
1,8|719|sample|9|274,1,1.33443e-09,1.45023,7.47345,0.159507,5.32677e-08,True,32.0|274,719
1,8|719|vc|1|2|274,1,1.33442e-09,1.44984,2.65142,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|2|2|274,1,1.33442e-09,1.44984,14.7297,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|3|2|274,1,1.33442e-09,1.44984,4.24553,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|4|2|274,1,1.33442e-09,1.44984,5.44002,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|5|2|274,1,1.33442e-09,1.44984,26.5978,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|6|2|274,1,1.33442e-09,1.44984,0.273241,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|7|2|274,1,1.33442e-09,1.44984,0.295223,0.159507,5.32677e-08,False,69.0|274,719
1,8|719|vc|8|2|274,1,1.33442e-09,1.44984,9.76717,0.159507,5.32677e-08,False,69.0|274,719
1,8|488|cc|1|1|322,1,1.33442e-09,1.44967,1.69426,0.159455,5.32729e-08,False,69.0|322,488
1,8|488|cc|2|1|322,1,1.33442e-09,1.44967,12.9106,0.159455,5.32729e-08,False,69.0|322,488
1,8|488|cc|3|1|322,1,1.33442e-09,1.44967,0.304676,0.159455,5.32729e-08,False,69.0|322,488
1,8|488|cc|4|1|322,1,1.33442e-09,1.44967,5.32157,0.159455,5.32729e-08,False,69.0|322,488
