id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.96811e-05,1.39827,0.502421,0.0309581,0.322765,2.96811e-05,1.59399,0.618486,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.96811e-05,1.65459,0.382458,0.0309581,0.322765,2.96811e-05,1.60518,0.351534,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.96811e-05,1.47905,0.661111,0.0309581,0.322765,2.96811e-05,1.52392,0.641881,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.96811e-05,1.3207,0.596199,0.0309581,0.322765,2.96811e-05,1.35163,0.587715,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.96811e-05,1.62742,0.495844,0.0309581,0.322765,2.96811e-05,1.60459,0.481314,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.96811e-05,1.62537,0.455886,0.0309581,0.322765,2.96811e-05,1.64003,0.459358,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.96811e-05,1.43163,0.557198,0.0309581,0.322765,2.96811e-05,1.45971,0.555523,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.96811e-05,1.59098,0.734272,0.0309581,0.322765,2.96811e-05,1.52324,0.678708,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.96811e-05,1.46357,0.374107,0.0309581,0.322765,2.96811e-05,1.48663,0.367321,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.96811e-05,1.49318,0.43227,0.0309581,0.322765,2.96811e-05,1.51929,0.453152,0.0312235,0.326289,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,7.90079e-05,1.57136,30.2775,0.0309581,0.322765,7.90079e-05,1.34607,0.999999,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,7.90079e-05,1.55157,56.5066,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,7.90079e-05,1.4791,55.1509,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,7.90079e-05,1.45576,77.704,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,7.90079e-05,1.50699,50.9075,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,7.90079e-05,1.49652,46.5312,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,7.90079e-05,1.51022,24.3922,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,7.90079e-05,1.45215,27.2118,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,7.90079e-05,1.55696,111.549,0.0309581,0.322765,7.90079e-05,1.34607,1,0.0312235,0.326289,False,69.0|274,411
