id,importanceSampling
411|4,140.190270
411|3,137.442397
411|5,162.892911
411|6,163.272751
411|8,138.806939
411|7,138.147304
411|9,161.911881
411|10,162.660436
411|12,136.652661
411|11,137.605911
411|1,83.096716
411|2,148.052432
152|8,159.965315
152|7,158.926171
152|6,162.411079
152|5,164.702221
152|12,146.541784
152|11,151.769165
152|10,158.140562
152|9,159.459840
152|3,154.111792
152|4,156.447205
152|1,77.917804
152|2,151.580673
1056|8,147.994630
1056|7,150.614061
1056|6,155.435389
1056|5,155.072218
1056|12,141.880282
1056|11,142.749632
1056|10,150.751215
1056|9,151.235495
1056|4,149.922765
1056|3,147.534459
1056|1,77.111690
1056|2,163.734042
462|6,237.438637
462|5,236.346353
462|4,221.625900
462|3,189.859061
462|9,149.556962
462|10,151.300435
462|7,161.763938
462|8,160.804606
462|11,163.505160
462|12,175.068293
462|1,90.985161
462|2,162.767049
1159|8,154.646501
1159|7,155.731005
1159|5,164.110487
1159|6,164.026971
1159|11,109.521488
1159|12,146.559413
1159|9,155.078125
1159|10,159.723751
1159|4,156.126499
1159|3,154.419241
1159|1,81.792452
1159|2,126.738780
1197|7,137.102473
1197|8,136.626711
1197|6,143.865963
1197|5,144.249714
1197|12,144.052433
1197|10,118.974420
1197|9,145.042310
1197|3,136.682867
1197|4,104.584140
1197|11,143.686193
1197|1,81.130833
1197|2,160.073628
