id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,1.3048,3.80743e-09,0.13365,0,0,0,-1.19509e-06,1.55431e-15,-3.85226e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.575455,-1.84297e-09,-0.185586,0,0,0,3.54312e-07,2.66454e-15,-6.09405e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.634067,-8.41121e-09,-0.325498,0,0,0,-9.08098e-08,4.44089e-16,6.99753e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.679931,1.11872e-09,0.050097,0,0,0,3.33738e-07,-2.22045e-15,-8.12981e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-1.16084,-1.05977e-09,0.0966814,0,0,0,5.94522e-07,-1.11022e-15,1.40418e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0.903945,4.91622e-09,-0.499703,0,0,0,-4.87767e-07,4.44089e-16,2.76679e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-0.582776,-5.43627e-09,-0.269289,0,0,0,-3.60383e-08,1.55431e-15,3.44803e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0.519048,1.28359e-09,0.0394808,0,0,0,-2.48804e-08,4.44089e-16,-1.05038e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,-20.5038,-6.72386e-09,1.05852,0,0,0,-9.5925,2.76446e-14,1.13264,0,0,True,32.0|162,84
8|84|sample|11|162,0,-18.8624,7.85117e-09,0.641333,0,0,0,-9.60901,2.89768e-14,0.592041,0,0,True,22.0|162,84
8|84|sample|12|162,0,-17.7547,-6.24497e-09,0.819794,0,0,0,-8.86497,-1.77636e-15,0.841679,0,0,True,22.0|162,84
8|84|sample|3|162,0,-14.1454,5.26296e-09,0.122109,0,0,0,-6.77956,4.38538e-14,0.122565,0,0,True,55.0|162,84
8|84|sample|4|162,0,-15.9529,-4.35713e-11,0.225464,0,0,0,-6.83336,3.73035e-14,0.270324,0,0,True,55.0|162,84
8|84|sample|5|162,0,-12.5488,1.27216e-09,0.17557,0,0,0,-4.17765,7.22755e-14,0.365098,0,0,True,55.0|162,84
8|84|sample|6|162,0,-12.0257,3.43014e-09,-0.0108604,0,0,0,-7.0623,1.99285e-14,-0.0121174,0,0,True,55.0|162,84
8|84|sample|7|162,0,-14.6665,4.98218e-10,0.956252,0,0,0,-8.98338,3.26961e-14,0.944176,0,0,True,32.0|162,84
8|84|sample|8|162,0,-18.9146,-1.29109e-09,1.01412,0,0,0,-8.70433,2.25375e-14,1.01468,0,0,True,32.0|162,84
8|84|sample|9|162,0,-16.2032,9.97215e-10,1.1374,0,0,0,-9.72319,4.4853e-14,1.13457,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0.12534,-4.07376e-10,-0.187246,0,0,0,2.92765e-07,-6.66134e-16,-6.59529e-08,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-0.935113,1.24287e-09,0.0881461,0,0,0,-6.63948e-07,4.44089e-16,1.30551e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0.320767,-5.17264e-09,0.213744,0,0,0,-3.82826e-07,-2.22045e-16,8.05655e-08,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-1.12678,3.79986e-09,0.182066,0,0,0,-1.54372e-07,4.44089e-16,-9.09564e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0.912531,-1.35474e-09,-0.0432847,0,0,0,-1.23881e-08,4.44089e-16,-1.061e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0.232035,-4.05572e-10,0.135399,0,0,0,-2.38975e-07,1.77636e-15,-4.18523e-08,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-0.941866,-4.50919e-09,-0.0812529,0,0,0,-4.00956e-07,1.11022e-15,-6.47938e-08,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-1.42416,5.19102e-09,-0.0346439,0,0,0,-8.46613e-08,1.77636e-15,-3.84639e-08,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-1.02193,3.10117e-10,-0.167272,0,0,0,1.05827e-07,0.0,-1.10485e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-1.81503,3.28781e-09,-0.119811,0,0,0,-3.80614e-07,7.77156e-16,-9.46215e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,1.60818,-5.24651e-09,0.171373,0,0,0,2.08756e-07,3.66374e-15,-3.77205e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.178176,-3.60949e-09,0.22177,0,0,0,-2.18517e-07,-7.77156e-16,1.4525e-08,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-2.38432,2.77495e-09,0.267286,0,0,0,-8.91491e-07,0.0,-8.14949e-08,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,-0.361591,7.4858e-09,0.387861,0,0,0,-7.48482e-08,-1.66533e-15,1.16026e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-1.5045,-3.0584e-09,0.550057,0,0,0,-1.89567e-07,-5.55112e-16,-1.17128e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0.343499,3.54648e-09,-0.0655007,0,0,0,-5.01304e-08,1.55431e-15,1.33609e-07,0,0,False,69.0|274,719
8|719|sample|10|274,0,-19.3044,-4.07243e-09,1.9823,0,0,0,-9.6169,3.9857e-14,1.96413,0,0,True,32.0|274,719
8|719|sample|11|274,0,-14.4017,8.02233e-10,2.08152,0,0,0,-8.94747,9.99201e-16,2.03533,0,0,True,22.0|274,719
8|719|sample|12|274,0,-17.3878,-6.51186e-09,2.15739,0,0,0,-9.49055,2.76446e-14,2.15606,0,0,True,22.0|274,719
8|719|sample|3|274,0,-11.5863,1.37217e-09,-0.150026,0,0,0,-6.08125,1.07137e-14,-0.0918513,0,0,True,55.0|274,719
8|719|sample|4|274,0,-14.9933,-1.35568e-08,-0.139953,0,0,0,-5.77159,-1.72085e-15,-0.117966,0,0,True,55.0|274,719
8|719|sample|5|274,0,-18.2622,2.24038e-09,-0.165683,0,0,0,-8.81124,7.49401e-15,-0.0969504,0,0,True,55.0|274,719
