id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,679.458,0.762083,0.17166,6.80267,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|2|1|162,679.458,0.762083,0.17166,6.30678,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|3|1|162,679.458,0.762083,0.17166,7.90629,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|4|1|162,679.458,0.762083,0.17166,8.22216,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|5|1|162,679.458,0.762083,0.17166,6.74854,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|6|1|162,679.458,0.762083,0.17166,6.11251,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|7|1|162,679.458,0.762083,0.17166,11.5381,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|cc|8|1|162,679.458,0.762083,0.17166,8.12428,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|sample|10|162,679.458,0.763094,0.171635,6.86093,2.11884,4.21227,680.765,0.763084,0.173524,6.88661,2.13225,4.2199,True,32.0|162,84
8|84|sample|11|162,679.458,0.819765,0.171663,5.82607,2.11884,4.21227,680.765,0.817352,0.173552,5.8979,2.13225,4.2199,True,22.0|162,84
8|84|sample|12|162,679.458,0.819765,0.171663,7.22953,2.11884,4.21227,680.765,0.817352,0.173552,6.97081,2.13225,4.2199,True,22.0|162,84
8|84|sample|3|162,679.458,0.76297,0.171686,2.7157,2.11884,4.21227,680.765,0.762959,0.173576,2.75038,2.13225,4.2199,True,55.0|162,84
8|84|sample|4|162,679.458,0.76297,0.171686,2.86338,2.11884,4.21227,680.765,0.762959,0.173576,2.90128,2.13225,4.2199,True,55.0|162,84
8|84|sample|5|162,679.458,0.76297,0.171686,1.91443,2.11884,4.21227,680.765,0.762959,0.173576,1.93408,2.13225,4.2199,True,55.0|162,84
8|84|sample|6|162,679.458,0.76297,0.171686,1.92782,2.11884,4.21227,680.765,0.762959,0.173576,1.92771,2.13225,4.2199,True,55.0|162,84
8|84|sample|7|162,679.458,0.763094,0.171635,6.0774,2.11884,4.21227,680.765,0.763084,0.173524,6.13499,2.13225,4.2199,True,32.0|162,84
8|84|sample|8|162,679.458,0.763094,0.171635,6.47238,2.11884,4.21227,680.765,0.763084,0.173524,6.35218,2.13225,4.2199,True,32.0|162,84
8|84|sample|9|162,679.458,0.763094,0.171635,6.96001,2.11884,4.21227,680.765,0.763084,0.173524,6.8798,2.13225,4.2199,True,32.0|162,84
8|84|vc|1|2|162,679.458,0.762083,0.17166,7.70555,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
8|84|vc|2|2|162,679.458,0.762083,0.17166,7.1457,2.11884,4.21227,680.765,0.762041,0.173549,2.76317,2.13225,4.2199,False,69.0|162,84
