id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,3.28108e-10,0.132345,0,0,0,0,0,-1.53211e-14,1.80696e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,1.67847e-09,0.134058,0,0,0,0,0,-7.32747e-15,-2.19178e-07,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,-2.0489e-09,-0.241021,0,0,0,0,0,-1.04361e-14,-2.20227e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,5.02872e-09,0.0168174,0,0,0,0,0,-5.32907e-15,-2.62763e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,1.05807e-09,0.252394,0,0,0,0,0,-4.66294e-15,-1.85844e-07,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-1.85394e-09,0.0186568,0,0,0,0,0,-3.77476e-15,-1.12925e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,2.99056e-09,0.120217,0,0,0,0,0,5.9952e-15,-7.93085e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,4.68907e-09,-0.159893,0,0,0,0,0,-3.77476e-15,-2.37271e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-3.49842e-09,-2.04937,0,0,0,0,0,-2.2049e-13,-1.90732,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,3.28212e-10,-2.13837,0,0,0,0,0,-5.86198e-14,-1.84594,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,9.5268e-12,-1.70453,0,0,0,0,0,1.06581e-14,-1.61869,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,7.49987e-09,-2.2938,0,0,0,0,0,-9.41469e-14,-2.26008,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-3.37985e-09,-2.24428,0,0,0,0,0,1.01252e-13,-2.2197,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,3.13606e-09,-1.99756,0,0,0,0,0,-1.02141e-14,-1.49715,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,2.13406e-09,-2.06668,0,0,0,0,0,-1.5099e-14,-1.49114,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-2.60773e-09,-2.11915,0,0,0,0,0,5.26246e-14,-1.94505,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,8.79576e-09,-2.19005,0,0,0,0,0,5.39568e-14,-1.99501,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,5.67251e-09,-2.05741,0,0,0,0,0,-3.5083e-14,-1.90019,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,2.18146e-09,-0.281365,0,0,0,0,0,2.04281e-14,-4.21907e-07,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,-2.47558e-09,-0.010467,0,0,0,0,0,-9.54792e-15,-3.7087e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-6.6888e-10,-0.142575,0,0,0,0,0,-5.55112e-15,-3.59406e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,1.47607e-09,0.079583,0,0,0,0,0,-2.22045e-16,3.44486e-07,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,-1.41406e-09,-0.0639262,0,0,0,0,0,9.76996e-15,-2.4457e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,1.96232e-09,-0.32467,0,0,0,0,0,4.21885e-15,-3.64609e-07,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,3.64201e-09,-0.127252,0,0,0,0,0,6.88338e-15,2.21784e-08,0,0,0,False,69.0|162,84
