rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.76184,0.895101,3.39429,2.18251,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.47571,0.895101,3.39429,-0.130763,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.91266,0.895101,3.39429,-2.23963,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.34651,0.895101,3.39429,4.43089,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.23144,0.895101,3.39429,-0.28091,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.85252,0.895101,3.39429,3.67712,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.56149,0.895101,3.39429,0.183028,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.9775,0.895101,3.39429,-3.17619,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.99213,0.895101,3.39429,0.627308,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.05106,0.895101,3.39429,1.76178,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.82734,2.11805,3.39429,-0.157055,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,67.5356,2.11805,3.39429,0.443784,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.10228,2.11805,3.39429,-0.758912,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,8.73192,2.11805,3.39429,0.293817,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.335627,2.11805,3.39429,2.80039,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.51942,2.11805,3.39429,-0.0168976,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.189513,2.11805,3.39429,-2.23428,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.56523,2.11804,3.39429,-3.73005,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0588225,2.11805,3.39429,-3.45065,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.35439,2.11805,3.39429,0.137644,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.49875,2.11805,3.39429,2.31233,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.389769,2.11805,3.39429,4.09055,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.336117,2.11805,3.39429,3.71251,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.371109,2.11805,3.39429,-0.31213,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0843197,2.11805,3.39429,1.75998,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.413735,2.11805,3.39429,4.86985,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.735302,0.749374,2.37142,-3.7347,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.797808,0.749374,2.37142,1.38137,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.778692,0.749374,2.37142,4.38346,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.773945,0.749374,2.37142,5.93024,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.235982,0.676342,2.37142,-3.27504,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.232329,0.676342,2.37142,-0.224699,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.231526,0.676342,2.37142,0.508925,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.299856,0.676342,2.37142,-0.773059,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.571425,0.690286,2.37142,4.38685,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.56633,0.690286,2.37142,0.185238,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,25.8054,2.64392,2.37142,-0.543158,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,2.37746,2.64392,2.37142,-3.5809,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.77206,2.64392,2.37142,3.62809,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.0918652,2.64392,2.37142,4.47494,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,9.70126,2.64392,2.37142,-1.20677,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.45785,2.64392,2.37142,-0.712905,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,10.061,2.64392,2.37142,0.443693,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.867196,2.64392,2.37142,1.1089,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,2.7661,2.64392,2.37142,2.39267,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.287344,2.64392,2.37142,2.22698,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,13.4493,2.64392,2.37142,-1.83989,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,14.7505,2.64392,2.37142,-1.40882,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.83261,2.64392,2.37142,-0.844071,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.805811,2.64392,2.37142,4.78523,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.198594,2.64392,2.37142,1.53168,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.545876,2.64392,2.37142,1.99989,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.58662,1.07623,3.39386,3.02423,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.569966,1.07623,3.39386,-1.86873,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.600632,1.07623,3.39386,-0.487212,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.512541,1.07623,3.39386,1.13445,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.11906,0.914308,3.39386,-1.86183,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.16061,0.914308,3.39386,-0.198407,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.249972,0.914308,3.39386,-2.777,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.276517,0.914308,3.39386,0.528675,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.483187,1.13913,3.39386,-5.03184,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.438896,1.13913,3.39386,4.49508,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.612204,0.920241,3.39386,2.62792,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.191574,0.920241,3.39386,-0.25257,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,1.17631,0.920241,3.39386,-3.75586,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.0731221,0.920241,3.39386,-1.6898,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,3.26946,0.920241,3.39386,-3.29976,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,4.57125,0.920241,3.39386,2.42921,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.4306,0.920241,3.39386,-1.29958,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,1.27061,0.920241,3.39386,-0.717784,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.628425,0.920241,3.39386,1.13241,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.109908,0.920241,3.39386,4.68851,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,4.81594,0.920241,3.39386,-2.51057,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.637596,0.920241,3.39386,-3.9006,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.232722,0.920241,3.39386,-1.21077,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.501733,0.920241,3.39386,2.05939,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.0463891,0.920241,3.39386,3.89782,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.426562,0.920241,3.39386,4.0826,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,156.001,0.277559,4.32974,-2.18008,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,217.056,0.277558,4.32974,-0.585515,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,185.112,0.277559,4.32974,-0.427863,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,151.443,0.277558,4.32974,4.58561,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.102889,0.9286,4.32974,-1.00778,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.104298,0.9286,4.32974,-1.77908,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.118667,0.9286,4.32974,-3.50832,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.124705,0.9286,4.32974,2.49678,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,1.3795,0.88474,4.32974,-2.15584,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,1.27327,0.88474,4.32974,6.02789,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.586297,-0.198857,4.32974,0.966739,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,1.58796,-0.198857,4.32974,-1.5319,69.0|292,462
