id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,0.289313,2.02195e-08,4.51237e-08,0,0.277097,7.56728e-13,-5.29354e-13,0,70.0|274,411
411|3,-0.294353,-1.42676e-08,-2.48688e-08,0,-0.293124,-1.56763e-12,9.91207e-13,0,70.0|274,411
411|5,0.400297,2.77717e-08,-6.03207e-08,0,0.379286,-4.50751e-14,1.112e-12,0,70.0|274,411
411|6,0.52424,2.9053e-09,8.17261e-08,0,0.493282,-1.06071e-12,7.21201e-13,0,70.0|274,411
411|8,0.0367486,4.82112e-09,-2.01613e-08,0,0.0208111,-3.9968e-14,-5.32907e-13,0,70.0|274,411
411|7,-0.0382897,-3.82859e-09,-6.26775e-08,0,-0.0597492,6.73017e-13,-2.58993e-12,0,70.0|274,411
411|9,0.332922,-2.38907e-08,-1.51019e-08,0,0.318498,-5.88196e-13,7.78044e-13,0,70.0|274,411
411|10,0.463478,1.12044e-09,3.50404e-08,0,0.439274,-7.10321e-13,5.86198e-13,0,70.0|274,411
411|12,-0.0412895,1.81335e-08,-8.56057e-08,0,-0.0517382,-4.0723e-13,1.66978e-13,0,70.0|274,411
411|11,0.0538782,3.30609e-08,5.12529e-08,0,0.0565305,-9.36584e-13,-1.29319e-12,0,70.0|274,411
411|1,0.115258,-4.58532e-09,-1.06053e-09,0,8.98751e-08,4.04121e-14,1.49214e-13,0,69.0|274,411
411|2,0.0495821,-1.96623e-08,2.27691e-08,0,-9.57737e-08,6.4837e-14,-1.10134e-13,0,69.0|274,411
152|8,0.413662,-1.83463e-08,-1.5407e-08,0,0.376391,3.28182e-13,1.22569e-12,0,65.0|322,152
152|7,0.490002,1.7938e-08,-1.56697e-08,0,0.495788,-1.38733e-12,1.73372e-12,0,65.0|322,152
152|6,0.750721,5.48522e-08,5.29544e-08,0,0.734972,9.59233e-14,-1.47438e-12,0,65.0|322,152
152|5,0.609676,-1.74058e-08,2.14265e-08,0,0.608632,3.45057e-13,4.61853e-13,0,65.0|322,152
152|12,-0.520665,8.03658e-09,-3.33625e-09,0,-0.552088,4.17444e-14,4.79616e-13,0,28.0|322,152
152|11,-0.4723,-2.79369e-08,-4.62515e-08,0,-0.487078,-1.47438e-13,-5.29354e-13,0,28.0|322,152
152|10,-0.487747,-2.27132e-08,4.23278e-08,0,-0.519717,3.83249e-13,-1.3145e-13,0,28.0|322,152
152|9,-0.261753,-1.27345e-08,-1.96041e-08,0,-0.283023,-8.61089e-13,1.98241e-12,0,28.0|322,152
152|3,0.327433,1.78939e-08,2.29147e-09,0,0.26928,-6.76792e-13,-2.14939e-12,0,22.0|322,152
152|4,0.382879,-7.85671e-09,4.2228e-08,0,0.357407,5.78648e-13,8.52651e-13,0,22.0|322,152
152|1,0.117795,-2.33252e-09,3.73039e-09,0,-4.05337e-07,-8.4821e-14,-2.16716e-13,0,69.0|322,152
152|2,0.0266001,-3.04463e-09,2.15005e-08,0,1.88264e-07,-2.22489e-13,-1.77636e-14,0,69.0|322,152
1056|8,-0.476466,-3.15002e-08,3.93268e-08,0,-0.484057,5.51559e-13,-8.70415e-13,0,65.0|276,1056
1056|7,-0.487942,2.41458e-08,-3.79953e-08,0,-0.507874,-3.88134e-13,-1.06226e-12,0,65.0|276,1056
1056|6,-0.464452,1.61326e-08,-2.81246e-08,0,-0.488627,-1.73639e-13,-1.6307e-12,0,65.0|276,1056
1056|5,-0.484815,-6.03171e-09,4.62596e-08,0,-0.537331,1.11022e-15,-1.54898e-12,0,65.0|276,1056
1056|12,-1.84497,1.96455e-08,6.55919e-08,0,-1.86126,-3.79918e-13,-1.03029e-13,0,28.0|276,1056
1056|11,-1.67137,1.83762e-08,3.01415e-08,0,-1.68246,6.86118e-14,-1.12621e-12,0,28.0|276,1056
1056|10,-1.23994,-1.58186e-08,4.55615e-08,0,-1.27379,-4.90274e-13,-1.46727e-12,0,28.0|276,1056
1056|9,-1.16231,-2.7251e-08,1.36372e-08,0,-1.19514,1.31206e-12,5.00933e-13,0,28.0|276,1056
1056|4,-0.597067,1.13231e-08,3.32095e-08,0,-0.637724,8.89955e-13,1.98597e-12,0,22.0|276,1056
1056|3,-0.70594,4.04191e-08,5.56476e-09,0,-0.743154,-3.15303e-14,-7.35412e-13,0,22.0|276,1056
1056|1,-0.0397829,8.23477e-09,-1.78383e-08,0,-2.13614e-07,-1.5099e-14,1.98952e-13,0,69.0|276,1056
