rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,1.59304e-05,0,-7.92899e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,2.81481e-06,0,2.86096e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,8.26084e-06,0,1.09289e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-3.43209e-06,0,-7.05686e-07,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.20783e-05,0,4.58758e-09,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-1.01689e-05,0,7.97744e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.18636e-05,0,1.07043e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-1.47415e-05,0,-1.23028e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-6.54374e-06,0,5.21943e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-9.94813e-06,0,-1.90986e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,1.79355e-05,0,1.1315e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,1.09585e-05,0,8.51132e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-1.34433e-05,0,-1.40742e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-4.39451e-06,0,-1.47439e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,1.8456e-05,0,-3.85487e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,9.02284e-06,0,-9.53528e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-1.74903e-05,0,-2.95875e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.47188e-05,0,7.75728e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-6.34224e-06,0,-1.06134e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,5.46888e-06,0,8.36003e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,1.00373e-05,0,-2.91196e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,4.59223e-06,0,5.54209e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,1.30502e-05,0,-2.62993e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,3.82085e-06,0,-1.59158e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,8.65779e-06,0,1.25156e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-6.57626e-06,0,-5.84826e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,4.79532e-06,0,9.01904e-06,0,0,False,69.0|274,719
