id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,139.625854
9|411|9|411|sample|3|274|3|274|70.0,135.378980
9|411|9|411|sample|5|274|5|274|70.0,160.748719
9|411|9|411|sample|6|274|6|274|70.0,160.356773
9|411|9|411|sample|8|274|8|274|70.0,139.066739
9|411|9|411|sample|7|274|7|274|70.0,137.181574
9|411|9|411|sample|9|274|9|274|70.0,158.595857
9|411|9|411|sample|10|274|10|274|70.0,160.963954
9|411|9|411|sample|12|274|12|274|70.0,137.743480
9|411|9|411|sample|11|274|11|274|70.0,137.680933
9|411|9|411|cc|1|1|274|1|274|69.0,11.772066
9|411|9|411|cc|2|1|274|1|274|69.0,11.928092
9|411|9|411|cc|3|1|274|1|274|69.0,11.799437
9|411|9|411|cc|4|1|274|1|274|69.0,11.847254
9|411|9|411|cc|5|1|274|1|274|69.0,12.245731
9|411|9|411|cc|6|1|274|1|274|69.0,11.795176
9|411|9|411|cc|7|1|274|1|274|69.0,11.993547
9|411|9|411|cc|8|1|274|1|274|69.0,12.792077
9|411|9|411|vc|1|2|274|2|274|69.0,20.025403
9|411|9|411|vc|2|2|274|2|274|69.0,19.922824
9|411|9|411|vc|3|2|274|2|274|69.0,20.503322
9|411|9|411|vc|4|2|274|2|274|69.0,19.979698
9|411|9|411|vc|5|2|274|2|274|69.0,20.372735
9|411|9|411|vc|6|2|274|2|274|69.0,19.922146
9|411|9|411|vc|7|2|274|2|274|69.0,19.909057
9|411|9|411|vc|8|2|274|2|274|69.0,19.836621
14|783|14|783|sample|3|71|3|71|6.0,168.967897
14|783|14|783|sample|4|71|4|71|6.0,169.010365
14|783|14|783|sample|5|71|5|71|6.0,165.087538
14|783|14|783|sample|6|71|6|71|6.0,166.976972
14|783|14|783|sample|7|71|7|71|6.0,137.817485
14|783|14|783|sample|8|71|8|71|6.0,135.966860
14|783|14|783|sample|10|71|10|71|6.0,171.597252
14|783|14|783|sample|9|71|9|71|6.0,171.078601
14|783|14|783|sample|12|71|12|71|6.0,132.976197
14|783|14|783|sample|11|71|11|71|6.0,130.351078
14|783|14|783|cc|1|1|71|1|71|69.0,12.829734
14|783|14|783|cc|2|1|71|1|71|69.0,11.357429
14|783|14|783|cc|3|1|71|1|71|69.0,11.003472
14|783|14|783|cc|4|1|71|1|71|69.0,10.997553
14|783|14|783|cc|5|1|71|1|71|69.0,11.065127
14|783|14|783|cc|6|1|71|1|71|69.0,10.985282
14|783|14|783|cc|7|1|71|1|71|69.0,11.145342
14|783|14|783|cc|8|1|71|1|71|69.0,10.968619
14|783|14|783|vc|1|2|71|2|71|69.0,20.717994
14|783|14|783|vc|2|2|71|2|71|69.0,20.826021
14|783|14|783|vc|3|2|71|2|71|69.0,20.395808
14|783|14|783|vc|4|2|71|2|71|69.0,20.503739
14|783|14|783|vc|5|2|71|2|71|69.0,20.184116
14|783|14|783|vc|6|2|71|2|71|69.0,20.139362
14|783|14|783|vc|7|2|71|2|71|69.0,20.252040
14|783|14|783|vc|8|2|71|2|71|69.0,20.391296
14|491|14|491|sample|10|99|10|99|6.0,146.371006
14|491|14|491|sample|9|99|9|99|6.0,144.221651
14|491|14|491|sample|12|99|12|99|6.0,147.635037
14|491|14|491|sample|11|99|11|99|6.0,150.372313
14|491|14|491|sample|4|99|4|99|44.0,158.209459
14|491|14|491|sample|3|99|3|99|44.0,155.252875
14|491|14|491|sample|6|99|6|99|44.0,157.029035
14|491|14|491|sample|5|99|5|99|44.0,154.348765
14|491|14|491|sample|7|99|7|99|63.0,139.775380
14|491|14|491|sample|8|99|8|99|63.0,138.701409
14|491|14|491|cc|1|1|99|1|99|69.0,9.715394
14|491|14|491|cc|2|1|99|1|99|69.0,9.893672
14|491|14|491|cc|3|1|99|1|99|69.0,9.955695
14|491|14|491|cc|4|1|99|1|99|69.0,9.740571
14|491|14|491|cc|5|1|99|1|99|69.0,9.797311
14|491|14|491|cc|6|1|99|1|99|69.0,9.930701
14|491|14|491|cc|7|1|99|1|99|69.0,9.773683
14|491|14|491|cc|8|1|99|1|99|69.0,10.204079
14|491|14|491|vc|1|2|99|2|99|69.0,20.025138
14|491|14|491|vc|2|2|99|2|99|69.0,21.095483
14|491|14|491|vc|3|2|99|2|99|69.0,20.377515
14|491|14|491|vc|4|2|99|2|99|69.0,19.971734
14|491|14|491|vc|5|2|99|2|99|69.0,19.605020
14|491|14|491|vc|6|2|99|2|99|69.0,20.079083
14|491|14|491|vc|7|2|99|2|99|69.0,19.715988
14|491|14|491|vc|8|2|99|2|99|69.0,20.008750
14|433|14|433|sample|4|99|4|99|6.0,169.924451
14|433|14|433|sample|3|99|3|99|6.0,153.787476
14|433|14|433|sample|6|99|6|99|6.0,159.661428
14|433|14|433|sample|5|99|5|99|6.0,165.382893
14|433|14|433|sample|8|99|8|99|6.0,129.239337
14|433|14|433|sample|7|99|7|99|6.0,133.045417
14|433|14|433|sample|10|99|10|99|6.0,154.369971
14|433|14|433|sample|9|99|9|99|6.0,147.049105
14|433|14|433|sample|11|99|11|99|6.0,156.257692
14|433|14|433|sample|12|99|12|99|6.0,150.785880
14|433|14|433|cc|1|1|99|1|99|69.0,10.124873
14|433|14|433|cc|2|1|99|1|99|69.0,10.280163
14|433|14|433|cc|3|1|99|1|99|69.0,10.374144
14|433|14|433|cc|4|1|99|1|99|69.0,10.231113
14|433|14|433|cc|5|1|99|1|99|69.0,10.177616
14|433|14|433|cc|6|1|99|1|99|69.0,10.235628
14|433|14|433|cc|7|1|99|1|99|69.0,10.177863
14|433|14|433|cc|8|1|99|1|99|69.0,10.301227
14|433|14|433|vc|1|2|99|2|99|69.0,21.170520
14|433|14|433|vc|2|2|99|2|99|69.0,20.617410
14|433|14|433|vc|3|2|99|2|99|69.0,22.360165
14|433|14|433|vc|4|2|99|2|99|69.0,20.914787
14|433|14|433|vc|5|2|99|2|99|69.0,21.291901
14|433|14|433|vc|6|2|99|2|99|69.0,21.949070
14|433|14|433|vc|7|2|99|2|99|69.0,20.176973
14|433|14|433|vc|8|2|99|2|99|69.0,25.621401
14|297|14|297|sample|3|71|3|71|6.0,157.316364
14|297|14|297|sample|4|71|4|71|6.0,160.630474
14|297|14|297|sample|5|71|5|71|6.0,143.723760
14|297|14|297|sample|6|71|6|71|6.0,135.866491
14|297|14|297|sample|8|71|8|71|6.0,148.991868
14|297|14|297|sample|7|71|7|71|6.0,154.206371
14|297|14|297|sample|9|71|9|71|6.0,138.074615
14|297|14|297|sample|10|71|10|71|6.0,138.760549
14|297|14|297|sample|12|71|12|71|6.0,165.995916
14|297|14|297|sample|11|71|11|71|6.0,168.822610
14|297|14|297|cc|1|1|71|1|71|69.0,10.234637
14|297|14|297|cc|2|1|71|1|71|69.0,10.392628
14|297|14|297|cc|3|1|71|1|71|69.0,10.351112
