id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.0478,0.914933,2.8501,-0.07039,2.01368,0.914933,2.841,-0.0170038,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.17307,0.914933,2.8501,-1.15632,1.15357,0.914933,2.841,0.0116677,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.16635,0.914933,2.8501,-0.136089,2.19343,0.914933,2.841,-0.00737724,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.33676,0.914933,2.8501,0.438725,2.38272,0.914933,2.841,0.0223242,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.60295,0.914933,2.8501,-1.35987,1.55238,0.914933,2.841,-0.072258,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.45628,0.914933,2.8501,-0.305271,1.44497,0.914933,2.841,-0.0388961,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.03302,0.914933,2.8501,0.300297,2.04678,0.914933,2.841,0.0144298,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.38906,0.914933,2.8501,-0.0721327,2.33353,0.914933,2.841,-0.007518,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.43939,0.914933,2.8501,-0.358066,1.40578,0.914933,2.841,-0.0160591,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.5998,0.914933,2.8501,-0.177979,1.58643,0.914933,2.841,0.00605565,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.24433,2.23968,2.99922,0.192234,1,2.23968,2.98346,-2.11173e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.1378,2.23968,2.99922,-0.00142227,1,2.23968,2.98346,2.62101e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.74612,2.23968,2.99922,-0.100771,1,2.23968,2.98346,1.45637e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.76768,2.23968,2.99922,-0.36845,1,2.23968,2.98346,6.68951e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.85721,2.23968,2.99922,-0.51069,1,2.23968,2.98346,-1.06841e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.92435,2.23968,2.99922,0.217537,1,2.23968,2.98346,-8.1258e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.93843,2.23968,2.99922,-0.439833,1,2.23968,2.98346,7.04872e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.98803,2.23968,2.99922,0.281851,1,2.23968,2.98346,-2.59911e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.73625,2.23968,2.99922,-0.141865,1,2.23968,2.98346,-9.8271e-08,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.74453,2.23968,2.99922,-0.0513385,1,2.23968,2.98346,-2.99245e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.01601,2.23968,2.99922,0.335375,1,2.23968,2.98346,1.94539e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.05419,2.23968,2.99922,0.106318,1,2.23968,2.98346,-2.14661e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.11247,2.23968,2.99922,0.0768797,1,2.23968,2.98346,-1.43411e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.87498,2.23968,2.99922,-0.29346,1,2.23968,2.98346,4.64088e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.79863,2.23968,2.99922,0.325153,1,2.23968,2.98346,1.28823e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.89921,2.23968,2.99922,-0.0913155,1,2.23968,2.98346,1.04997e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.890924,0.751778,2.56397,-1.06858,0.875851,0.751778,2.55461,-0.0259708,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.00023,0.751778,2.56397,0.484541,0.971555,0.751778,2.55461,0.0426882,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.990003,0.751778,2.56397,1.92768,1.00257,0.751778,2.55461,0.183765,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.891133,0.751778,2.56397,2.49477,0.894319,0.751778,2.55461,0.20911,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.36894,0.647695,2.94301,0.295229,0.363328,0.647695,2.93734,-0.00172078,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.438143,0.647695,2.94301,0.052,0.432922,0.647695,2.93734,-0.0447347,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.422175,0.647695,2.94301,0.956638,0.422735,0.647695,2.93734,0.0679727,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.514219,0.647695,2.94301,-0.21818,0.508749,0.647695,2.93734,-0.00733328,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.649559,0.673652,2.56397,3.15079,0.628039,0.673652,2.55461,5.33421,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.744686,0.673652,2.56397,1.10461,0.744362,0.673652,2.55461,0.102514,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.98691,3.09162,2.56397,-0.139877,1,3.09162,2.55461,-2.3625e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,1.92083,3.09162,2.56397,0.245857,1,3.09162,2.55461,6.48558e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.52545,3.09162,2.56397,0.191351,1,3.09162,2.55461,-2.1411e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,2.16015,3.09162,2.56397,0.331022,1,3.09162,2.55461,2.51248e-07,69.0|322,152
