rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,-2.13147,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0.206745,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,1.22415,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0.973697,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-0.780678,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.166317,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-1.10527,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-1.27182,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-0.511425,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-0.822999,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-0.423722,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-1.6415,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-1.21278,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-1.36361,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-1.28048,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-0.718961,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-0.620758,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-0.348987,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-1.49646,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-0.59288,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-0.499512,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-0.190811,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0.333238,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-0.00487128,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0.683372,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,-1.22328,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-1.21529,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0.524153,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-0.65449,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-0.431561,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,1.13747,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0.703959,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0.467875,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,-1.68368,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-0.0681536,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0.201814,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0.0291013,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-1.48901,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-1.56994,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-1.56176,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-0.97184,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-0.035459,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-0.104615,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0.0288903,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-0.892304,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,-0.635219,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-0.0273995,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,-1.52845,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,-0.678258,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,-1.23756,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-0.25436,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,-0.729775,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,0.192761,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,-0.257922,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,0.405354,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,-1.14763,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-0.135738,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,1.19731,0,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,1.03307,0,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,-0.195399,0,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,-1.09125,0,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,-0.496557,0,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,-0.137307,0,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,-1.9698,0,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,-2.25548,0,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,-2.07567,0,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,-1.68045,0,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,-0.909679,0,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,-0.957419,0,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,-1.25585,0,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,-0.0389806,0,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,-0.914108,0,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,-1.82369,0,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,1.64916,0,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,0.41903,0,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,0.774483,0,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,-0.993932,0,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,0.616027,0,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,1.05085,0,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,0.366422,0,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-0.533376,0,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,2.15711,0,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,-1.04195,0,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,0.664019,0,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,-0.518814,0,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,1.06824,0,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,1.41105,0,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,-0.415956,0,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,-0.403783,0,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,-0.924288,0,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,-0.93594,0,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,-1.37219,0,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,0,-1.19806,0,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,0,1.22777,0,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,0,0.735059,0,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,0,1.1572,0,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,0,-0.907569,0,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,0,1.30209,0,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,0,1.65829,0,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,0,-0.460291,0,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,0,0.580439,0,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,0,-0.274857,0,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,0,0.621409,0,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,0,1.06102,0,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,0,0.221447,0,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,0,-1.92043,0,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,0,-1.2778,0,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,0,-2.31636,0,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,0,0.871316,0,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,0,-0.805528,0,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,0,0.408869,0,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,0,0.118728,0,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,0,2.1812,0,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,0,0.530675,0,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,0,-0.0316745,0,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,0,-1.12531,0,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,0,-0.798252,0,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,0,-0.967991,0,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,0,-0.781502,0,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,0,1.8556,0,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,0,1.53382,0,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,0,2.11453,0,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,0,1.17983,0,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,0,1.8436,0,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,0,-0.487795,0,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,0,0.698636,0,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,0,2.43608,0,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,0,-1.74637,0,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,0,0.324388,0,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,0,0.207954,0,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,0,0.672562,0,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,0,-0.751772,0,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,0,0.99915,0,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,0,-0.197107,0,0,0,False,69.0|292,462
