id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,1.06864,0,0,0,0,1.02957,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.483247,0,0,0,0,0.454774,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.17822,0,0,0,0,1.13703,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.19283,0,0,0,0,1.19297,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.832424,0,0,0,0,0.77085,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0.741625,0,0,0,0,0.701372,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.09252,0,0,0,0,1.03618,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,1.22402,0,0,0,0,1.18854,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0.622677,0,0,0,0,0.583587,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0.774344,0,0,0,0,0.771127,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-0.0201089,0,0,0,0,3.38593e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0.128132,0,0,0,0,5.53902e-08,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0.321158,0,0,0,0,-3.47313e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-0.0586331,0,0,0,0,6.87019e-08,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0.0822434,0,0,0,0,2.3164e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-0.168121,0,0,0,0,-1.97772e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.127539,0,0,0,0,-1.67297e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.0508538,0,0,0,0,1.94784e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-0.235467,0,0,0,0,7.23488e-08,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0.0701481,0,0,0,0,1.67291e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-0.152454,0,0,0,0,-1.69878e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-0.0624156,0,0,0,0,1.98254e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0.162522,0,0,0,0,2.08354e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,-0.0507588,0,0,0,0,-2.80028e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-0.271147,0,0,0,0,2.86344e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0.110558,0,0,0,0,1.24153e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,5.13217,0,0,0,0,5.01788,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,5.1812,0,0,0,0,5.04483,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,4.5148,0,0,0,0,4.52612,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,4.62528,0,0,0,0,4.52016,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-1.21179,0,0,0,0,-1.18252,0,0,True,6.0|71,783
