id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.524272,0,-4.42658e-09,-0.553439,0,-1.84297e-14,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.14683,0,-1.06925e-08,-1.12344,0,1.28786e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.41224,0,-8.41651e-09,-0.444386,0,-2.40918e-14,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.409862,0,3.777e-09,-0.372952,0,9.30367e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.838988,0,-2.16161e-09,-0.811542,0,1.17684e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.88089,0,-3.66694e-10,-0.883812,0,6.71685e-14,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.547486,0,7.93204e-09,-0.535456,0,-8.65974e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.345555,0,-5.94033e-10,-0.384824,0,4.18554e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.940297,0,-4.5673e-10,-0.922376,0,-6.08402e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.749651,0,-3.40107e-10,-0.785621,0,3.64153e-14,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.10443,0,5.19791e-09,1.72436e-07,0,-5.32907e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.119216,0,-4.69425e-09,-2.90014e-07,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.6957,0,2.42811e-09,2.86765e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.255285,0,2.95551e-09,3.08079e-07,0,1.77636e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.621181,0,-2.22437e-09,-3.94807e-07,0,-8.88178e-16,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.208788,0,-2.77983e-09,-1.5965e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0129148,0,-3.9587e-10,-3.17278e-07,0,-8.88178e-16,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0552602,0,7.92565e-10,-5.1052e-07,0,8.88178e-16,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0115676,0,1.04316e-09,3.23027e-07,0,-4.44089e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.313156,0,5.59943e-09,-5.31537e-08,0,4.44089e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0247958,0,-1.11733e-09,1.11724e-07,0,3.55271e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.177472,0,-2.02641e-10,3.75115e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0531396,0,1.04584e-09,1.77244e-07,0,-5.32907e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.278027,0,-1.55246e-09,4.67337e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.42036,0,1.12971e-09,-4.87874e-07,0,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.115179,0,1.01906e-09,-8.23849e-08,0,3.55271e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.10417,0,-5.19492e-09,-1.13383,0,1.77636e-14,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-1.01194,0,-1.72628e-09,-1.02928,0,-8.43769e-14,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-0.99757,0,6.66142e-09,-0.99522,0,-1.33227e-14,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-1.1463,0,-4.01855e-09,-1.16121,0,6.75016e-14,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-2.03869,0,2.33623e-09,-2.07299,0,-1.12355e-13,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-1.9562,0,2.59849e-09,-1.98572,0,-7.10543e-15,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-2.0779,0,-4.35635e-09,-2.05327,0,1.33227e-15,28.0|322,152
