id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,46951.5,-2.34748,7.2796,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|2|1|162,46951.5,-2.35752,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|3|1|162,46951.5,-2.32975,7.27964,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|4|1|162,46951.5,-2.34371,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|5|1|162,46951.5,-2.35524,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|6|1|162,46951.5,-2.35906,7.2796,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|7|1|162,46951.5,-2.33295,7.27961,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|cc|8|1|162,46951.5,-2.36865,7.27961,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|sample|10|162,46951.5,0.36778,202614.0,84594.4,13.6407,46932.8,0.298206,202613.0,83983.8,13.6359,True,32.0|162,84
8|84|sample|11|162,46951.5,0.345118,49965.3,84594.4,13.6407,46932.8,0.305026,49965.7,83983.8,13.6359,True,22.0|162,84
8|84|sample|12|162,46951.5,0.351824,49965.3,84594.4,13.6407,46932.8,0.320753,49965.7,83983.8,13.6359,True,22.0|162,84
8|84|sample|3|162,46951.5,0.279367,174198.0,84594.4,13.6407,46932.8,0.250535,174197.0,83983.8,13.6359,True,55.0|162,84
8|84|sample|4|162,46951.5,0.329197,174198.0,84594.4,13.6407,46932.8,0.2625,174197.0,83983.8,13.6359,True,55.0|162,84
8|84|sample|5|162,46951.5,0.359683,174197.0,84594.4,13.6407,46932.8,0.279686,174197.0,83983.8,13.6359,True,55.0|162,84
8|84|sample|6|162,46951.5,0.333808,174198.0,84594.4,13.6407,46932.8,0.27813,174197.0,83983.8,13.6359,True,55.0|162,84
8|84|sample|7|162,46951.5,0.301084,202613.0,84594.4,13.6407,46932.8,0.277785,202613.0,83983.8,13.6359,True,32.0|162,84
8|84|sample|8|162,46951.5,0.326458,202613.0,84594.4,13.6407,46932.8,0.280963,202613.0,83983.8,13.6359,True,32.0|162,84
8|84|sample|9|162,46951.5,0.322342,202613.0,84594.4,13.6407,46932.8,0.281165,202613.0,83983.8,13.6359,True,32.0|162,84
8|84|vc|1|2|162,46951.5,-2.35521,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|2|2|162,46951.5,-2.3489,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|3|2|162,46951.5,-2.35367,7.2796,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|4|2|162,46951.5,-2.3569,7.27962,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|5|2|162,46951.5,-2.38783,7.27961,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|6|2|162,46951.5,-2.36571,7.2796,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|7|2|162,46951.5,-2.32889,7.2796,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|84|vc|8|2|162,46951.5,-2.35277,7.27963,84594.4,13.6407,46932.8,-2.35626,7.27961,83983.8,13.6359,False,69.0|162,84
8|719|cc|1|1|274,46951.5,-2.36491,4.24574,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
8|719|cc|2|1|274,46951.5,-2.35883,4.24574,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
8|719|cc|3|1|274,46951.5,-2.34167,4.24574,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
8|719|cc|4|1|274,46951.5,-2.34856,4.24575,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
8|719|cc|5|1|274,46951.5,-2.37166,4.24575,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
8|719|cc|6|1|274,46951.5,-2.34249,4.24574,84594.4,13.6401,46932.8,-2.35626,4.24574,83983.8,13.6353,False,69.0|274,719
