rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,2.84285,-7.44779e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,5.00577,-1.38296e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,8.70387,1.48372e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-0.920224,-1.18899e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-4.09307,4.99842e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,5.86929,9.09966e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-3.10143,1.20502e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-4.04356,-1.16049e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,3.02791,-2.81012e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,4.53846,-1.39055e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-1.24897,-1.1082e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,4.49061,-5.21995e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,8.05299,-2.83196e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-2.19371,-3.45146e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,1.03699,-3.73217e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,2.46088,-2.07677e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-0.329928,-1.19423e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,1.54758,7.35315e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-1.24414,-1.00858e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-0.621397,7.96133e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-4.78615,-2.74684e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-1.44165,5.27217e-07,0,0,False,69.0|162,84
