id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|2|1|162,272.509,0.395103,3.81735,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|3|1|162,272.509,0.395103,3.81735,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|4|1|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|5|1|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|6|1|162,272.509,0.395103,3.81733,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|7|1|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|cc|8|1|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|sample|10|162,274.117,0.395103,169.669,27831.6,12.7293,274.117,0.395103,169.668,27831.6,12.7293,True,32.0|162,84
8|84|sample|11|162,270.834,0.395103,115.475,27831.6,12.7293,270.834,0.395103,115.475,27831.6,12.7293,True,22.0|162,84
8|84|sample|12|162,270.834,0.395103,115.475,27831.6,12.7293,270.834,0.395103,115.475,27831.6,12.7293,True,22.0|162,84
8|84|sample|3|162,276.679,0.395103,44.1424,27831.6,12.7293,276.679,0.395103,44.1425,27831.6,12.7293,True,55.0|162,84
8|84|sample|4|162,276.679,0.395103,44.1425,27831.6,12.7293,276.679,0.395103,44.1425,27831.6,12.7293,True,55.0|162,84
8|84|sample|5|162,276.679,0.395103,44.1424,27831.6,12.7293,276.679,0.395103,44.1425,27831.6,12.7293,True,55.0|162,84
8|84|sample|6|162,276.679,0.395103,44.1425,27831.6,12.7293,276.679,0.395103,44.1425,27831.6,12.7293,True,55.0|162,84
8|84|sample|7|162,274.117,0.395103,169.669,27831.6,12.7293,274.117,0.395103,169.668,27831.6,12.7293,True,32.0|162,84
8|84|sample|8|162,274.117,0.395103,169.669,27831.6,12.7293,274.117,0.395103,169.668,27831.6,12.7293,True,32.0|162,84
8|84|sample|9|162,274.117,0.395103,169.669,27831.6,12.7293,274.117,0.395103,169.668,27831.6,12.7293,True,32.0|162,84
8|84|vc|1|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|2|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|3|2|162,272.509,0.395103,3.81733,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|4|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|5|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|6|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|7|2|162,272.509,0.395103,3.81734,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|84|vc|8|2|162,272.509,0.395103,3.81735,27831.6,12.7293,272.509,0.395103,3.81734,27831.6,12.7293,False,69.0|162,84
8|719|cc|1|1|274,272.723,0.395103,3.64911,27831.6,12.7303,272.723,0.395103,3.64911,27831.6,12.7303,False,69.0|274,719
8|719|cc|2|1|274,272.723,0.395103,3.64911,27831.6,12.7303,272.723,0.395103,3.64911,27831.6,12.7303,False,69.0|274,719
