rep,id,f,h,L_gap,eta_alpha,mab_virus,run_id
1,411|4,0.4944,1.49697,-24.22,0.0466314,70.0|274,411
1,411|3,0.355245,1.49697,-24.22,0.0466314,70.0|274,411
1,411|5,0.579191,1.49697,-24.22,0.0466314,70.0|274,411
1,411|6,0.722168,1.49697,-24.22,0.0466314,70.0|274,411
1,411|8,0.414296,1.49697,-24.22,0.0466314,70.0|274,411
1,411|7,0.409835,1.49697,-24.22,0.0466314,70.0|274,411
1,411|9,0.637646,1.49697,-24.22,0.0466314,70.0|274,411
1,411|10,0.652352,1.49697,-24.22,0.0466314,70.0|274,411
1,411|12,0.397842,1.49697,-24.22,0.0466314,70.0|274,411
1,411|11,0.467905,1.49697,-24.22,0.0466314,70.0|274,411
1,411|1,3.04822,1.78584,-24.22,0.0466314,69.0|274,411
1,411|2,3.85693,1.78584,-24.22,0.0466314,69.0|274,411
1,152|8,0.189318,1.17182,-24.22,-0.00071157,65.0|322,152
1,152|7,0.219018,1.17182,-24.22,-0.00071157,65.0|322,152
1,152|6,0.191911,1.17182,-24.22,-0.00071157,65.0|322,152
1,152|5,0.181223,1.17182,-24.22,-0.00071157,65.0|322,152
1,152|12,0.0749366,1.15304,-24.22,-0.00071157,28.0|322,152
1,152|11,0.0833874,1.15304,-24.22,-0.00071157,28.0|322,152
1,152|10,0.0668973,1.15304,-24.22,-0.00071157,28.0|322,152
1,152|9,0.0846919,1.15304,-24.22,-0.00071157,28.0|322,152
1,152|3,0.123378,1.08661,-24.22,-0.00071157,22.0|322,152
1,152|4,0.161709,1.08661,-24.22,-0.00071157,22.0|322,152
1,152|1,0.0932658,1.79105,-24.22,-0.00071157,69.0|322,152
1,152|2,11.3645,1.79105,-24.22,-0.00071157,69.0|322,152
1,1056|8,0.14803,1.87559,-24.22,-0.000634956,65.0|276,1056
1,1056|7,0.171497,1.87559,-24.22,-0.000634956,65.0|276,1056
1,1056|6,0.149446,1.87559,-24.22,-0.000634956,65.0|276,1056
1,1056|5,0.136645,1.87559,-24.22,-0.000634956,65.0|276,1056
1,1056|12,0.0351752,1.78904,-24.22,-0.000634956,28.0|276,1056
1,1056|11,0.0396985,1.78904,-24.22,-0.000634956,28.0|276,1056
1,1056|10,0.0638597,1.78904,-24.22,-0.000634956,28.0|276,1056
1,1056|9,0.0675013,1.78904,-24.22,-0.000634956,28.0|276,1056
1,1056|4,0.116204,1.79015,-24.22,-0.000634956,22.0|276,1056
1,1056|3,0.127069,1.79015,-24.22,-0.000634956,22.0|276,1056
1,1056|1,90.7867,1.78929,-24.22,-0.000634956,69.0|276,1056
1,1056|2,1.8689,1.78929,-24.22,-0.000634956,69.0|276,1056
1,462|6,0.265209,0.39952,-24.22,-0.000633335,55.0|292,462
1,462|5,0.352935,0.39952,-24.22,-0.000633335,55.0|292,462
1,462|4,0.507517,0.39952,-24.22,-0.000633335,55.0|292,462
1,462|3,0.320229,0.39952,-24.22,-0.000633335,55.0|292,462
1,462|9,0.0203539,2.10316,-24.22,-0.000633335,32.0|292,462
1,462|10,0.0216039,2.10316,-24.22,-0.000633335,32.0|292,462
1,462|7,0.0258417,2.10316,-24.22,-0.000633335,32.0|292,462
1,462|8,0.0287849,2.10316,-24.22,-0.000633335,32.0|292,462
1,462|11,0.270713,1.79015,-24.22,-0.000633335,22.0|292,462
1,462|12,0.280828,1.79015,-24.22,-0.000633335,22.0|292,462
1,462|1,2.8603,1.79326,-24.22,-0.000633335,69.0|292,462
1,462|2,3.82768,1.79326,-24.22,-0.000633335,69.0|292,462
1,1159|8,0.248785,1.79013,-24.22,-0.000635476,65.0|292,1159
1,1159|7,0.318095,1.79013,-24.22,-0.000635476,65.0|292,1159
1,1159|5,0.263843,1.79013,-24.22,-0.000635476,65.0|292,1159
1,1159|6,0.265536,1.79013,-24.22,-0.000635476,65.0|292,1159
1,1159|11,0.0557026,1.87502,-24.22,-0.000635476,28.0|292,1159
1,1159|12,0.0445433,1.87502,-24.22,-0.000635476,28.0|292,1159
1,1159|9,0.0872498,1.87502,-24.22,-0.000635476,28.0|292,1159
1,1159|10,0.0841882,1.87502,-24.22,-0.000635476,28.0|292,1159
1,1159|4,0.364638,1.79015,-24.22,-0.000635476,22.0|292,1159
1,1159|3,0.325265,1.79015,-24.22,-0.000635476,22.0|292,1159
1,1159|1,18.4747,1.79326,-24.22,-0.000635476,69.0|292,1159
1,1159|2,0.0119392,1.79326,-24.22,-0.000635476,69.0|292,1159
1,1197|7,0.031969,1.79015,-24.22,-0.000613581,65.0|103,1197
1,1197|8,0.0314153,1.79015,-24.22,-0.000613581,65.0|103,1197
1,1197|6,0.0305658,1.79015,-24.22,-0.000613581,65.0|103,1197
1,1197|5,0.035883,1.79015,-24.22,-0.000613581,65.0|103,1197
1,1197|12,0.0205425,1.79117,-24.22,-0.000613581,28.0|103,1197
1,1197|10,0.0259926,1.79117,-24.22,-0.000613581,28.0|103,1197
1,1197|9,0.0260417,1.79117,-24.22,-0.000613581,28.0|103,1197
1,1197|3,0.0280358,1.79015,-24.22,-0.000613581,22.0|103,1197
1,1197|4,0.0286969,1.79015,-24.22,-0.000613581,22.0|103,1197
1,1197|11,0.0178506,1.79117,-24.22,-0.000613581,28.0|103,1197
1,1197|1,0.765424,1.78985,-24.22,-0.000613581,69.0|103,1197
1,1197|2,16.7456,1.78985,-24.22,-0.000613581,69.0|103,1197
