id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,609.682,0.862799,0.934419,42.6548,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|2|1|162,609.956,0.862799,0.934419,41.9504,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|3|1|162,609.805,0.862799,0.934419,48.7272,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|4|1|162,609.864,0.862799,0.934419,30.3224,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|5|1|162,609.718,0.862799,0.934419,34.9701,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|6|1|162,609.721,0.862799,0.934419,38.467,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|7|1|162,609.767,0.862799,0.934419,60.6582,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|cc|8|1|162,609.637,0.862799,0.934419,40.8937,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|sample|10|162,608.433,0.862869,0.934427,2.50811,2.23429,3.49437,608.53,0.863361,0.933997,2.51239,2.2409,3.50503,True,32.0|162,84
8|84|sample|11|162,608.855,0.862869,0.934427,2.05829,2.23429,3.49437,608.525,0.863361,0.933997,2.06913,2.2409,3.50503,True,22.0|162,84
8|84|sample|12|162,608.314,0.862869,0.934427,2.31886,2.23429,3.49437,608.528,0.863361,0.933997,2.27016,2.2409,3.50503,True,22.0|162,84
8|84|sample|3|162,608.665,0.862869,0.934427,1.00207,2.23429,3.49437,608.532,0.863361,0.933997,1.04534,2.2409,3.50503,True,55.0|162,84
8|84|sample|4|162,608.836,0.862869,0.934427,1.06627,2.23429,3.49437,608.532,0.863361,0.933997,1.10827,2.2409,3.50503,True,55.0|162,84
8|84|sample|5|162,608.275,0.862869,0.934427,0.972079,2.23429,3.49437,608.539,0.863361,0.933997,0.974261,2.2409,3.50503,True,55.0|162,84
8|84|sample|6|162,608.585,0.862869,0.934427,0.907956,2.23429,3.49437,608.534,0.863361,0.933997,0.928104,2.2409,3.50503,True,55.0|162,84
8|84|sample|7|162,608.417,0.862869,0.934427,2.27079,2.23429,3.49437,608.529,0.863361,0.933997,2.24251,2.2409,3.50503,True,32.0|162,84
8|84|sample|8|162,608.704,0.862869,0.934427,2.32457,2.23429,3.49437,608.531,0.863361,0.933997,2.3207,2.2409,3.50503,True,32.0|162,84
8|84|sample|9|162,608.366,0.862869,0.934427,2.547,2.23429,3.49437,608.528,0.863361,0.933997,2.50779,2.2409,3.50503,True,32.0|162,84
8|84|vc|1|2|162,609.998,0.862799,0.934419,39.7508,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|2|2|162,609.794,0.862799,0.934419,32.1841,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|3|2|162,609.823,0.862799,0.934419,26.3081,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|4|2|162,609.426,0.862799,0.934419,35.7414,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|5|2|162,609.923,0.862799,0.934419,32.4894,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|6|2|162,609.484,0.862799,0.934419,38.2702,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|7|2|162,609.731,0.862799,0.934419,38.4421,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|84|vc|8|2|162,609.515,0.862799,0.934419,43.1548,2.23429,3.49437,609.666,0.86329,0.93399,14.4425,2.2409,3.50503,False,69.0|162,84
8|719|cc|1|1|274,609.965,0.862799,0.934419,47.399,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|2|1|274,609.499,0.862799,0.934419,32.863,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|3|1|274,609.271,0.862799,0.934419,29.1749,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|4|1|274,609.658,0.862799,0.934419,40.8003,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|5|1|274,609.519,0.862799,0.934419,25.0575,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|6|1|274,609.721,0.862799,0.934419,37.1063,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|7|1|274,609.696,0.862799,0.934419,42.5936,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|cc|8|1|274,609.904,0.862799,0.934419,40.5748,-1.01733,3.49806,609.666,0.86329,0.93399,14.4425,-1.01807,3.50859,False,69.0|274,719
8|719|sample|10|274,608.417,0.862869,0.934427,4.23566,-1.01733,3.49806,608.529,0.863361,0.933997,4.35178,-1.01807,3.50859,True,32.0|274,719
8|719|sample|11|274,608.371,0.862869,0.934427,5.31028,-1.01733,3.49806,608.529,0.863361,0.933997,5.27544,-1.01807,3.50859,True,22.0|274,719
8|719|sample|12|274,608.109,0.862869,0.934427,5.96426,-1.01733,3.49806,608.527,0.863361,0.933997,6.02535,-1.01807,3.50859,True,22.0|274,719
8|719|sample|3|274,608.339,0.862869,0.934427,1.17751,-1.01733,3.49806,608.531,0.863361,0.933997,1.21866,-1.01807,3.50859,True,55.0|274,719
