id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.71906,0,0,0.016979,1.67917,0,0,2.17393e-07,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.15381,0,0,0.0230228,1.12405,0,0,1.30321e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.78904,0,0,0.00876167,1.76014,0,0,-1.95682e-07,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.86573,0,0,-0.0189009,1.85101,0,0,-2.59662e-07,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.43069,0,0,0.000490353,1.42004,0,0,3.40011e-07,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.35246,0,0,-0.0164336,1.34652,0,0,2.39834e-07,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.70929,0,0,0.00777853,1.6989,0,0,3.27228e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.82747,0,0,0.0157499,1.82182,0,0,-2.73254e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.32341,0,0,-0.00625618,1.32702,0,0,3.26224e-07,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.47711,0,0,-0.00517215,1.44117,0,0,1.8835e-07,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.098455,0,0,-0.000919758,-3.21521e-07,0,0,-4.43718e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0642867,0,0,0.00772014,2.82481e-07,0,0,-1.02711e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.25467,0,0,0.000905832,4.03042e-07,0,0,-1.50535e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.173092,0,0,0.00757348,-8.34141e-07,0,0,-6.51365e-09,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.160929,0,0,-0.00586121,-6.25159e-07,0,0,-1.73489e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.221958,0,0,-0.00153556,-1.62916e-07,0,0,5.7102e-09,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0237641,0,0,-0.0126432,1.49096e-08,0,0,1.83665e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.158507,0,0,0.00131149,-7.75931e-09,0,0,-4.4543e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0980015,0,0,-0.0065193,2.21015e-07,0,0,-8.24743e-09,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0123809,0,0,0.00425183,2.77157e-09,0,0,-2.55963e-08,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.128614,0,0,0.00940744,-4.04415e-07,0,0,-4.34476e-08,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0857262,0,0,0.00431125,3.20326e-07,0,0,1.57017e-08,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0207109,0,0,-0.00565128,-2.69315e-07,0,0,-1.78456e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0585777,0,0,-0.00468225,2.49406e-08,0,0,2.45666e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.0782495,0,0,0.00327149,9.273e-08,0,0,6.19888e-08,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.155075,0,0,-0.00638143,1.90967e-07,0,0,1.03196e-08,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.701941,0,0,0.00120042,-0.722258,0,0,-3.41637e-05,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-0.593713,0,0,-0.00290338,-0.618221,0,0,-2.11398e-05,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-0.644129,0,0,-0.0215477,-0.655944,0,0,1.19526e-05,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.71627,0,0,-0.0114174,-0.760323,0,0,1.24734e-05,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-1.84392,0,0,0.0040369,-1.88274,0,0,-1.45543e-05,28.0|322,152
