rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-9.35688,1.50079,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.715894,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-3.31692,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.43972,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.74419,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-6.08871,1.50079,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-11.6972,1.50079,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.46284,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-9.58377,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-2.22266,1.50078,0.501589,0.341875,0.870082,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-7.49176,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.18058,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-9.93776,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-9.19054,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,4.70901,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-8.74673,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,4.14286,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,9.24205,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-3.68468,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-3.59447,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.05105,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,4.54925,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,5.8707,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,7.4956,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-3.68932,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,4.18782,3.13818,0.146174,0.341875,0.870082,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,10.7498,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,10.5642,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,10.4425,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,10.6822,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-5.98796,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.51013,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,10.5843,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,10.7234,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,-6.80667,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,-6.95444,2.41581,0.146175,0.341874,0.870086,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1.46555,1.04082,0.146174,0.341874,0.870086,False,69.0|71,783
