rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.61105,0.929108,2.48422,-5.83713,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.61105,0.929108,3.26491,-5.69953,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.61105,0.929108,2.29715,-5.74105,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.61105,0.929108,2.26006,-5.96606,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.61105,0.929108,2.92322,-5.87852,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.61105,0.929108,3.14403,-5.66417,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.61105,0.929108,2.36593,-5.73496,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.61105,0.929108,2.30105,-6.0803,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.61105,0.929108,3.19802,-5.86436,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.61105,0.929108,2.7654,-5.7996,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.61105,0.681789,1.77346,-5.80773,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.61105,0.681789,2.83425,-5.97526,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.61105,0.681789,0.960071,-5.69329,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.61105,0.681789,3.29733,-5.87603,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.61105,0.681789,2.5767,-5.65138,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.61105,0.681789,2.76888,-5.72581,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.61105,0.681789,3.13249,-5.3638,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.61105,0.681789,2.71229,-5.77958,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.61105,0.681789,1.67495,-5.71641,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.61105,0.681789,0.766475,-5.48044,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.61105,0.681789,5.19185,-5.79496,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.61105,0.681789,2.04744,-6.0659,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.61105,0.681789,2.7067,-5.97363,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.61105,0.681789,6.92518,-6.44901,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.61105,0.681789,1.63929,-5.61065,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.61105,0.681789,1.47471,-6.03785,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.61105,0.652507,3.5626,-5.07616,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.61105,0.652507,3.2094,-4.97827,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.61105,0.652507,3.27687,-4.96571,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.61105,0.652507,3.35042,-5.052,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.61105,0.563935,5.28463,-5.09773,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.61105,0.563935,4.97293,-5.47676,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,1.61105,0.563935,5.29235,-5.03945,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.61105,0.563935,4.88324,-5.25603,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,1.61105,0.681695,3.88216,-4.93918,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,1.61105,0.681695,3.64825,-5.03781,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.61105,0.681789,4.02837,-5.33135,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.61105,0.681789,1.61349,-4.95493,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.61105,0.681789,5.43616,-5.03939,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.61105,0.681789,2.06393,-5.25917,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.61105,0.681789,1.86672,-4.93723,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.61105,0.681789,10.2338,-4.58568,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.61105,0.681789,8.07746,-4.84414,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.61105,0.681789,3.48899,-4.95647,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.61105,0.681789,2.06493,-5.11652,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.61105,0.681789,5.05919,-4.72165,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.61105,0.681789,2.72833,-5.07233,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.61105,0.681789,1.25654,-4.76413,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.61105,0.681789,4.23074,-5.13338,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.61105,0.681789,4.64887,-4.62493,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.61105,0.681789,7.50697,-5.18331,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,1.61105,0.681789,2.76817,-5.10598,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,1.61105,0.885061,6.91838,-0.274838,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,1.61105,0.885061,7.23895,-0.216553,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,1.61105,0.885061,6.48755,-0.158138,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,1.61105,0.885061,6.82652,-0.275044,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,1.61105,0.770621,15.5634,-0.308195,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,1.61105,0.770621,14.2759,-0.235029,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.61105,0.770621,10.8681,-0.123142,28.0|276,1056
