rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,2.57461e-13,0.496794,73.3574,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|2|1|162,1,1.46516e-08,0.492512,206.5,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|3|1|162,1,1.10795e-09,0.376707,4679.2,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.000157969,0.566529,16.1124,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|5|1|162,1,1.35677e-09,0.479906,19.5782,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|6|1|162,1,4.34346e-10,0.442925,329.194,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|7|1|162,1,3.70236e-09,0.427925,676.593,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|cc|8|1|162,1,7.89759e-09,0.317689,494.177,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|sample|10|162,1,1.02323e-06,1.66247,2.42119,0.134429,4.62204e-16,True,32.0|162,84
1,8|84|sample|11|162,1,2.55335e-06,1.59942,1.8484,0.134429,4.62204e-16,True,22.0|162,84
1,8|84|sample|12|162,1,4.98423e-06,1.4638,2.71221,0.134429,4.62204e-16,True,22.0|162,84
1,8|84|sample|3|162,1,3.90095e-05,1.08969,0.816156,0.134429,4.62204e-16,True,55.0|162,84
1,8|84|sample|4|162,1,6.73678e-08,1.28245,0.700072,0.134429,4.62204e-16,True,55.0|162,84
1,8|84|sample|5|162,1,1.14042e-05,0.762253,1.21992,0.134429,4.62204e-16,True,55.0|162,84
1,8|84|sample|6|162,1,8.10235e-09,0.752667,0.878378,0.134429,4.62204e-16,True,55.0|162,84
1,8|84|sample|7|162,1,5.51189e-06,1.28988,2.84037,0.134429,4.62204e-16,True,32.0|162,84
1,8|84|sample|8|162,1,1.916e-06,1.56425,2.30425,0.134429,4.62204e-16,True,32.0|162,84
1,8|84|sample|9|162,1,5.96328e-06,1.3901,2.69767,0.134429,4.62204e-16,True,32.0|162,84
1,8|84|vc|1|2|162,1,3.95421e-07,0.400142,73.2453,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|2|2|162,1,9.37157e-06,0.97996,1068.75,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|3|2|162,1,4.47314e-09,0.51745,12.4791,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|4|2|162,1,2.00571e-07,0.785711,188.918,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|5|2|162,1,1.61295e-11,0.304489,45.8461,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|6|2|162,1,6.62084e-09,0.450773,8051.64,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|7|2|162,1,6.63649e-06,0.451437,237.876,0.134429,4.62204e-16,False,69.0|162,84
1,8|84|vc|8|2|162,1,6.10417e-08,0.659823,11.0166,0.134429,4.62204e-16,False,69.0|162,84
1,8|719|cc|1|1|274,1,1.17353e-07,0.568322,97.6808,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|2|1|274,1,2.44435e-09,0.530062,4.94293,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|3|1|274,1,1.60964e-10,0.53783,842.278,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|4|1|274,1,3.91525e-09,0.572174,26.1208,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|5|1|274,1,1.93563e-06,0.383908,160.646,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|6|1|274,1,3.10977e-09,0.384749,330.644,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|7|1|274,1,1.36655e-07,0.232546,899.902,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|cc|8|1|274,1,1.48867e-06,0.907539,27.0642,0.134414,4.62425e-16,False,69.0|274,719
1,8|719|sample|10|274,1,8.7849e-10,1.42094,7.77807,0.134414,4.62425e-16,True,32.0|274,719
1,8|719|sample|11|274,1,1.13433e-06,2.03314,6.89293,0.134414,4.62425e-16,True,22.0|274,719
1,8|719|sample|12|274,1,0.000319721,1.76639,7.89728,0.134414,4.62425e-16,True,22.0|274,719
1,8|719|sample|3|274,1,2.18855e-05,1.2787,0.948252,0.134414,4.62425e-16,True,55.0|274,719
1,8|719|sample|4|274,1,5.00353e-06,1.23906,1.05766,0.134414,4.62425e-16,True,55.0|274,719
1,8|719|sample|5|274,1,3.19491e-06,1.33398,1.15846,0.134414,4.62425e-16,True,55.0|274,719
1,8|719|sample|6|274,1,4.92894e-06,1.57189,0.780953,0.134414,4.62425e-16,True,55.0|274,719
1,8|719|sample|7|274,1,5.69404e-06,1.48914,6.95897,0.134414,4.62425e-16,True,32.0|274,719
1,8|719|sample|8|274,1,1.68231e-07,1.47867,6.72171,0.134414,4.62425e-16,True,32.0|274,719
