rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,7.94952e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-1.97324e-07,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,5.19e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,4.8449e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,2.1264e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-2.31957e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.40386e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-1.48868e-06,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,9.00491e-06,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,5.32582e-06,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,7.39946e-06,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,1.88079e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-3.65671e-06,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-1.10057e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,1.51302e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,9.34783e-06,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-3.58254e-06,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.07782e-05,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,6.48984e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.51557e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,1.06437e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,6.79813e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,9.76426e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-1.19435e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-2.69175e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-4.79371e-07,0,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,1.3062e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,7.94066e-08,0,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-1.99217e-06,0,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-1.33521e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,1.17455e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,1.01552e-05,0,0,0,0,False,69.0|274,719
