rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,3.90179e-07,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-2.23116e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-1.22248e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-1.76334e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,1.83202e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,3.54788e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,5.595e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,1.49875e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-1.66901e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-8.01203e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,1.63014e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-1.85842e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,2.69276e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-1.32318e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,2.44406e-05,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-2.21997e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-5.20802e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,2.84669e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-6.55763e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-4.53063e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,2.9224e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,1.12916e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,2.47797e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,9.18692e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,1.10772e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,3.5834e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,1.90154e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-3.66614e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-1.40116e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,1.22668e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-2.33207e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,2.48118e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-7.87894e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,1.66666e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-2.16137e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,-3.09968e-05,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,1.48896e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-8.59332e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,1.53677e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-6.67379e-06,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-4.06012e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-6.84739e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-1.51724e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,-7.54581e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-1.3022e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,-2.66817e-05,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-1.33388e-05,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,1.01215e-05,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,-9.80923e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,-1.65883e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-5.2414e-06,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,6.28946e-06,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-2.29195e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,-2.21456e-05,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-2.85946e-05,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,9.52927e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,2.13623e-05,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,8.51765e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,7.58176e-06,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,-9.24069e-06,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,8.30497e-06,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,1.02803e-05,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,5.88906e-06,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,2.4307e-05,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,-1.21487e-05,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,1.46056e-06,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,3.1028e-05,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,1.16925e-05,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,-6.35785e-06,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,5.38868e-06,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,-4.40187e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,3.40159e-05,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,-1.03838e-05,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,-5.43374e-07,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,-6.40873e-06,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,-5.31204e-06,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,-2.86567e-06,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,2.90803e-05,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,1.00915e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,-4.4506e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-3.98432e-05,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,-1.59099e-05,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,-1.13714e-06,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,1.16009e-05,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,-1.11856e-05,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,5.73969e-06,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,9.67029e-06,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,1.52079e-05,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,-1.29999e-05,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,-6.34794e-06,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,-2.24464e-06,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,-1.81431e-05,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,0,-7.91043e-06,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,0,-3.88422e-05,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,0,3.71304e-06,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,0,-1.42188e-05,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,0,2.40942e-06,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,0,-1.05468e-05,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,0,2.17119e-05,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,0,-2.23085e-05,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,0,8.63828e-06,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,0,1.83591e-05,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,0,-2.83689e-06,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,0,2.21741e-05,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,0,-1.76798e-06,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,0,5.96149e-06,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,0,9.40313e-06,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,0,1.80575e-07,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,0,-2.67183e-05,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,0,1.32192e-05,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,0,-2.07882e-05,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,0,4.41606e-05,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,0,-1.61917e-05,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,0,8.90358e-06,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,0,1.516e-05,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,0,1.58894e-05,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,0,1.9104e-07,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,0,1.46733e-05,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,0,-1.23297e-07,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,0,1.10323e-05,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,0,-3.25726e-06,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,0,-3.34566e-05,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,0,5.98509e-06,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,0,5.36122e-06,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,0,-1.60381e-05,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,0,-8.83545e-06,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,0,-2.53132e-05,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,0,-2.88581e-05,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,0,-7.16401e-06,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,0,3.47686e-05,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,0,-2.82258e-07,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,0,2.21193e-05,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,0,8.44757e-06,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,0,-2.76702e-05,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,0,-1.3876e-05,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,0,-4.53907e-06,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,0,7.26364e-06,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,0,0,1.23298e-05,0,0,False,69.0|292,462
1,8|462|sample|10|292,0,0,-1.78749e-05,0,0,True,32.0|292,462
1,8|462|sample|11|292,0,0,1.17758e-05,0,0,True,22.0|292,462
1,8|462|sample|12|292,0,0,9.86824e-07,0,0,True,22.0|292,462
1,8|462|sample|3|292,0,0,2.83047e-05,0,0,True,55.0|292,462
1,8|462|sample|4|292,0,0,1.48676e-05,0,0,True,55.0|292,462
1,8|462|sample|5|292,0,0,4.45299e-05,0,0,True,55.0|292,462
1,8|462|sample|6|292,0,0,1.77659e-05,0,0,True,55.0|292,462
1,8|462|sample|7|292,0,0,-1.10966e-05,0,0,True,32.0|292,462
1,8|462|sample|8|292,0,0,-5.34789e-06,0,0,True,32.0|292,462
1,8|462|sample|9|292,0,0,1.31378e-05,0,0,True,32.0|292,462
1,8|462|vc|1|2|292,0,0,2.33637e-05,0,0,False,69.0|292,462
1,8|462|vc|2|2|292,0,0,-4.85417e-06,0,0,False,69.0|292,462
1,8|462|vc|3|2|292,0,0,-5.53832e-06,0,0,False,69.0|292,462
1,8|462|vc|4|2|292,0,0,-6.32839e-05,0,0,False,69.0|292,462
1,8|462|vc|5|2|292,0,0,2.41138e-06,0,0,False,69.0|292,462
1,8|462|vc|6|2|292,0,0,-5.14486e-07,0,0,False,69.0|292,462
1,8|462|vc|7|2|292,0,0,-6.86101e-06,0,0,False,69.0|292,462
1,8|462|vc|8|2|292,0,0,6.79821e-06,0,0,False,69.0|292,462
1,8|75|cc|1|1|65,0,0,-9.36187e-06,0,0,False,69.0|65,75
1,8|75|cc|2|1|65,0,0,-3.11573e-05,0,0,False,69.0|65,75
1,8|75|cc|3|1|65,0,0,2.57783e-06,0,0,False,69.0|65,75
1,8|75|cc|4|1|65,0,0,8.79828e-06,0,0,False,69.0|65,75
1,8|75|cc|5|1|65,0,0,1.11407e-05,0,0,False,69.0|65,75
1,8|75|cc|6|1|65,0,0,2.13988e-06,0,0,False,69.0|65,75
1,8|75|cc|7|1|65,0,0,-2.13439e-05,0,0,False,69.0|65,75
1,8|75|cc|8|1|65,0,0,-1.35378e-06,0,0,False,69.0|65,75
1,8|75|sample|10|65,0,0,8.73352e-06,0,0,True,32.0|65,75
1,8|75|sample|11|65,0,0,1.84223e-05,0,0,True,22.0|65,75
1,8|75|sample|12|65,0,0,1.88223e-05,0,0,True,22.0|65,75
1,8|75|sample|3|65,0,0,-3.09843e-05,0,0,True,55.0|65,75
1,8|75|sample|4|65,0,0,6.54535e-06,0,0,True,55.0|65,75
1,8|75|sample|5|65,0,0,-5.28839e-06,0,0,True,55.0|65,75
1,8|75|sample|6|65,0,0,-1.63106e-05,0,0,True,55.0|65,75
1,8|75|sample|7|65,0,0,8.3102e-06,0,0,True,32.0|65,75
1,8|75|sample|8|65,0,0,-7.32972e-06,0,0,True,32.0|65,75
1,8|75|sample|9|65,0,0,-4.1763e-06,0,0,True,32.0|65,75
1,8|75|vc|1|2|65,0,0,2.65972e-06,0,0,False,69.0|65,75
1,8|75|vc|2|2|65,0,0,1.9411e-05,0,0,False,69.0|65,75
1,8|75|vc|3|2|65,0,0,-6.39832e-06,0,0,False,69.0|65,75
1,8|75|vc|4|2|65,0,0,-1.28338e-05,0,0,False,69.0|65,75
1,8|75|vc|5|2|65,0,0,2.72242e-05,0,0,False,69.0|65,75
1,8|75|vc|6|2|65,0,0,1.2e-05,0,0,False,69.0|65,75
1,8|75|vc|7|2|65,0,0,1.42185e-06,0,0,False,69.0|65,75
1,8|75|vc|8|2|65,0,0,7.1775e-06,0,0,False,69.0|65,75
1,8|291|cc|1|1|103,0,0,-3.3236e-06,0,0,False,69.0|103,291
1,8|291|cc|2|1|103,0,0,-1.15288e-05,0,0,False,69.0|103,291
1,8|291|cc|3|1|103,0,0,5.8781e-06,0,0,False,69.0|103,291
1,8|291|cc|4|1|103,0,0,1.58353e-05,0,0,False,69.0|103,291
1,8|291|cc|5|1|103,0,0,1.32817e-05,0,0,False,69.0|103,291
1,8|291|cc|6|1|103,0,0,1.02805e-05,0,0,False,69.0|103,291
1,8|291|cc|7|1|103,0,0,-8.43817e-06,0,0,False,69.0|103,291
1,8|291|cc|8|1|103,0,0,-2.32992e-05,0,0,False,69.0|103,291
1,8|291|sample|10|103,0,0,2.4386e-05,0,0,True,32.0|103,291
1,8|291|sample|11|103,0,0,-8.57214e-06,0,0,True,22.0|103,291
1,8|291|sample|12|103,0,0,-8.77718e-06,0,0,True,22.0|103,291
1,8|291|sample|3|103,0,0,-4.9397e-06,0,0,True,55.0|103,291
1,8|291|sample|4|103,0,0,3.28828e-05,0,0,True,55.0|103,291
1,8|291|sample|5|103,0,0,-3.99808e-06,0,0,True,55.0|103,291
1,8|291|sample|6|103,0,0,-9.58116e-06,0,0,True,55.0|103,291
1,8|291|sample|7|103,0,0,2.48609e-05,0,0,True,32.0|103,291
1,8|291|sample|8|103,0,0,3.59369e-06,0,0,True,32.0|103,291
1,8|291|sample|9|103,0,0,-6.06506e-06,0,0,True,32.0|103,291
1,8|291|vc|1|2|103,0,0,1.48956e-05,0,0,False,69.0|103,291
1,8|291|vc|2|2|103,0,0,-3.70787e-07,0,0,False,69.0|103,291
1,8|291|vc|3|2|103,0,0,-8.33093e-06,0,0,False,69.0|103,291
1,8|291|vc|4|2|103,0,0,-4.93079e-07,0,0,False,69.0|103,291
1,8|291|vc|5|2|103,0,0,-2.0092e-05,0,0,False,69.0|103,291
1,8|291|vc|6|2|103,0,0,-2.30852e-06,0,0,False,69.0|103,291
1,8|291|vc|7|2|103,0,0,-4.1042e-05,0,0,False,69.0|103,291
1,8|291|vc|8|2|103,0,0,8.75071e-06,0,0,False,69.0|103,291
1,8|77|cc|1|1|218,0,0,2.0059e-05,0,0,False,69.0|218,77
1,8|77|cc|2|1|218,0,0,-3.13845e-05,0,0,False,69.0|218,77
1,8|77|cc|3|1|218,0,0,-3.02928e-06,0,0,False,69.0|218,77
1,8|77|cc|4|1|218,0,0,6.61698e-06,0,0,False,69.0|218,77
1,8|77|cc|5|1|218,0,0,5.66178e-06,0,0,False,69.0|218,77
1,8|77|cc|6|1|218,0,0,1.37845e-05,0,0,False,69.0|218,77
1,8|77|cc|7|1|218,0,0,1.86506e-05,0,0,False,69.0|218,77
1,8|77|cc|8|1|218,0,0,-7.46265e-06,0,0,False,69.0|218,77
1,8|77|sample|10|218,0,0,-5.91068e-06,0,0,True,32.0|218,77
1,8|77|sample|11|218,0,0,6.43824e-06,0,0,True,22.0|218,77
1,8|77|sample|12|218,0,0,5.40417e-07,0,0,True,22.0|218,77
1,8|77|sample|3|218,0,0,-1.31455e-05,0,0,True,55.0|218,77
1,8|77|sample|4|218,0,0,-4.2166e-07,0,0,True,55.0|218,77
1,8|77|sample|5|218,0,0,-1.35727e-05,0,0,True,55.0|218,77
1,8|77|sample|6|218,0,0,-8.65708e-06,0,0,True,55.0|218,77
1,8|77|sample|7|218,0,0,6.74e-06,0,0,True,32.0|218,77
1,8|77|sample|8|218,0,0,-1.10078e-05,0,0,True,32.0|218,77
1,8|77|sample|9|218,0,0,3.06254e-07,0,0,True,32.0|218,77
1,8|77|vc|1|2|218,0,0,-6.7936e-06,0,0,False,69.0|218,77
1,8|77|vc|2|2|218,0,0,-7.18973e-06,0,0,False,69.0|218,77
1,8|77|vc|3|2|218,0,0,2.11581e-06,0,0,False,69.0|218,77
1,8|77|vc|4|2|218,0,0,1.50838e-05,0,0,False,69.0|218,77
1,8|77|vc|5|2|218,0,0,2.52273e-05,0,0,False,69.0|218,77
1,8|77|vc|6|2|218,0,0,1.32285e-05,0,0,False,69.0|218,77
1,8|77|vc|7|2|218,0,0,-5.42067e-06,0,0,False,69.0|218,77
1,8|77|vc|8|2|218,0,0,-5.33828e-06,0,0,False,69.0|218,77
1,8|322|cc|1|1|174,0,0,4.22885e-06,0,0,False,69.0|174,322
1,8|322|cc|2|1|174,0,0,1.15451e-05,0,0,False,69.0|174,322
1,8|322|cc|3|1|174,0,0,-6.0776e-06,0,0,False,69.0|174,322
1,8|322|cc|4|1|174,0,0,3.77915e-05,0,0,False,69.0|174,322
1,8|322|cc|5|1|174,0,0,-1.50183e-05,0,0,False,69.0|174,322
1,8|322|cc|6|1|174,0,0,-1.50472e-05,0,0,False,69.0|174,322
1,8|322|cc|7|1|174,0,0,2.32542e-05,0,0,False,69.0|174,322
1,8|322|cc|8|1|174,0,0,-2.10195e-05,0,0,False,69.0|174,322
1,8|322|sample|10|174,0,0,-7.72656e-06,0,0,True,32.0|174,322
1,8|322|sample|11|174,0,0,8.95444e-06,0,0,True,22.0|174,322
1,8|322|sample|12|174,0,0,-8.44374e-06,0,0,True,22.0|174,322
1,8|322|sample|3|174,0,0,1.67088e-05,0,0,True,55.0|174,322
1,8|322|sample|4|174,0,0,2.65579e-05,0,0,True,55.0|174,322
1,8|322|sample|5|174,0,0,7.73408e-06,0,0,True,55.0|174,322
1,8|322|sample|6|174,0,0,2.31997e-05,0,0,True,55.0|174,322
1,8|322|sample|7|174,0,0,-3.59334e-07,0,0,True,32.0|174,322
1,8|322|sample|8|174,0,0,-7.56595e-06,0,0,True,32.0|174,322
1,8|322|sample|9|174,0,0,1.87728e-05,0,0,True,32.0|174,322
1,8|322|vc|1|2|174,0,0,7.65519e-06,0,0,False,69.0|174,322
1,8|322|vc|2|2|174,0,0,8.86224e-06,0,0,False,69.0|174,322
1,8|322|vc|3|2|174,0,0,1.67046e-05,0,0,False,69.0|174,322
1,8|322|vc|4|2|174,0,0,3.82975e-06,0,0,False,69.0|174,322
1,8|322|vc|5|2|174,0,0,8.06552e-06,0,0,False,69.0|174,322
1,8|322|vc|6|2|174,0,0,4.55108e-05,0,0,False,69.0|174,322
1,8|322|vc|7|2|174,0,0,2.17121e-05,0,0,False,69.0|174,322
1,8|322|vc|8|2|174,0,0,-5.65886e-06,0,0,False,69.0|174,322
1,8|963|cc|1|1|319,0,0,4.9363e-05,0,0,False,69.0|319,963
1,8|963|cc|2|1|319,0,0,5.80468e-06,0,0,False,69.0|319,963
1,8|963|cc|3|1|319,0,0,7.31606e-06,0,0,False,69.0|319,963
1,8|963|cc|4|1|319,0,0,-2.07305e-05,0,0,False,69.0|319,963
1,8|963|cc|5|1|319,0,0,2.04062e-05,0,0,False,69.0|319,963
1,8|963|cc|6|1|319,0,0,-1.04653e-06,0,0,False,69.0|319,963
1,8|963|cc|7|1|319,0,0,-1.86253e-05,0,0,False,69.0|319,963
1,8|963|cc|8|1|319,0,0,-7.52238e-06,0,0,False,69.0|319,963
1,8|963|sample|10|319,0,0,2.4441e-05,0,0,True,32.0|319,963
1,8|963|sample|11|319,0,0,2.04462e-06,0,0,True,22.0|319,963
1,8|963|sample|12|319,0,0,4.64591e-06,0,0,True,22.0|319,963
1,8|963|sample|3|319,0,0,1.79675e-05,0,0,True,55.0|319,963
1,8|963|sample|4|319,0,0,-6.40471e-07,0,0,True,55.0|319,963
1,8|963|sample|5|319,0,0,-2.45734e-05,0,0,True,55.0|319,963
1,8|963|sample|6|319,0,0,1.31873e-05,0,0,True,55.0|319,963
1,8|963|sample|7|319,0,0,-1.49068e-05,0,0,True,32.0|319,963
1,8|963|sample|8|319,0,0,-1.73878e-05,0,0,True,32.0|319,963
1,8|963|sample|9|319,0,0,1.05477e-05,0,0,True,32.0|319,963
1,8|963|vc|1|2|319,0,0,-4.5167e-06,0,0,False,69.0|319,963
1,8|963|vc|2|2|319,0,0,4.51431e-06,0,0,False,69.0|319,963
1,8|963|vc|3|2|319,0,0,8.38596e-06,0,0,False,69.0|319,963
1,8|963|vc|4|2|319,0,0,2.31656e-05,0,0,False,69.0|319,963
1,8|963|vc|5|2|319,0,0,-1.0432e-05,0,0,False,69.0|319,963
1,8|963|vc|6|2|319,0,0,-3.65811e-05,0,0,False,69.0|319,963
1,8|963|vc|7|2|319,0,0,-5.86416e-06,0,0,False,69.0|319,963
1,8|963|vc|8|2|319,0,0,-1.80465e-05,0,0,False,69.0|319,963
1,8|1241|cc|1|1|69,0,0,-8.65476e-06,0,0,False,69.0|69,1241
1,8|1241|cc|2|1|69,0,0,-1.04148e-05,0,0,False,69.0|69,1241
1,8|1241|cc|3|1|69,0,0,-8.50219e-06,0,0,False,69.0|69,1241
1,8|1241|cc|4|1|69,0,0,1.68211e-05,0,0,False,69.0|69,1241
1,8|1241|cc|5|1|69,0,0,1.53941e-05,0,0,False,69.0|69,1241
1,8|1241|cc|6|1|69,0,0,-2.51486e-05,0,0,False,69.0|69,1241
1,8|1241|cc|7|1|69,0,0,1.51362e-05,0,0,False,69.0|69,1241
1,8|1241|cc|8|1|69,0,0,8.03803e-06,0,0,False,69.0|69,1241
1,8|1241|sample|3|69,0,0,1.58757e-05,0,0,True,22.0|69,1241
1,8|1241|sample|4|69,0,0,-2.61937e-05,0,0,True,22.0|69,1241
1,8|1241|sample|8|69,0,0,-3.48477e-06,0,0,True,22.0|69,1241
1,8|1241|vc|1|2|69,0,0,-3.40341e-05,0,0,False,69.0|69,1241
1,8|1241|vc|2|2|69,0,0,-1.04815e-05,0,0,False,69.0|69,1241
