rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,9.60102,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,6.52383,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,10.0909,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,9.63249,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,8.7692,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,8.8343,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,9.13834,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,9.31016,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,8.46178,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,8.97015,1.61286,0.179879,0.275596,0.211554,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,4.15448,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,6.58676,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.71242,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.33591,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,4.71877,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,10.0399,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.941708,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,6.43091,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,7.59612,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,10.0308,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,4.10487,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,15.5347,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,6.25339,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,5.10747,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,4.78474,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.06022,1.61279,0.179891,0.275596,0.211554,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,10.6698,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,10.3014,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,10.1907,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,10.4823,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,2.51785,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,4.40236,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,10.4519,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,10.4773,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,2.83027,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0.693183,1.61286,0.179896,0.275542,0.211598,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,3.97727,1.61279,0.179871,0.275542,0.211598,False,69.0|71,783
