id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-1.81766e-09,0,0,2.76232e-11,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,3.64281e-10,0,0,1.52793e-11,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,9.89786e-11,0,0,-1.49218e-11,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.57974e-09,0,0,1.60449e-11,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-3.51635e-10,0,0,4.67049e-12,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-5.60986e-11,0,0,-1.32658e-11,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.64076e-09,0,0,3.78826e-11,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,2.36006e-10,0,0,-3.46292e-11,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,2.01445e-09,0,0,-1.94502e-11,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-1.57304e-10,0,0,-3.61027e-11,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,3.32042e-09,0,0,1.66267e-11,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-3.64038e-10,0,0,2.67875e-11,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,1.30065e-09,0,0,2.29488e-11,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-1.65722e-09,0,0,-1.49933e-11,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.12604e-09,0,0,-2.01208e-11,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,3.27546e-09,0,0,-2.83258e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,3.15867e-09,0,0,-2.59419e-11,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-4.64011e-10,0,0,-1.35936e-11,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-2.14448e-09,0,0,-2.55183e-11,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,7.67139e-12,0,0,-1.86331e-11,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.4643e-09,0,0,5.87521e-11,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-9.39098e-10,0,0,-1.1954e-11,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,1.21385e-09,0,0,1.14913e-10,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,2.1779e-10,0,0,1.27125e-11,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-4.60869e-10,0,0,-1.04512e-11,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,5.55941e-09,0,0,5.07621e-11,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,0,1.29773e-09,0,0,1.71241e-11,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,0,3.41238e-09,0,0,-8.22187e-12,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,0,-4.81776e-10,0,0,8.64731e-12,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,0,4.61046e-09,0,0,9.16689e-12,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,0,3.44156e-10,0,0,9.52127e-12,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,0,1.34856e-09,0,0,1.70214e-11,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,0,1.92666e-09,0,0,3.166e-11,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,0,-1.49952e-09,0,0,-1.3725e-11,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,0,-1.8467e-09,0,0,-2.64846e-11,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,0,2.34131e-09,0,0,-1.51168e-11,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,0,4.74374e-10,0,0,-1.62386e-11,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,0,-9.73658e-10,0,0,-4.40883e-11,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,0,-8.00262e-10,0,0,-2.28555e-11,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,0,-2.56595e-09,0,0,-1.33182e-11,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,0,2.52264e-09,0,0,3.19567e-12,69.0|322,152
