id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-2.82821,0,0,0,0,-0.940832,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-2.77552,0,0,0,0,-1.3368,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-1.07542,0,0,0,0,1.99197,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.03301,0,0,0,0,2.58875,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-3.19451,0,0,0,0,-1.55943,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-2.78322,0,0,0,0,-1.4092,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-1.22762,0,0,0,0,1.69301,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.527654,0,0,0,0,2.34486,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-2.98913,0,0,0,0,-1.53217,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-3.16253,0,0,0,0,-1.35415,0,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.175283,0,0,0,0,2.25051e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.217264,0,0,0,0,4.10278e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.157315,0,0,0,0,-3.85784e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.117674,0,0,0,0,4.5748e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.270992,0,0,0,0,2.07712e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.304858,0,0,0,0,-1.98171e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.577611,0,0,0,0,-2.5339e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.188813,0,0,0,0,3.18023e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.465175,0,0,0,0,-7.60936e-08,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.252175,0,0,0,0,3.3792e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.431989,0,0,0,0,-2.45876e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.272187,0,0,0,0,1.49795e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.131837,0,0,0,0,-1.83639e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.351448,0,0,0,0,-1.28561e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.00836318,0,0,0,0,2.95678e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.33109,0,0,0,0,-2.89928e-08,0,0,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,5.79008,0,0,0,0,5.69309,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,5.7799,0,0,0,0,5.63564,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,5.35976,0,0,0,0,5.36382,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,5.33942,0,0,0,0,5.33326,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,-2.51694,0,0,0,0,-0.599594,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-3.30177,0,0,0,0,-1.43908,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,5.92268,0,0,0,0,5.70034,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,5.75957,0,0,0,0,5.6711,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-3.77076,0,0,0,0,-2.15728,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-3.54621,0,0,0,0,-2.04633,0,0,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0.0651136,0,0,0,0,-3.02805e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0.276529,0,0,0,0,1.4179e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0.176589,0,0,0,0,1.59157e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0.019176,0,0,0,0,-8.02819e-08,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0.273934,0,0,0,0,2.13206e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0.244455,0,0,0,0,1.96495e-08,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0.280687,0,0,0,0,-1.93667e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0.259294,0,0,0,0,5.00409e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0.119617,0,0,0,0,4.04667e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0.0881373,0,0,0,0,-1.98819e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,-0.574233,0,0,0,0,1.80979e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0.312966,0,0,0,0,-2.99073e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0.177768,0,0,0,0,1.00575e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,-0.09522,0,0,0,0,-3.37368e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0.0846451,0,0,0,0,-2.31139e-07,0,0,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.420003,0,0,0,0,-1.44774e-07,0,0,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,-3.24757,0,0,0,0,-1.67364,0,0,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,-2.88359,0,0,0,0,-1.67075,0,0,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,-2.56103,0,0,0,0,-1.0057,0,0,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,-1.83435,0,0,0,0,-0.23548,0,0,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,-2.29864,0,0,0,0,-0.441434,0,0,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,-2.5691,0,0,0,0,-0.832273,0,0,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,2.35714,0,0,0,0,2.28677,0,0,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,2.33356,0,0,0,0,2.19029,0,0,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,-2.58797,0,0,0,0,-1.71002,0,0,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,-2.81647,0,0,0,0,-1.69732,0,0,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,-0.080799,0,0,0,0,-5.64587e-08,0,0,0,0,False,69.0|99,491
