id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.19881e-06,-3.08767e-06,1.69753e-06,0,0,1.27785e-08,-4.665e-09,6.77129e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,-1.03605e-06,1.12649e-06,5.37398e-07,0,0,1.94575e-09,1.27945e-09,1.22747e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,8.57658e-07,-7.04652e-07,-1.97242e-06,0,0,-1.82032e-08,-5.51139e-09,8.89537e-10,0,0,False,69.0|162,84
8|84|cc|4|1|162,3.98717e-07,4.60751e-07,-5.74771e-07,0,0,8.82449e-09,-1.59541e-08,-1.15869e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,3.33367e-08,-1.60024e-07,-4.68613e-07,0,0,4.94413e-09,2.97783e-10,-6.93226e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,-4.50584e-06,3.44448e-06,-3.57635e-06,0,0,-6.95502e-09,3.88487e-09,-3.62072e-09,0,0,False,69.0|162,84
8|84|cc|7|1|162,-2.49579e-06,8.77827e-07,3.17703e-07,0,0,9.93009e-09,2.03237e-09,8.26587e-09,0,0,False,69.0|162,84
8|84|cc|8|1|162,-1.88896e-06,5.14875e-07,1.13359e-06,0,0,1.69814e-09,-1.49319e-09,-5.84649e-09,0,0,False,69.0|162,84
8|84|sample|10|162,2.78549e-06,-3.03287e-07,4.26904e-07,0,0,-5.17764e-09,-5.639e-09,1.68108e-09,0,0,True,32.0|162,84
8|84|sample|11|162,-2.94653e-07,-5.80452e-07,9.53269e-07,0,0,-5.12307e-09,4.96758e-09,-1.52128e-08,0,0,True,22.0|162,84
8|84|sample|12|162,1.74201e-06,-1.10312e-06,-6.08212e-08,0,0,-6.20912e-09,-8.55274e-09,-2.00248e-10,0,0,True,22.0|162,84
8|84|sample|3|162,2.15243e-07,3.77822e-07,8.73774e-07,0,0,-1.82206e-09,-1.18875e-08,6.04561e-09,0,0,True,55.0|162,84
