id,importanceSampling
8|84|cc|1|1|162,-9.482658
8|84|cc|2|1|162,-9.433363
8|84|cc|3|1|162,-9.413336
8|84|cc|4|1|162,-9.356807
8|84|cc|5|1|162,-9.353639
8|84|cc|6|1|162,-9.287116
8|84|cc|7|1|162,-9.292149
8|84|cc|8|1|162,-9.446137
8|84|sample|10|162,-25.701114
8|84|sample|11|162,-20.546273
8|84|sample|12|162,-21.753006
8|84|sample|3|162,-9.633432
8|84|sample|4|162,-10.423147
8|84|sample|5|162,3.52927
8|84|sample|6|162,-5.011463
8|84|sample|7|162,-14.218013
8|84|sample|8|162,-16.695599
8|84|sample|9|162,-24.000926
8|84|vc|1|2|162,-1.87112
8|84|vc|2|2|162,-1.082859
8|84|vc|3|2|162,-0.931862
8|84|vc|4|2|162,-1.16215
8|84|vc|5|2|162,-1.005691
8|84|vc|6|2|162,-0.632981
8|84|vc|7|2|162,-1.512866
8|84|vc|8|2|162,-1.292814
8|719|cc|1|1|274,-9.394177
8|719|cc|2|1|274,-9.476044
8|719|cc|3|1|274,-41.247375
8|719|cc|4|1|274,-9.42181
8|719|cc|5|1|274,-9.375676
8|719|cc|6|1|274,-9.273253
8|719|cc|7|1|274,-9.203077
8|719|cc|8|1|274,-9.360502
8|719|sample|10|274,-28.396056
8|719|sample|11|274,-28.803274
8|719|sample|12|274,-26.716604
8|719|sample|3|274,-13.100761
8|719|sample|4|274,-12.773923
8|719|sample|5|274,-23.046227
8|719|sample|6|274,-22.077849
8|719|sample|7|274,-21.181439
8|719|sample|8|274,-21.436091
8|719|sample|9|274,-28.151738
8|719|vc|1|2|274,-1.450576
8|719|vc|2|2|274,-1.721044
8|719|vc|3|2|274,-1.857833
8|719|vc|4|2|274,-1.829599
8|719|vc|5|2|274,-1.789421
8|719|vc|6|2|274,-1.666789
8|719|vc|7|2|274,-1.411704
8|719|vc|8|2|274,-1.349317
8|488|cc|1|1|322,-9.592025
8|488|cc|2|1|322,-9.451317
8|488|cc|3|1|322,-9.524422
8|488|cc|4|1|322,-9.439961
8|488|cc|5|1|322,-9.54386
8|488|cc|6|1|322,-9.589378
8|488|cc|7|1|322,-9.475564
