id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,1.60901e-09,0,-0.519632,0,-2.44249e-15,0,-0.0265149,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,1.2127e-09,0,-0.412597,0,4.44089e-15,0,-0.0613675,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,1.16455e-09,0,0.376884,0,-7.32747e-15,0,0.0266493,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-2.42154e-09,0,3.35303,0,-1.02141e-14,0,0.0718465,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,4.81198e-10,0,-0.203562,0,5.77316e-15,0,-0.0772691,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-2.88884e-09,0,-0.43563,0,7.10543e-15,0,-0.067279,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-9.29243e-10,0,0.258958,0,-5.32907e-15,0,0.0221295,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,2.11293e-09,0,0.554495,0,-7.32747e-15,0,0.0411833,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.26778e-09,0,-0.742477,0,4.44089e-15,0,-0.0699092,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-6.49142e-10,0,-0.716684,0,-2.22045e-16,0,-0.0579651,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,9.94775e-10,0,0.0738687,0,-3.9968e-15,0,2.10638e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,2.18031e-09,0,0.390203,0,6.66134e-16,0,2.57346e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,7.56645e-11,0,-0.12451,0,5.32907e-15,0,3.3112e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,4.2799e-09,0,0.528863,0,2.22045e-15,0,-4.53444e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,1.54423e-09,0,-0.38643,0,3.55271e-15,0,-9.05343e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-7.50064e-10,0,0.285297,0,-8.88178e-16,0,2.69421e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-1.12436e-09,0,0.0184303,0,-1.33227e-15,0,-9.46421e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-1.8489e-10,0,0.27421,0,-2.44249e-15,0,-1.11441e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-6.69648e-11,0,0.0391994,0,-2.22045e-15,0,1.26595e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-1.86627e-09,0,0.219871,0,-8.88178e-16,0,4.00599e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-7.39104e-10,0,0.088333,0,6.66134e-16,0,1.07325e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-1.22979e-09,0,-0.0198183,0,-6.66134e-16,0,-1.73386e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-9.8098e-12,0,-0.0225637,0,-4.44089e-16,0,-1.46803e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,3.76055e-09,0,0.285751,0,3.9968e-15,0,-1.13408e-06,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.25177e-09,0,0.124141,0,1.77636e-15,0,-2.29375e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,2.27186e-09,0,-0.177863,0,2.22045e-15,0,-3.44352e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,-1.44142e-09,0,-1.14241,0,4.44089e-16,0,-0.0693954,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,1.7024e-10,0,-0.559891,0,-2.66454e-15,0,-0.0517886,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,5.72276e-11,0,-0.258842,0,-4.44089e-15,0,-0.0150371,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,7.94932e-10,0,-0.179885,0,2.88658e-15,0,-0.0266496,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-3.09016e-09,0,-0.357189,0,1.77636e-15,0,-0.0547454,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,2.5349e-09,0,-0.572642,0,5.9952e-15,0,-0.0510973,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,1.21956e-09,0,-0.57605,0,-2.22045e-16,0,0.000661336,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,7.98046e-10,0,-0.501456,0,-8.88178e-16,0,0.00167585,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-5.31888e-10,0,-0.221399,0,-8.88178e-16,0,0.0116717,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,4.2156e-10,0,-0.602591,0,-5.32907e-15,0,0.00524004,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,2.05706e-09,0,0.132757,0,-1.77636e-15,0,1.69487e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,1.68154e-10,0,-0.197579,0,-1.44329e-15,0,-4.15615e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,-2.6763e-09,0,0.0513595,0,1.05471e-15,0,2.81114e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-2.97937e-09,0,-0.0952527,0,8.32667e-16,0,-1.51679e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,1.71059e-10,0,0.378821,0,4.10783e-15,0,1.18024e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,4.25699e-10,0,0.0715776,0,-3.4972e-15,0,5.50688e-08,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,-3.68797e-10,0,-0.185572,0,-2.16493e-15,0,-3.0601e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,-1.42909e-09,0,0.228852,0,1.60982e-15,0,-3.07035e-07,69.0|322,152
