rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,-9.03204e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,4.93909e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,-9.49531e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,-1.67278e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,-1.95402e-05,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,5.67244e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,-1.41373e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,-1.66024e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,-7.28752e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,-1.64791e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,3.75399e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-2.48119e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-1.28902e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,-1.43703e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-2.67701e-05,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,5.9445e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,5.75517e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,-4.82844e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-1.40737e-05,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-2.70496e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,-1.46418e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,2.99634e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,2.50135e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,1.13283e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,-1.17788e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,1.92383e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,1.77267e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,-1.20353e-05,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0,-9.23061e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0,4.96148e-07,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0,-1.35242e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0,-2.39287e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0,1.44187e-05,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0,-3.12924e-06,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0,1.38375e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0,-2.51109e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0,-2.96679e-06,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0,-3.88522e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0,-3.11104e-06,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,0,-3.79472e-07,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,0,1.03517e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0,-3.40902e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0,1.45536e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0,3.17369e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0,-3.39141e-05,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0,-9.71752e-06,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,0,-7.49252e-07,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0,-8.72188e-06,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0,9.49305e-07,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,0,-3.15216e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,0,-1.10667e-05,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,0,3.09429e-06,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,0,1.21538e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,0,-6.34937e-06,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,0,1.73547e-05,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,0,-5.81166e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,0,-9.79965e-06,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,0,-2.52516e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,0,-1.03441e-05,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,0,-2.46755e-07,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,0,2.40352e-07,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,0,1.85508e-05,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,0,2.55591e-05,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,0,6.14497e-06,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,0,1.86265e-06,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,0,1.10224e-05,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,0,2.87886e-05,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,0,2.52304e-05,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,0,8.62651e-06,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,0,-3.76795e-06,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,0,-5.15673e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,0,4.13109e-06,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,0,1.0566e-05,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,0,1.03503e-05,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,0,1.81706e-05,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,0,1.0568e-05,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,0,1.64893e-05,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,0,3.32249e-06,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,0,1.33206e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,0,-3.35254e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,0,1.0534e-05,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,0,-2.63232e-07,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,0,5.63519e-07,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,0,5.10021e-06,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,0,1.9272e-07,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,0,-1.17041e-05,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,0,-1.02162e-05,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,0,1.89571e-05,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,0,-1.44337e-05,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,0,8.21811e-07,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,0,-1.65266e-05,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,0,4.08504e-06,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,0,0,-1.58484e-05,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,0,0,6.05479e-06,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,0,0,1.88359e-05,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,0,0,1.06517e-05,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,0,0,1.30192e-05,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,0,0,-7.32609e-06,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,0,0,1.35637e-05,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,0,0,2.13752e-05,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,0,0,-6.8408e-06,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,0,0,-1.43692e-05,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,0,0,-1.04354e-05,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,0,0,2.59154e-05,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,0,0,-1.21184e-07,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,0,0,1.49242e-06,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,0,0,1.59577e-05,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,0,0,6.41897e-06,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,0,0,1.21057e-05,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,0,0,1.88629e-05,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,0,0,1.49169e-05,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,0,0,4.68958e-06,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,0,0,4.02488e-06,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,0,0,-2.26877e-06,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,0,0,-2.17597e-05,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,0,0,-1.78998e-05,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,0,0,-2.81749e-05,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,0,0,1.84915e-06,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,0,0,9.86042e-06,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,0,0,6.4651e-06,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,0,0,1.3252e-05,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,0,0,2.80343e-05,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,0,0,-7.50346e-06,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,0,0,-4.02032e-06,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,0,0,-2.38063e-05,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,0,0,1.1967e-05,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,0,0,1.20073e-05,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,0,0,9.44454e-06,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,0,0,-2.94669e-06,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,0,0,1.269e-05,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,0,0,1.91283e-05,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,0,0,-1.80239e-06,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,0,0,-1.07863e-05,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,0,0,-7.55801e-06,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,0,0,5.25318e-06,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,0,0,9.53466e-06,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,0,0,-4.76325e-06,0,0,False,69.0|292,462
