id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,-5.23456e-09,0,0,0,0,0,0,-3.50613e-11,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,4.9699e-09,0,0,0,0,0,0,-3.22626e-11,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,-1.51306e-09,0,0,0,0,0,0,3.08469e-11,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-3.51137e-09,0,0,0,0,0,0,-1.21441e-11,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-5.12675e-09,0,0,0,0,0,0,7.27556e-11,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,5.53786e-09,0,0,0,0,0,0,2.56173e-11,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,3.8424e-09,0,0,0,0,0,0,3.04383e-11,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,1.67818e-09,0,0,0,0,0,0,7.65792e-11,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-8.82528e-10,0,0,0,0,0,0,-4.77556e-11,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,6.15758e-10,0,0,0,0,0,0,-7.60014e-12,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-1.87512e-09,0,0,0,0,0,0,-2.42464e-11,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-7.67254e-10,0,0,0,0,0,0,-3.55893e-11,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,2.70299e-09,0,0,0,0,0,0,-2.74412e-11,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-1.23073e-09,0,0,0,0,0,0,2.02514e-11,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,1.429e-09,0,0,0,0,0,0,8.34035e-11,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-4.50829e-09,0,0,0,0,0,0,3.89466e-11,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,6.29063e-09,0,0,0,0,0,0,3.79714e-11,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,2.26926e-09,0,0,0,0,0,0,-4.59384e-11,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,6.74682e-10,0,0,0,0,0,0,-7.67844e-11,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-2.83453e-09,0,0,0,0,0,0,-1.54183e-11,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,2.08799e-09,0,0,0,0,0,0,-2.36997e-11,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-1.02995e-09,0,0,0,0,0,0,-8.11418e-11,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,1.77091e-09,0,0,0,0,0,0,1.69308e-10,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,2.03325e-09,0,0,0,0,0,0,-7.84373e-11,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-2.91432e-09,0,0,0,0,0,0,7.48259e-11,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,4.90019e-09,0,0,0,0,0,0,-1.69513e-11,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,-2.2901e-09,0,0,0,0,0,0,-4.48015e-11,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,-4.64096e-09,0,0,0,0,0,0,-2.70388e-11,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,1.97679e-09,0,0,0,0,0,0,-5.30065e-11,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,2.64587e-09,0,0,0,0,0,0,3.83613e-11,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-6.39476e-09,0,0,0,0,0,0,1.00755e-11,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,9.76199e-09,0,0,0,0,0,0,-9.17844e-12,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,-4.46735e-09,0,0,0,0,0,0,-2.67395e-11,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,-3.82612e-10,0,0,0,0,0,0,1.39915e-11,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,2.0668e-09,0,0,0,0,0,0,4.32712e-11,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,2.78905e-09,0,0,0,0,0,0,-2.79283e-11,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,-3.28229e-10,0,0,0,0,0,0,7.57363e-11,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,3.47786e-09,0,0,0,0,0,0,1.73106e-11,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,3.87985e-09,0,0,0,0,0,0,-2.77632e-10,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,4.76093e-09,0,0,0,0,0,0,-2.37907e-11,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,-6.52736e-09,0,0,0,0,0,0,-2.17213e-11,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,2.10109e-10,0,0,0,0,0,0,-2.23244e-11,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,-3.40045e-09,0,0,0,0,0,0,3.88631e-11,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,1.20446e-09,0,0,0,0,0,0,-1.30713e-11,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,-2.95317e-10,0,0,0,0,0,0,-1.42553e-11,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,-4.66524e-09,0,0,0,0,0,0,-1.09088e-10,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,-1.75253e-09,0,0,0,0,0,0,-2.71756e-11,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,0,-1.05098e-09,0,0,0,0,0,0,3.888e-11,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,0,1.62149e-09,0,0,0,0,0,0,5.38716e-11,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,0,-5.0485e-09,0,0,0,0,0,0,2.75984e-11,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,0,-1.02788e-09,0,0,0,0,0,0,-5.35607e-11,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,0,2.39683e-09,0,0,0,0,0,0,2.04139e-11,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,0,-1.35794e-09,0,0,0,0,0,0,-3.90132e-12,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,0,-6.50769e-10,0,0,0,0,0,0,1.87117e-11,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,0,-4.14611e-09,0,0,0,0,0,0,3.17542e-11,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,0,1.88962e-09,0,0,0,0,0,0,-8.01226e-12,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,0,5.84089e-11,0,0,0,0,0,0,-4.22458e-11,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,0,2.93435e-09,0,0,0,0,0,0,9.87121e-12,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,0,1.70483e-09,0,0,0,0,0,0,-2.1656e-11,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,0,3.16628e-09,0,0,0,0,0,0,-1.49081e-11,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,0,-2.25125e-09,0,0,0,0,0,0,2.73221e-11,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,0,-2.84563e-09,0,0,0,0,0,0,-3.86464e-11,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,0,-7.26981e-11,0,0,0,0,0,0,1.06608e-11,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,0,-7.24272e-09,0,0,0,0,0,0,4.32783e-11,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,0,8.77097e-10,0,0,0,0,0,0,-8.62643e-11,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,0,-3.56057e-09,0,0,0,0,0,0,-8.4901e-12,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,0,-6.16086e-10,0,0,0,0,0,0,-1.64055e-11,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,0,-2.40354e-10,0,0,0,0,0,0,-3.05587e-11,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,0,-1.07985e-09,0,0,0,0,0,0,-7.43619e-11,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,0,-3.11113e-09,0,0,0,0,0,0,-3.68656e-11,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,0,6.83283e-10,0,0,0,0,0,0,-1.63642e-11,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,0,-5.06632e-09,0,0,0,0,0,0,-3.27467e-11,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,0,-8.1034e-11,0,0,0,0,0,0,7.5024e-11,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0,0,-2.2973e-09,0,0,0,0,0,0,8.35905e-11,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,0,0,3.27465e-09,0,0,0,0,0,0,7.89058e-12,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0,0,8.48051e-10,0,0,0,0,0,0,-2.2736e-11,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0,0,-5.50591e-09,0,0,0,0,0,0,4.10809e-11,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,0,0,5.13322e-09,0,0,0,0,0,0,-1.60827e-11,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0,0,4.16199e-09,0,0,0,0,0,0,-5.07328e-11,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,0,0,2.89691e-09,0,0,0,0,0,0,-4.24265e-11,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0,0,-4.92468e-09,0,0,0,0,0,0,-1.14948e-11,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0,0,-2.51718e-09,0,0,0,0,0,0,-4.46407e-11,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0,0,0,-2.06398e-10,0,0,0,0,0,0,3.77147e-11,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,0,0,0,-1.25684e-09,0,0,0,0,0,0,4.84235e-11,0,0,0,False,69.0|69,847
