rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|sample|10|162,1,0.00205819,0.711522,0.0665339,11.166,0.590337,0.92003,True,32.0|162,84
1,8|84|sample|11|162,1,0.000890939,0.711522,0.0622829,10.0083,0.590337,0.92003,True,22.0|162,84
1,8|84|sample|12|162,1,0.000890939,0.711522,0.0622829,10.0083,0.590337,0.92003,True,22.0|162,84
1,8|84|sample|3|162,1,0.0755756,0.711522,0.0225255,10.5046,0.590337,0.92003,True,55.0|162,84
1,8|84|sample|4|162,1,0.0755756,0.711522,0.0225255,10.5046,0.590337,0.92003,True,55.0|162,84
1,8|84|sample|5|162,1,0.0755756,0.711522,0.0225255,10.5046,0.590337,0.92003,True,55.0|162,84
1,8|84|sample|6|162,1,0.0755756,0.711522,0.0225255,10.5046,0.590337,0.92003,True,55.0|162,84
1,8|84|sample|7|162,1,0.00205819,0.711522,0.0665338,11.166,0.590337,0.92003,True,32.0|162,84
1,8|84|sample|8|162,1,0.00205819,0.711522,0.0665338,11.166,0.590337,0.92003,True,32.0|162,84
1,8|84|sample|9|162,1,0.00205819,0.711522,0.0665338,11.166,0.590337,0.92003,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.0282812,0.711548,0.00722699,11.7187,0.590337,0.92003,False,69.0|162,84
