id,importanceSampling
411|4,141.251557
411|3,105.026952
411|5,133.289716
411|6,166.804608
411|8,139.887678
411|7,138.524077
411|9,132.715702
411|10,164.681619
411|12,138.711832
411|11,139.610151
411|1,83.047356
411|2,147.639092
152|8,154.488846
152|7,156.898036
152|6,172.532396
152|5,171.481349
152|12,157.577155
152|11,153.810500
152|10,162.720198
152|9,162.496289
152|3,168.779426
152|4,162.430280
152|1,77.790678
152|2,150.598690
1056|8,148.252204
1056|7,149.987826
1056|6,123.767604
1056|5,156.122060
1056|12,144.324255
1056|11,145.044854
1056|10,153.786215
1056|9,123.468370
1056|4,151.178035
1056|3,149.259748
1056|1,77.135702
1056|2,163.522276
462|6,212.207715
462|5,209.756312
462|4,196.093119
462|3,195.033482
462|9,148.358352
462|10,151.346754
462|7,161.150822
462|8,160.614188
462|11,166.305894
462|12,172.586440
462|1,90.880169
462|2,161.658248
1159|8,158.243522
1159|7,160.023447
1159|5,165.173362
1159|6,164.578467
1159|11,146.355979
1159|12,149.070925
1159|9,159.241962
1159|10,159.983739
1159|4,157.247435
1159|3,156.405723
1159|1,81.482871
1159|2,158.495639
1197|7,108.964773
1197|8,139.729335
1197|6,147.047988
1197|5,147.352831
1197|12,140.000041
1197|10,149.703162
1197|9,149.476956
1197|3,140.014349
1197|4,140.941605
1197|11,138.947784
1197|1,81.508231
1197|2,159.176631
