rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,2.09142e-13,0.427017,2.08322,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|2|1|162,1,2.09142e-13,0.427017,1.20751,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|3|1|162,1,2.09142e-13,0.427017,186.133,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|4|1|162,1,2.09142e-13,0.427017,6.70499,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|5|1|162,1,2.09142e-13,0.427017,0.571831,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|6|1|162,1,2.09142e-13,0.427017,13.3179,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|7|1|162,1,2.09142e-13,0.427017,0.87561,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|cc|8|1|162,1,2.09142e-13,0.427017,56.5867,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|sample|10|162,1,2.12892e-13,1.51099,2.18017,0.132276,1.35057e-08,True,32.0|162,84
1,8|84|sample|11|162,1,2.10382e-13,1.59773,1.76382,0.132276,1.35057e-08,True,22.0|162,84
1,8|84|sample|12|162,1,2.10382e-13,1.59773,2.57183,0.132276,1.35057e-08,True,22.0|162,84
1,8|84|sample|3|162,1,2.08428e-13,0.743394,1.01132,0.132276,1.35057e-08,True,55.0|162,84
1,8|84|sample|4|162,1,2.08428e-13,0.743394,1.54675,0.132276,1.35057e-08,True,55.0|162,84
1,8|84|sample|5|162,1,2.08428e-13,0.743394,1.36661,0.132276,1.35057e-08,True,55.0|162,84
1,8|84|sample|6|162,1,2.08428e-13,0.743394,1.01521,0.132276,1.35057e-08,True,55.0|162,84
1,8|84|sample|7|162,1,2.12892e-13,1.51099,2.16847,0.132276,1.35057e-08,True,32.0|162,84
1,8|84|sample|8|162,1,2.12892e-13,1.51099,2.44368,0.132276,1.35057e-08,True,32.0|162,84
1,8|84|sample|9|162,1,2.12892e-13,1.51099,2.82829,0.132276,1.35057e-08,True,32.0|162,84
1,8|84|vc|1|2|162,1,2.09142e-13,0.427017,1.0424,0.132276,1.35057e-08,False,69.0|162,84
1,8|84|vc|2|2|162,1,2.09142e-13,0.427017,51.7979,0.132276,1.35057e-08,False,69.0|162,84
