rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,mab_virus,run_id
1,411|4,0,0,5.99976e-09,0,70.0|274,411
1,411|3,0,0,1.96725e-08,0,70.0|274,411
1,411|5,0,0,-2.2103e-08,0,70.0|274,411
1,411|6,0,0,-1.7948e-08,0,70.0|274,411
1,411|8,0,0,3.96957e-08,0,70.0|274,411
1,411|7,0,0,1.96007e-08,0,70.0|274,411
1,411|9,0,0,-5.00273e-08,0,70.0|274,411
1,411|10,0,0,-1.01472e-08,0,70.0|274,411
1,411|12,0,0,5.84425e-10,0,70.0|274,411
1,411|11,0,0,-1.42713e-08,0,70.0|274,411
1,411|1,0,0,1.57129e-09,0,69.0|274,411
1,411|2,0,0,-2.1213e-08,0,69.0|274,411
1,152|8,0,0,4.57756e-08,0,65.0|322,152
1,152|7,0,0,3.54038e-09,0,65.0|322,152
1,152|6,0,0,9.05677e-08,0,65.0|322,152
1,152|5,0,0,2.43013e-08,0,65.0|322,152
1,152|12,0,0,-1.24157e-08,0,28.0|322,152
1,152|11,0,0,1.01984e-08,0,28.0|322,152
1,152|10,0,0,-4.5344e-09,0,28.0|322,152
1,152|9,0,0,1.74716e-08,0,28.0|322,152
1,152|3,0,0,6.54254e-10,0,22.0|322,152
1,152|4,0,0,2.44754e-08,0,22.0|322,152
1,152|1,0,0,-2.71006e-08,0,69.0|322,152
1,152|2,0,0,1.79143e-08,0,69.0|322,152
1,1056|8,0,0,-3.58079e-08,0,65.0|276,1056
1,1056|7,0,0,-3.67521e-08,0,65.0|276,1056
1,1056|6,0,0,3.68549e-08,0,65.0|276,1056
1,1056|5,0,0,-1.16102e-08,0,65.0|276,1056
1,1056|12,0,0,-5.00702e-09,0,28.0|276,1056
1,1056|11,0,0,-2.16963e-08,0,28.0|276,1056
1,1056|10,0,0,4.69158e-08,0,28.0|276,1056
1,1056|9,0,0,4.45237e-08,0,28.0|276,1056
1,1056|4,0,0,-6.68158e-08,0,22.0|276,1056
1,1056|3,0,0,5.57568e-08,0,22.0|276,1056
1,1056|1,0,0,-4.76831e-08,0,69.0|276,1056
1,1056|2,0,0,1.02279e-08,0,69.0|276,1056
1,462|6,0,0,1.57742e-09,0,55.0|292,462
1,462|5,0,0,1.9469e-08,0,55.0|292,462
1,462|4,0,0,-3.00253e-08,0,55.0|292,462
1,462|3,0,0,1.25468e-08,0,55.0|292,462
1,462|9,0,0,-5.74373e-09,0,32.0|292,462
1,462|10,0,0,4.81899e-09,0,32.0|292,462
1,462|7,0,0,-1.28754e-08,0,32.0|292,462
1,462|8,0,0,1.46916e-08,0,32.0|292,462
1,462|11,0,0,-2.48357e-08,0,22.0|292,462
1,462|12,0,0,-9.95135e-09,0,22.0|292,462
1,462|1,0,0,4.49254e-08,0,69.0|292,462
1,462|2,0,0,-1.44792e-09,0,69.0|292,462
1,1159|8,0,0,1.15516e-08,0,65.0|292,1159
1,1159|7,0,0,6.05696e-08,0,65.0|292,1159
1,1159|5,0,0,2.7397e-08,0,65.0|292,1159
1,1159|6,0,0,6.12319e-09,0,65.0|292,1159
1,1159|11,0,0,4.11415e-08,0,28.0|292,1159
1,1159|12,0,0,-4.98019e-08,0,28.0|292,1159
1,1159|9,0,0,1.70557e-08,0,28.0|292,1159
1,1159|10,0,0,-7.85585e-09,0,28.0|292,1159
1,1159|4,0,0,1.38283e-08,0,22.0|292,1159
1,1159|3,0,0,3.67885e-09,0,22.0|292,1159
1,1159|1,0,0,-1.21163e-08,0,69.0|292,1159
1,1159|2,0,0,1.32049e-08,0,69.0|292,1159
1,1197|7,0,0,-6.41012e-09,0,65.0|103,1197
1,1197|8,0,0,4.75985e-10,0,65.0|103,1197
1,1197|6,0,0,1.29483e-08,0,65.0|103,1197
1,1197|5,0,0,-3.98147e-08,0,65.0|103,1197
1,1197|12,0,0,2.75129e-08,0,28.0|103,1197
1,1197|10,0,0,9.38155e-09,0,28.0|103,1197
1,1197|9,0,0,-1.53751e-08,0,28.0|103,1197
1,1197|3,0,0,-8.91223e-10,0,22.0|103,1197
1,1197|4,0,0,1.42369e-08,0,22.0|103,1197
1,1197|11,0,0,3.01295e-09,0,28.0|103,1197
1,1197|1,0,0,2.19633e-08,0,69.0|103,1197
1,1197|2,0,0,-2.83974e-08,0,69.0|103,1197
