id,eta_f_SAEM,eta_h_SAEM,eta_L_SAEM,eta_U_SAEM,eta_alpha_SAEM,eta_m_SAEM,eta_f_mean,eta_h_mean,eta_L_mean,eta_U_mean,eta_alpha_mean,eta_m_mean,eta_f_mode,eta_h_mode,eta_L_mode,eta_U_mode,eta_alpha_mode,eta_m_mode,eta_f_sd,eta_h_sd,eta_L_sd,eta_U_sd,eta_alpha_sd,eta_m_sd,goes_down,mab_virus,run_id
411|4,-0.392107,1.56534,1.77819e-08,10.8072,-0.0440717,0.00450416,-0.252932,1.63349,-3.199e-09,10.7368,-0.21739,-0.0128379,-0.261641,1.62917,8.88178e-15,10.7433,-0.157827,-0.00825112,0.177688,0.136764,4.82004e-08,0.133556,0.289691,0.026803,True,70.0|274,411
411|3,-0.644111,1.76362,-1.18241e-10,10.5496,-0.629276,-0.0244985,-0.931217,1.60167,2.35818e-10,10.7854,-0.37327,-0.0082683,-0.929101,1.59301,1.95399e-14,10.7883,-0.285077,-0.00471967,0.216888,0.13166,4.73876e-08,0.208352,0.35667,0.0310378,True,70.0|274,411
411|5,-0.269096,1.49898,7.75165e-09,10.8075,0.0792171,-0.0152305,-0.154743,1.49064,-3.05479e-09,10.8471,0.270001,-0.0345483,-0.169188,1.5493,-2.14939e-13,10.8344,0.191861,-0.0278421,0.215511,0.218464,5.02115e-08,0.0765808,0.358102,0.0306639,True,70.0|274,411
411|6,-0.56486,1.23269,-1.95087e-09,10.9364,0.0801829,-0.0132271,-0.545875,1.29101,-6.54584e-11,10.9864,0.00749831,-0.00966825,-0.589026,1.27134,7.10543e-14,10.9942,0.0753625,-0.00487873,0.232681,0.163703,4.74372e-08,0.0822531,0.370567,0.030203,True,70.0|274,411
411|8,-0.528079,1.57135,-1.67039e-08,10.673,-0.135672,-0.0213082,-0.495982,1.64102,-6.60296e-10,10.7209,-0.0980338,-0.0174512,-0.503719,1.63248,5.86198e-14,10.7253,-0.0180674,-0.0152697,0.17913,0.131636,4.76007e-08,0.139013,0.304625,0.0254072,True,70.0|274,411
411|7,-0.682168,1.59999,2.3541e-09,10.7839,-0.0751722,0.0043606,-0.615875,1.65945,-2.26029e-09,10.7848,-0.166243,-0.00549817,-0.591437,1.66955,1.3145e-13,10.7688,-0.125376,-0.00283411,0.18713,0.133963,5.31105e-08,0.156206,0.33273,0.0275996,True,70.0|274,411
411|9,-0.351623,1.44062,4.85168e-09,10.8348,0.238406,-0.0190648,-0.542082,1.42431,8.82888e-10,10.9404,0.121673,0.00369167,-0.601598,1.39177,-4.9738e-14,10.9608,0.229178,0.0087409,0.184922,0.146114,4.75478e-08,0.0733477,0.355051,0.0306511,True,70.0|274,411
411|10,-0.137178,1.17081,-1.31113e-09,10.904,0.676502,-0.0550252,-0.285852,1.35937,1.44698e-09,10.9464,0.39825,-0.0225944,-0.218444,1.40411,-2.30926e-14,10.9224,0.43543,-0.0282743,0.235713,0.19958,4.93098e-08,0.084113,0.34773,0.0324563,True,70.0|274,411
411|12,-0.622206,1.53799,7.58011e-09,10.5098,-0.0956905,-0.0370201,-0.697624,1.55396,-1.10532e-09,10.6773,-0.0143363,-0.0196867,-0.75129,1.51665,-9.9476e-14,10.7386,0.070533,-0.0104506,0.218281,0.129601,4.90485e-08,0.234791,0.204452,0.0338906,True,70.0|274,411
411|11,-0.680869,1.50753,-2.99235e-09,10.7926,-0.0276433,-0.00518015,-0.601015,1.51423,-4.70935e-11,10.7024,-0.198793,-0.027805,-0.636699,1.49403,-4.70735e-14,10.7484,-0.0736436,-0.0201691,0.1906,0.128046,4.95249e-08,0.163295,0.244167,0.0284534,True,70.0|274,411
411|1,0.190468,-0.0791132,6.59519e-09,0.596725,0.0311087,-0.00356897,-0.0351911,0.0288937,-7.67819e-10,0.00064309,0.0125569,0.00134287,-2.877e-06,1.59316e-06,5.7554e-13,-0.000891119,-3.66154e-07,-1.58372e-08,2.69984,1.54065,5.04941e-08,10.7466,0.592067,0.0421311,False,69.0|274,411
411|2,-1.40592,1.52082,-8.66186e-09,10.927,0.0936183,-0.000319613,-1.68374,1.29504,4.80373e-09,10.9882,0.0875083,-0.000305012,-5.7682e-07,3.67075e-07,-5.32907e-15,10.9995,0.159041,0.000406326,2.03886,0.905052,4.87923e-08,0.0651108,0.218274,0.0145991,False,69.0|274,411
783|3,-0.353381,0.222358,1.04896e-08,11.5863,0.98849,-0.0236535,2.25612,0.615974,-4.74592e-09,11.194,0.270754,-0.00354293,2.21833,0.677878,-1.06581e-14,11.1488,0.082971,0.0107608,0.720327,0.162576,4.9859e-08,0.132202,0.424032,0.0366198,True,6.0|71,783
783|4,-0.194712,0.0950265,-5.98518e-09,11.5811,1.0353,-0.0768832,1.47648,0.507594,1.65575e-09,11.2766,0.296786,-0.00386481,1.92923,0.615567,3.81917e-14,11.1719,0.0569383,0.0142233,1.24034,0.205042,4.80123e-08,0.191494,0.507316,0.0460792,True,6.0|71,783
783|5,-1.6796,0.229399,7.28457e-10,11.5507,1.253,-0.0500266,1.26353,0.603597,1.33439e-09,11.1255,0.250131,-0.0144439,1.33387,0.653766,1.95399e-14,11.0934,0.110168,-0.00121644,0.705032,0.13084,5.02702e-08,0.127719,0.418337,0.0375546,True,6.0|71,783
783|6,-0.904049,0.388519,-1.20759e-08,11.4681,0.687029,0.010093,0.959952,0.570763,1.24883e-09,11.1744,0.178898,-0.0182586,1.08074,0.593928,4.61853e-14,11.1434,0.149726,-0.0119977,0.83323,0.132274,5.02734e-08,0.157689,0.474361,0.0376154,True,6.0|71,783
783|7,-2.61862,1.4143,-1.88054e-08,10.8703,-1.05578,0.0602585,-2.69181,1.40375,-4.29852e-09,10.9452,-1.04441,0.0611914,-2.71282,1.39898,-1.5099e-14,10.963,-0.935837,0.0656487,0.199627,0.107851,4.94003e-08,0.136925,0.353788,0.0289263,True,6.0|71,783
