rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,856544,6275.32,6.96486e-05,1.17726,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,856544,6275.32,6.96486e-05,1.19381,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,856544,6275.32,6.96486e-05,1.00789,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,856544,6275.32,6.96486e-05,0.992494,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,856544,6275.32,6.96486e-05,1.17199,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,856544,6275.32,6.96486e-05,1.25293,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,856544,6275.32,6.96486e-05,1.13607,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,856544,6275.32,6.96486e-05,0.90176,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,856544,6275.32,6.96486e-05,1.08822,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,856544,6275.32,6.96486e-05,0.948621,0.197816,0.268895,0.0315328,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,856544,6275.32,0.000161835,-0.868007,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,856544,6275.32,0.000161835,0.0624405,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,856544,6275.32,0.000161835,0.505891,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,856544,6275.32,0.000161835,-1.56058,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,856544,6275.32,0.000161835,1.42662,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,856544,6275.32,0.000161835,3.36626,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,856544,6275.32,0.000161835,-0.0352408,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,856544,6275.32,0.000161835,0.214003,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,856544,6275.32,0.000161835,1.51657,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,856544,6275.32,0.000161835,-0.805781,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,856544,6275.32,0.000161835,1.52209,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,856544,6275.32,0.000161835,3.14682,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,856544,6275.32,0.000161835,-0.586769,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,856544,6275.32,0.000161835,-0.499127,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,856544,6275.32,0.000161835,0.923978,1.50654,0.268895,0.0315328,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,856544,6275.32,0.000161835,0.21578,1.50654,0.268895,0.0315328,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,856544,6275.32,0.000483853,0.0673627,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,856544,6275.32,0.000483853,0.143814,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,856544,6275.32,0.000483853,0.152286,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,856544,6275.32,0.000483853,0.219972,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,856544,6275.32,0.000483853,1.21871,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,856544,6275.32,0.000483853,1.09555,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,856544,6275.32,0.000483853,0.106209,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,856544,6275.32,0.000483853,0.0482056,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,856544,6275.32,0.000483853,2.1491,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,856544,6275.32,0.000483853,1.74715,0.0320199,0.268894,0.0315339,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,856544,6275.32,5.57072e-05,-0.106292,1.32145,0.268894,0.0315339,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,856544,6275.32,5.57072e-05,-1.76276,1.32145,0.268894,0.0315339,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,856544,6275.32,5.57072e-05,-4.64735,1.32145,0.268894,0.0315339,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,856544,6275.32,5.57072e-05,1.68002,1.32145,0.268894,0.0315339,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,856544,6275.32,5.57072e-05,-1.51178,1.32145,0.268894,0.0315339,False,69.0|71,783
