id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,1.28206e-09,1.00729,5.72833e-09,0,0,0,0,1.77636e-15,1.03528,-4.83391e-13,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-2.06078e-09,1.27832,-1.41752e-09,0,0,0,0,-4.08562e-14,1.27552,-8.03801e-14,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,-2.85394e-09,0.885914,2.87416e-09,0,0,0,0,1.45661e-13,0.914621,-1.11688e-13,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,2.54919e-09,0.889677,-8.08148e-09,0,0,0,0,1.40332e-13,0.917215,-2.03837e-13,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-2.5411e-09,1.1611,-5.00408e-09,0,0,0,0,1.22569e-13,1.16275,-2.47802e-13,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,8.29376e-09,1.17781,-2.88669e-09,0,0,0,0,2.30926e-14,1.18804,-2.32925e-13,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-5.01502e-09,0.933982,-2.72038e-09,0,0,0,0,-6.57252e-14,0.987983,1.72307e-13,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,2.72985e-09,0.776155,-4.95039e-10,0,0,0,0,-2.66454e-14,0.875735,2.63345e-13,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,1.81059e-09,1.18409,-4.04404e-09,0,0,0,0,-1.56319e-13,1.20404,-1.38778e-13,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-5.68429e-09,1.1111,6.0764e-09,0,0,0,0,7.28306e-14,1.1245,3.10862e-14,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-8.87607e-10,0.111301,1.34796e-09,0,0,0,0,-3.55271e-15,6.2576e-08,7.66054e-15,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-3.22954e-09,-0.0659842,-3.32648e-09,0,0,0,0,0,4.00091e-07,1.38778e-15,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,7.90018e-10,-0.106189,6.61918e-09,0,0,0,0,8.88178e-15,-2.0875e-07,-2.0095e-14,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,3.20904e-09,0.0660678,-3.89141e-09,0,0,0,0,-1.06581e-14,3.88214e-07,-3.55271e-15,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.12311e-09,-0.025515,-2.12038e-09,0,0,0,0,7.10543e-15,-2.64311e-07,-1.22125e-14,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,3.2054e-09,0.1068,5.82142e-09,0,0,0,0,0,-6.12147e-08,1.52656e-14,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-5.50203e-10,-0.124281,-3.42776e-09,0,0,0,0,-3.55271e-15,3.59571e-07,-5.44009e-15,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,1.13748e-09,0.0921425,-2.48633e-09,0,0,0,0,7.10543e-15,-2.22789e-07,4.21885e-15,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,2.85657e-09,0.0580416,5.1946e-11,0,0,0,0,-7.10543e-15,-2.257e-07,1.11022e-15,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,7.74116e-10,-0.151447,7.32948e-10,0,0,0,0,7.10543e-15,2.09224e-07,-1.17129e-14,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,1.18411e-09,-0.0876232,-1.94982e-09,0,0,0,0,-1.59872e-14,1.47265e-09,2.32037e-14,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-1.4795e-09,0.0936054,-1.97194e-09,0,0,0,0,7.10543e-15,-1.08362e-07,-1.79301e-14,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-2.11112e-09,-0.0800881,-1.9492e-09,0,0,0,0,-1.77636e-15,-4.69179e-07,-7.77156e-16,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,3.47359e-09,-0.0377287,1.57136e-09,0,0,0,0,0,-2.38417e-07,2.90878e-14,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.32404e-09,-0.0363295,-7.27591e-09,0,0,0,0,3.55271e-15,-1.45838e-07,-2.23155e-14,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,1.58533e-09,-0.215787,-2.18293e-09,0,0,0,0,-5.32907e-15,-1.08494e-07,-1.4988e-14,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,2.29352e-09,0.0832841,-1.43921e-08,0,0,0,0,2.30926e-13,0.0849507,-9.63674e-14,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,-1.75758e-09,0.0877555,-1.11632e-09,0,0,0,0,3.61489e-13,0.10121,3.56604e-13,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,2.75337e-10,0.167493,-1.59653e-09,0,0,0,0,-1.9007e-13,0.181166,-4.54747e-13,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,-5.08259e-09,0.181449,4.14451e-09,0,0,0,0,-1.42997e-13,0.196448,-4.70735e-14,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,2.46122e-09,1.21662,6.72595e-09,0,0,0,0,-1.86517e-14,1.23033,4.31655e-13,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,-9.87429e-10,1.15179,9.33881e-09,0,0,0,0,-8.9706e-14,1.15741,-2.9754e-13,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,9.53662e-10,0.0977315,-1.13225e-08,0,0,0,0,-6.86562e-13,0.0970341,1.61116e-12,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,2.81115e-09,0.0875701,2.54973e-09,0,0,0,0,-6.92779e-14,0.0929318,-8.65086e-13,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,1.74079e-09,2.14583,-1.12481e-09,0,0,0,0,-3.37508e-14,2.18992,-1.83853e-13,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,0,2.27672e-09,2.22065,7.59735e-09,0,0,0,0,1.42109e-14,2.26283,-2.35367e-14,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,0,6.69494e-10,-0.0630773,-4.0547e-09,0,0,0,0,-3.55271e-15,-2.09725e-07,1.63758e-14,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,0,9.78392e-10,0.0462579,-3.94458e-10,0,0,0,0,-7.10543e-15,1.18414e-07,-8.99281e-15,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,0,-7.9334e-10,0.0337807,-2.64016e-09,0,0,0,0,-3.55271e-15,3.68088e-07,5.93969e-15,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,0,-1.29045e-10,0.0950783,2.56729e-09,0,0,0,0,0,1.99123e-07,-9.27036e-15,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,0,-3.51089e-09,0.0591329,-1.35974e-11,0,0,0,0,-7.10543e-15,-5.35698e-07,-8.54872e-15,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,0,3.47078e-09,0.0877434,1.45767e-09,0,0,0,0,1.77636e-15,-9.81147e-08,-1.66533e-14,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,0,2.31489e-09,-0.094502,-3.74137e-09,0,0,0,0,-1.06581e-14,6.73493e-08,1.53211e-14,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,0,1.84303e-09,-0.0325798,7.799e-09,0,0,0,0,-1.77636e-15,3.10188e-07,-2.15383e-14,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,0,-4.26309e-09,-0.00105552,-1.92601e-09,0,0,0,0,1.86873e-11,-0.00107577,2.75313e-11,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,0,-9.17651e-11,0.051389,1.57984e-09,0,0,0,0,3.55271e-15,2.49158e-07,-4.44089e-16,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,0,-2.73231e-09,-0.033704,-3.53212e-11,0,0,0,0,1.24345e-14,-3.75932e-07,1.7264e-14,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,0,1.71139e-09,0.00718203,2.62619e-09,0,0,0,0,5.32907e-15,9.99594e-08,-2.44249e-15,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,0,-2.95813e-09,-0.0303318,1.23025e-09,0,0,0,0,3.55271e-15,-4.81445e-07,-8.88178e-15,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,0,9.55609e-10,-0.0306121,-8.80987e-10,0,0,0,0,7.10543e-15,-3.45642e-07,2.13163e-14,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,0,-8.63711e-10,0.0984116,8.63125e-10,0,0,0,0,-2.4869e-14,-3.65543e-07,1.05471e-14,0,0,False,69.0|71,783
