rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,1.27477e-08,1.17726,8.33747e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-2.56346e-08,1.19381,-1.87115e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-2.73452e-08,1.00789,-1.1518e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-1.40081e-09,0.992494,-1.16095e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,-8.74665e-09,1.17199,-1.44751e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,3.72354e-09,1.25293,-7.33791e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,1.52937e-08,1.13607,-5.96652e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,3.57495e-08,0.90176,1.90085e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,3.43458e-08,1.08822,-4.17015e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,4.32076e-08,0.948621,3.68109e-08,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,4.40919e-09,-0.868007,2.85965e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,1.132e-09,0.0624405,-6.53155e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,6.01559e-09,0.505891,-7.6288e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-1.06902e-08,-1.56058,-2.35007e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,8.62674e-09,1.42662,3.90317e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,4.70854e-08,3.36626,-8.99821e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,2.52243e-08,-0.0352408,8.72361e-09,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-8.32367e-09,0.214003,-5.10226e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,5.73669e-08,1.51657,-2.47732e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,2.79102e-08,-0.805781,-7.49146e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-2.05384e-08,1.52209,4.32417e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.99993e-08,3.14682,-8.41828e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-5.63915e-10,-0.586769,1.06647e-07,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,7.16762e-09,-0.499127,-9.31912e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.78468e-08,0.923978,-2.14251e-09,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-3.42351e-09,0.21578,-2.25026e-08,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,7.14448e-09,0.0673627,1.56438e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,1.37415e-09,0.143814,-3.81516e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,0,8.33749e-09,0.152286,4.03947e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,0,2.5303e-08,0.219972,4.9293e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,0,7.45968e-09,1.21871,-4.85501e-09,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,0,1.00846e-08,1.09555,-4.73928e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,0,1.36752e-08,0.106209,-5.86154e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,0,1.26242e-08,0.0482056,-4.72375e-09,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,0,-1.83884e-08,2.1491,5.4034e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,0,-9.71769e-09,1.74715,3.77537e-08,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,0,-1.03038e-08,-0.106292,4.37579e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,0,1.91051e-08,-1.76276,-6.90181e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,0,-2.18669e-08,-4.64735,5.73498e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,0,-3.03562e-08,1.68002,-6.73239e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,0,2.22908e-08,-1.51178,-2.32897e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,0,-1.05778e-08,-2.72311,1.09464e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,0,1.8547e-08,1.14467,-8.80613e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,0,5.64907e-08,0.308222,1.42373e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0,0,8.49628e-09,-0.587852,2.71835e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0,0,9.11183e-09,-0.252865,4.09042e-09,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0,0,-3.70209e-08,-1.01612,-2.01709e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0,0,7.61945e-09,0.199311,1.94587e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0,0,-2.72903e-08,-1.03488,-1.55854e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0,0,1.12376e-08,0.306654,-1.02503e-07,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0,0,-1.30595e-08,2.01341,-5.8739e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0,0,-1.77457e-08,1.21223,2.73211e-08,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,0,0,-2.21268e-08,3.04494,-6.53826e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,0,0,-2.28504e-08,3.43569,1.01171e-07,0,0,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,0,0,-2.04658e-08,1.05629,-3.47745e-09,0,0,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,0,0,4.22534e-08,0.943191,7.18516e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,0,0,3.1063e-08,1.1058,-1.81499e-09,0,0,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,0,0,-5.0288e-08,0.791801,-2.26766e-09,0,0,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,0,0,2.89643e-08,0.719691,6.99971e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,0,0,3.71792e-08,0.74915,-1.4628e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,0,0,-3.267e-08,0.940407,7.99657e-08,0,0,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,0,0,-3.25765e-08,0.913271,1.37681e-08,0,0,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,0,0,1.70219e-08,-0.242447,6.73329e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,0,0,-8.49455e-09,1.64181,-2.27566e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,0,0,-1.76593e-08,-1.52903,2.69479e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,0,0,4.61838e-08,-0.166535,5.66518e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,0,0,2.01853e-10,1.01298,1.18472e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,0,0,2.57987e-09,0.44563,-7.32704e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,0,0,-5.08029e-09,1.16288,-2.54114e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,0,0,9.88997e-09,-1.28116,-6.11064e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,0,0,-1.41584e-08,-0.210631,-6.85838e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,0,0,2.44618e-08,-0.706246,-2.22459e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,0,0,-1.55269e-09,2.45002,-7.31551e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,0,0,2.63092e-08,-1.62911,-1.14257e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,0,0,-2.16022e-08,3.8339,-5.9348e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,0,0,-7.86303e-08,1.24469,7.17956e-09,0,0,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,0,0,-5.40089e-09,-0.29115,5.94064e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,0,0,1.50368e-08,0.71028,-6.82436e-08,0,0,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,0,0,-1.20486e-08,1.43629,-3.00691e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,0,0,4.70371e-08,1.59582,-6.1632e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,0,0,-3.02469e-08,0.370916,-1.23561e-07,0,0,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,0,0,-1.72453e-08,0.369276,2.66954e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,0,0,2.94155e-08,2.77957,-2.37904e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,0,0,-5.3049e-08,3.23905,-1.02325e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,0,0,1.45157e-08,0.915976,9.93957e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,0,0,6.51658e-10,0.820396,7.73628e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,0,0,-2.41226e-08,0.488646,-3.60143e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,0,0,2.22367e-08,0.587371,1.04472e-08,0,0,True,6.0|99,433
1,14|433|14|433|cc|1|1|99|1|99|69.0,0,0,-9.93015e-09,-1.10378,4.04874e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|2|1|99|1|99|69.0,0,0,9.65993e-09,-1.25536,1.28552e-07,0,0,False,69.0|99,433
1,14|433|14|433|cc|3|1|99|1|99|69.0,0,0,4.28769e-08,-2.29923,-1.22187e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|4|1|99|1|99|69.0,0,0,1.40387e-08,0.199747,-9.91693e-09,0,0,False,69.0|99,433
1,14|433|14|433|cc|5|1|99|1|99|69.0,0,0,1.84759e-08,2.02013,5.22687e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|6|1|99|1|99|69.0,0,0,3.62809e-08,1.87272,1.75132e-09,0,0,False,69.0|99,433
1,14|433|14|433|cc|7|1|99|1|99|69.0,0,0,3.44463e-08,2.22461,-3.52777e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|8|1|99|1|99|69.0,0,0,-2.04559e-08,0.777133,-2.15232e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|1|2|99|2|99|69.0,0,0,2.38219e-08,-0.238082,-9.48086e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|2|2|99|2|99|69.0,0,0,2.74742e-08,1.69619,-3.34108e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|3|2|99|2|99|69.0,0,0,-1.86204e-08,1.91354,-3.30085e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|4|2|99|2|99|69.0,0,0,-3.98521e-09,-0.334287,-1.3883e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|5|2|99|2|99|69.0,0,0,-1.26378e-08,1.47542,2.58317e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|6|2|99|2|99|69.0,0,0,-2.74765e-08,1.00087,3.52475e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|7|2|99|2|99|69.0,0,0,-1.90608e-08,-1.04753,1.53556e-07,0,0,False,69.0|99,433
1,14|433|14|433|vc|8|2|99|2|99|69.0,0,0,-2.6143e-08,-1.01543,3.09442e-09,0,0,False,69.0|99,433
1,14|297|14|297|sample|3|71|3|71|6.0,0,0,-2.171e-08,0.523874,-4.45544e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|4|71|4|71|6.0,0,0,3.95838e-08,0.525591,5.86094e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|5|71|5|71|6.0,0,0,4.4552e-08,2.03595,-5.90711e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|6|71|6|71|6.0,0,0,7.76091e-09,1.99368,-1.07041e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|8|71|8|71|6.0,0,0,4.15749e-08,1.20511,1.68713e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|7|71|7|71|6.0,0,0,-8.54532e-09,1.28861,6.01316e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|9|71|9|71|6.0,0,0,2.03253e-08,1.60979,3.81735e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|10|71|10|71|6.0,0,0,3.73998e-08,1.81627,-5.38253e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|12|71|12|71|6.0,0,0,3.85115e-08,0.299975,-6.56844e-08,0,0,True,6.0|71,297
