rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-1.4121e-05,1.31531e-05,1.66387e-05,-2.21669e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,6.84651e-06,3.32979e-06,2.93143e-05,4.23295e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,3.4171e-06,4.68805e-06,5.0987e-05,7.45796e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,2.93761e-05,-4.01992e-06,2.51576e-05,1.02139e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,2.93097e-05,4.0551e-06,-2.0619e-05,2.02208e-05,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,-8.70097e-06,-6.43439e-06,2.06079e-05,-5.80996e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,4.78794e-05,-1.09138e-05,-2.6711e-05,9.33218e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-2.7852e-05,-2.79351e-06,-1.09655e-05,-2.94721e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,-2.68199e-06,-7.77491e-06,-2.10617e-05,7.69501e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,-6.09045e-06,-2.68929e-05,8.58978e-06,-2.18127e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,-1.73221e-05,-7.84535e-07,5.12126e-06,1.61602e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,3.56684e-05,4.14831e-06,-1.97068e-05,1.11243e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,-2.62216e-05,-1.42929e-05,4.56873e-05,3.38895e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,2.804e-06,2.77207e-05,1.25503e-05,-4.94905e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,-4.87965e-06,-1.28708e-05,6.01464e-06,-6.19286e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,2.55268e-05,1.78097e-05,1.54944e-05,1.74839e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,-1.34653e-05,-1.86902e-05,2.95541e-05,-1.36538e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,-1.15011e-05,-5.10386e-06,9.02144e-06,3.33836e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,6.82659e-07,9.05423e-06,-3.04867e-05,-1.87481e-05,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,2.96034e-06,6.9558e-07,-1.21388e-05,-3.15002e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,-8.05203e-06,8.13801e-06,9.97404e-06,-7.27632e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,-4.07654e-06,5.43029e-06,-8.4705e-06,-6.79849e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,-1.67015e-05,1.54256e-05,2.59871e-05,-3.65805e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,7.33391e-06,-1.24535e-05,8.61353e-06,-1.4345e-05,0,0,False,69.0|162,84
