id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,-1.53883e-06,-0.0365693,0,0,0,0,-2.03526e-10,-0.0381708,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,-1.40122e-06,0.476383,0,0,0,0,1.09924e-10,0.526456,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,1.87907e-06,-0.175701,0,0,0,0,-3.41922e-10,-0.125143,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,6.80403e-07,-0.18612,0,0,0,0,-6.18846e-10,-0.152428,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,6.92593e-07,0.245691,0,0,0,0,-2.5167e-10,0.222598,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,1.30087e-07,0.271458,0,0,0,0,-1.3592e-10,0.284957,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,3.13618e-07,-0.0539436,0,0,0,0,-1.73091e-10,-0.0172154,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,-1.4351e-06,-0.170803,0,0,0,0,-2.39445e-10,-0.176126,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,-8.98341e-07,0.293282,0,0,0,0,-4.22444e-10,0.331085,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,-5.64452e-08,0.191189,0,0,0,0,-6.01469e-10,0.235336,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,-8.06531e-07,0.118635,0,0,0,0,-1.18039e-12,-3.06955e-07,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,7.1682e-07,0.127538,0,0,0,0,-5.21938e-12,3.03028e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,1.04048e-06,-0.0847201,0,0,0,0,-1.33049e-12,-1.42337e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,-9.43648e-07,-0.0135722,0,0,0,0,6.21192e-12,2.15885e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,3.6503e-07,0.0683636,0,0,0,0,2.75513e-12,1.03289e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,7.22461e-08,0.0200736,0,0,0,0,5.93436e-12,-1.29969e-07,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,1.58233e-06,-0.0446936,0,0,0,0,1.62625e-12,5.23015e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,-2.08047e-07,-0.115731,0,0,0,0,-3.52252e-12,2.93576e-07,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,7.40318e-08,0.133547,0,0,0,0,-2.81108e-13,3.67101e-07,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,2.25378e-06,-0.0455549,0,0,0,0,1.51568e-12,-1.34119e-07,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,2.74753e-07,0.0292881,0,0,0,0,-3.74234e-12,3.15512e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,4.41729e-07,-0.0449225,0,0,0,0,2.15605e-12,2.21853e-07,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,5.5868e-07,-0.0679749,0,0,0,0,1.62537e-13,3.88376e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,-2.02072e-06,-0.0867784,0,0,0,0,-1.80123e-12,-2.31479e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,2.25342e-07,-0.0222805,0,0,0,0,-1.4051e-12,-4.99961e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,-4.62728e-07,0.203678,0,0,0,0,-4.5608e-13,1.96237e-07,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,-1.52852e-06,-3.94883,0,0,0,0,-1.57181e-09,-3.96492,0,0,True,6.0|71,783
14|783|sample|4|71,0,0,-1.71602e-07,-3.96556,0,0,0,0,-1.90814e-09,-3.97479,0,0,True,6.0|71,783
