id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,0,2.29018e-09,5.36692e-09,0,0,1.74281e-11,-1.61542e-11,0,70.0|274,411
411|3,0,-2.13273e-09,9.72893e-10,0,0,-1.06481e-11,-2.31246e-11,0,70.0|274,411
411|5,0,-3.48187e-09,1.42603e-09,0,0,-6.6589e-12,-1.4925e-11,0,70.0|274,411
411|6,0,-1.94734e-09,4.23459e-09,0,0,-3.21383e-11,1.98952e-13,0,70.0|274,411
411|8,0,-8.44377e-10,2.16434e-09,0,0,-2.2317e-11,6.6116e-12,0,70.0|274,411
411|7,0,-1.54295e-09,-1.7477e-09,0,0,-1.0536e-11,1.78559e-11,0,70.0|274,411
411|9,0,-5.83595e-10,-5.36141e-10,0,0,-2.20255e-11,-1.19513e-11,0,70.0|274,411
411|10,0,-4.53298e-11,1.47809e-09,0,0,-1.35369e-11,-1.07718e-11,0,70.0|274,411
411|12,0,-2.20908e-09,-1.46689e-09,0,0,1.3112e-11,-1.19762e-11,0,70.0|274,411
411|11,0,-3.00574e-09,-7.5016e-11,0,0,-1.52276e-11,1.0246e-11,0,70.0|274,411
411|1,0,1.70857e-09,-4.08326e-09,0,0,-7.81486e-12,-3.11857e-11,0,69.0|274,411
411|2,0,-2.12932e-09,3.99998e-09,0,0,8.83538e-12,3.37046e-11,0,69.0|274,411
152|8,0,-1.16934e-09,-3.15162e-09,0,0,1.19815e-11,-1.63816e-11,0,65.0|322,152
152|7,0,2.98732e-09,-1.70526e-09,0,0,5.23803e-12,2.79385e-11,0,65.0|322,152
152|6,0,-1.53926e-09,1.34397e-09,0,0,-3.05509e-11,-1.37206e-11,0,65.0|322,152
152|5,0,4.10193e-09,-1.194e-09,0,0,3.32263e-11,-4.70273e-11,0,65.0|322,152
152|12,0,5.63067e-11,-4.86802e-09,0,0,1.975e-11,8.84626e-13,0,28.0|322,152
152|11,0,1.99662e-10,7.13768e-10,0,0,-8.10174e-12,-1.69962e-11,0,28.0|322,152
152|10,0,-1.1095e-09,-6.40911e-10,0,0,3.14389e-11,1.58877e-11,0,28.0|322,152
152|9,0,-5.57091e-10,-2.51404e-09,0,0,4.95382e-12,-2.80735e-11,0,28.0|322,152
152|3,0,-1.54823e-09,1.42767e-09,0,0,-8.73812e-12,-3.68701e-11,0,22.0|322,152
