rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,-9.11332e-06,-0.122414,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,7.8083e-06,0.435873,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,1.03107e-06,-0.279086,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,9.40924e-06,-0.29023,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,3.13587e-05,0.260979,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,7.26726e-06,0.177439,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,-1.74138e-05,0.0670016,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,-1.32127e-05,-0.15584,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,-9.90753e-06,0.38885,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,-1.13564e-05,0.150683,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,-2.6714e-05,-0.659035,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,-9.93388e-07,2.23601,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,-1.42439e-06,0.536439,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,2.73553e-06,-1.21523,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,7.0142e-06,2.83468,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,-7.55481e-06,-3.02971,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,5.38951e-06,0.149641,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,-2.31502e-05,1.14809,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,1.31667e-05,-0.178946,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,-6.13444e-06,-0.0856458,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,-1.16259e-05,-0.0945585,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,-6.32091e-06,-0.270639,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,7.79344e-06,0.668208,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,-1.52806e-05,0.457217,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,-8.40244e-06,-0.959165,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,-1.15191e-05,-0.304379,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,5.75674e-07,-4.20986,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,-4.49161e-06,-3.93618,0,0,True,6.0|71,783
1,14|783|sample|5|71,0,0,3.82188e-06,-3.02968,0,0,True,6.0|71,783
1,14|783|sample|6|71,0,0,-1.36434e-05,-3.1545,0,0,True,6.0|71,783
1,14|783|sample|7|71,0,0,-5.95283e-06,2.30444,0,0,True,6.0|71,783
1,14|783|sample|8|71,0,0,-7.14681e-06,2.1251,0,0,True,6.0|71,783
1,14|783|sample|10|71,0,0,7.0867e-06,-3.89401,0,0,True,6.0|71,783
1,14|783|sample|9|71,0,0,-6.24583e-06,-3.79113,0,0,True,6.0|71,783
1,14|783|sample|12|71,0,0,1.06503e-05,3.22637,0,0,True,6.0|71,783
1,14|783|sample|11|71,0,0,-1.04619e-05,3.15534,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,0,0,6.38135e-06,0.18498,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0,0,1.22859e-05,-1.05987,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0,0,-4.30378e-06,-2.62071,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,0,0,-1.65485e-05,-0.382762,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,0,0,-3.52976e-06,0.848905,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,0,0,-4.33233e-06,2.9005,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0,0,5.66262e-07,-1.19101,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0,0,1.2769e-06,-1.85555,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,0,0,9.23565e-06,-0.173675,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0,0,8.97957e-06,-2.59195,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,0,0,5.66845e-06,-2.10305,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,0,0,8.62271e-07,-4.07688,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0,0,1.69137e-05,-1.45826,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,0,0,-1.1824e-05,1.07454,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,0,0,5.02183e-06,0.830034,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,0,0,-8.47962e-07,-0.343046,0,0,False,69.0|71,783
1,14|491|sample|10|99,0,0,2.1174e-05,2.23326,0,0,True,6.0|99,491
1,14|491|sample|9|99,0,0,1.31453e-05,2.09855,0,0,True,6.0|99,491
1,14|491|sample|12|99,0,0,-1.2906e-07,0.862173,0,0,True,6.0|99,491
1,14|491|sample|11|99,0,0,-3.94414e-06,0.555134,0,0,True,6.0|99,491
1,14|491|sample|4|99,0,0,-1.12613e-05,0.490298,0,0,True,44.0|99,491
1,14|491|sample|3|99,0,0,-1.12186e-05,0.456768,0,0,True,44.0|99,491
1,14|491|sample|6|99,0,0,-1.0701e-06,0.174734,0,0,True,44.0|99,491
1,14|491|sample|5|99,0,0,8.68364e-06,0.196562,0,0,True,44.0|99,491
1,14|491|sample|7|99,0,0,2.11707e-05,0.720951,0,0,True,63.0|99,491
1,14|491|sample|8|99,0,0,1.16821e-05,0.776658,0,0,True,63.0|99,491
1,14|491|cc|1|1|99,0,0,-2.08357e-06,-1.57918,0,0,False,69.0|99,491
1,14|491|cc|2|1|99,0,0,1.1943e-05,-0.242778,0,0,False,69.0|99,491
1,14|491|cc|3|1|99,0,0,2.03744e-06,-1.54935,0,0,False,69.0|99,491
1,14|491|cc|4|1|99,0,0,-1.40559e-05,-2.33132,0,0,False,69.0|99,491
