rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-0.0533816,-2.54237e-07,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-0.0138296,-1.50811e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0.0976651,2.75695e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-0.0395546,3.20292e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0.0727005,3.05039e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-0.037073,-1.48208e-05,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-0.0069751,-2.62484e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0.0288855,1.55108e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-0.0386599,-1.66937e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-0.0407882,-4.34006e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-0.0365648,-8.91154e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-0.11212,-6.64645e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-0.0733873,-1.81009e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-0.0265862,-2.15774e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-0.0574315,-5.86282e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,-0.0671142,-4.92835e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-0.0816352,1.92185e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-0.0479073,5.41448e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0.0985804,-1.14823e-07,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-0.121548,-1.33741e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-0.00143192,3.92579e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-0.0507945,-2.52628e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0.0202307,5.02108e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-0.00619215,2.4975e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0.0425878,1.14233e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-0.0285122,1.53586e-05,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-0.00466079,2.82491e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0.0725212,-5.53504e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-0.0137166,-8.10467e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0.0391253,1.22646e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-0.0695554,3.40128e-06,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-0.0530874,-1.94653e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-0.0242871,-8.49278e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-0.143363,2.29061e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0.0725831,3.61542e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0.067505,-1.02946e-05,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-0.0304567,-1.52083e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-0.176111,-7.93398e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,-0.0550701,-4.94851e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-0.077717,1.36048e-05,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-0.0222141,-1.06798e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0.0406278,1.5005e-05,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0.0804593,-1.81116e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0.0896787,2.21167e-05,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,-0.0106621,-9.26053e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0.0756933,-1.06024e-05,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-0.0367595,-3.42407e-06,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0.0373771,9.10862e-06,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-0.0560336,-1.13077e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0.105785,2.49947e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0.017189,-2.05681e-05,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0.0021716,3.88132e-05,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0.0174186,2.92071e-07,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0.0629802,2.05418e-05,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0.0211856,7.32468e-06,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,-0.092438,6.91143e-08,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0.0305913,1.55799e-05,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0.0109073,1.40813e-05,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0.0681917,-8.75392e-07,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0.0333871,5.01699e-06,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0.0222089,1.50797e-05,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,-0.018896,-1.34475e-05,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0.0365388,1.84914e-05,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,-0.107336,1.15893e-05,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0.00595134,-2.53079e-07,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,-0.113692,6.74693e-06,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,-0.14075,-1.10292e-05,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,-0.0576528,-5.18361e-06,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0.00616047,-1.2969e-05,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0.0543468,-9.69887e-06,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0.0285539,2.50939e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,-0.0267036,-3.67359e-06,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,-0.0228432,-2.83187e-05,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,-0.0536183,1.60364e-06,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0.0423424,1.6862e-05,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,-0.0253196,3.95096e-06,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0.0581559,4.48591e-06,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,-0.116189,1.13075e-06,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,-0.0315316,-1.15068e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0.0605944,-5.86035e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0.0188645,3.50881e-05,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0.0831087,-1.59618e-05,0,0,False,69.0|69,847
