id,importanceSampling
411|4,143.257055
411|3,138.834081
411|5,164.469594
411|6,163.378630
411|8,142.113891
411|7,141.175373
411|9,162.604129
411|10,164.184082
411|12,140.160513
411|11,141.044742
411|1,83.988653
411|2,143.726143
783|3,171.926917
783|4,173.011017
783|5,173.468308
783|6,173.827201
783|7,142.408726
783|8,142.537136
783|10,172.351631
783|9,172.578690
783|12,142.545828
783|11,142.658466
783|1,81.767384
783|2,147.260632
491|10,143.926117
491|9,144.199770
491|12,158.645824
491|11,162.525610
491|4,158.550197
491|3,156.976608
491|6,172.743915
491|5,173.286106
491|7,141.318540
491|8,140.118271
491|1,64.223565
491|2,155.930271
433|4,181.456920
433|3,158.142257
433|6,172.544417
433|5,181.760914
433|8,135.459079
433|7,137.483015
433|10,156.688094
433|9,157.344217
433|11,167.714641
433|12,193.274131
433|1,64.691460
433|2,148.308593
297|3,174.432022
297|4,176.858329
297|5,142.347116
297|6,141.908222
297|8,152.890490
297|7,152.687963
297|9,148.987688
297|10,144.771360
297|12,178.736556
297|11,170.618280
297|1,67.950139
297|2,146.436888
183|4,136.696872
183|3,144.001807
183|6,130.897974
183|5,131.566850
183|7,135.524112
183|8,137.131340
183|10,132.134272
183|9,132.875862
183|12,134.947814
183|11,135.184281
183|1,88.142071
183|2,120.898027
705|3,146.637463
705|4,147.051965
705|5,147.417925
705|6,147.169131
705|7,147.951934
705|8,147.475619
705|10,130.870531
705|9,135.017978
705|12,130.423291
705|11,130.464441
705|1,67.306050
705|2,125.797355
555|4,159.930870
555|3,161.187408
555|5,160.617480
555|6,162.983301
555|7,138.251639
555|8,138.649047
555|9,159.730036
555|10,160.196823
555|12,133.399486
555|11,131.940821
555|1,80.105787
555|2,132.241869
394|5,184.757034
394|6,187.079982
394|7,169.781002
394|8,168.357493
394|10,206.351553
394|9,201.967410
394|12,185.068687
394|11,183.995591
394|3,201.996058
394|4,199.232691
394|1,63.425341
394|2,137.481520
1099|3,127.231796
1099|4,125.881174
1099|5,138.935079
1099|6,139.820281
1099|8,139.340828
1099|7,137.767503
1099|9,125.902197
1099|10,127.079394
1099|11,134.047030
1099|12,135.003323
1099|1,67.598647
1099|2,120.329219
611|4,142.650832
611|3,142.840471
611|5,140.577354
611|6,141.380522
611|7,142.598506
611|8,145.788889
611|9,135.632300
611|10,135.586351
611|12,148.300521
611|11,145.546277
611|1,67.801901
611|2,125.054505
84|5,191.307289
84|6,184.813137
84|4,176.834966
84|3,175.733471
84|9,160.843180
84|10,160.719803
84|7,171.238247
84|8,169.379062
84|12,160.931931
84|11,164.016572
84|1,76.871868
84|2,148.813856
1042|8,155.866559
1042|7,158.162398
1042|6,162.175333
1042|5,161.684218
1042|12,154.289977
1042|11,155.609311
1042|9,163.960412
1042|10,162.565430
1042|4,158.696159
1042|3,157.076580
1042|1,82.948399
1042|2,149.144843
719|5,163.412547
719|6,163.749834
719|3,173.452633
719|4,173.600783
719|10,157.636326
719|9,157.096690
719|8,165.142159
719|7,165.298547
719|12,158.961218
719|11,156.887962
719|1,80.389472
719|2,145.122568
863|7,149.098896
863|8,147.462568
863|6,157.907718
863|5,155.771929
863|11,146.801432
863|12,146.195206
863|9,155.083959
863|10,153.322764
863|3,148.198287
863|4,150.837312
863|1,79.878869
863|2,143.868992
488|6,177.084355
488|5,178.299168
488|4,176.966817
488|3,176.907103
488|10,180.167502
488|9,177.777325
488|8,175.405686
488|7,174.537541
488|11,167.002871
488|12,164.720007
488|1,78.182188
488|2,144.595568
152|8,152.393014
152|7,153.346016
152|6,163.583009
152|5,161.922353
152|12,152.227144
152|11,149.494849
152|10,155.583501
152|9,157.758859
152|3,157.613835
152|4,155.844015
152|1,78.494256
152|2,144.528224
847|6,213.809418
847|3,193.235714
847|4,194.790256
847|10,161.908127
847|9,162.974688
847|7,173.683115
847|8,172.744211
847|12,172.205341
847|11,173.196778
847|5,209.518854
847|1,84.971064
847|2,161.021732
1241|8,161.332996
1241|7,163.098893
1241|5,171.101805
1241|6,170.214864
1241|11,155.902199
1241|12,154.447728
1241|9,168.753130
1241|10,165.623468
1241|3,165.895427
1241|4,171.090945
1241|1,79.001756
1241|2,155.803888
474|5,171.948154
474|6,173.732792
474|3,177.647448
474|4,177.746370
474|9,152.067966
474|10,152.377383
474|8,162.878608
474|7,164.659912
474|12,161.583781
474|11,164.615906
474|1,82.106713
474|2,152.254400
1056|8,153.590795
1056|7,154.555453
1056|6,160.911109
1056|5,162.146804
1056|12,145.303834
1056|11,147.695298
1056|10,157.473867
1056|9,158.610086
1056|4,155.618351
1056|3,155.191894
1056|1,78.129092
1056|2,148.487274
462|6,207.469793
462|5,205.325796
462|4,194.147488
462|3,192.903089
462|9,155.923936
462|10,157.224839
462|7,167.526685
462|8,167.934826
462|11,169.952919
462|12,164.098619
462|1,91.038770
462|2,154.558743
1159|8,160.546254
1159|7,161.742051
1159|5,167.317845
1159|6,166.598093
1159|11,149.321582
1159|12,146.480534
1159|9,161.185414
1159|10,162.399104
1159|4,159.456904
1159|3,158.292495
1159|1,81.195561
1159|2,155.913169
75|6,145.697732
75|5,142.092894
75|3,137.824321
75|4,137.053834
75|9,150.262679
75|10,149.699311
75|7,147.705060
75|8,145.258585
75|12,127.002406
75|11,128.661866
75|1,77.533070
75|2,123.568355
1017|7,120.924091
1017|8,120.638455
1017|5,127.295404
1017|6,126.862870
1017|12,122.146685
1017|11,124.104434
1017|10,128.102243
1017|9,128.535462
1017|4,124.964369
1017|3,123.643378
1017|1,87.612264
1017|2,136.152473
291|6,160.932252
291|5,160.072866
291|4,174.300609
291|3,173.560094
291|9,154.341893
291|10,151.481596
291|8,161.414855
291|7,159.701532
291|11,149.991144
291|12,149.225050
291|1,79.796464
291|2,149.962949
1197|7,143.740830
1197|8,142.909895
1197|6,152.357452
1197|5,152.595491
1197|12,141.461188
1197|10,152.949511
1197|9,154.780913
1197|3,145.157684
1197|4,146.001172
1197|11,140.039724
1197|1,80.967048
1197|2,158.451378
77|6,141.889937
77|5,152.378576
77|3,150.972615
77|4,143.702160
77|9,151.915728
77|10,155.147628
77|8,157.596808
77|7,154.625457
77|12,140.440433
77|11,140.324502
77|1,79.608810
77|2,135.409963
745|7,128.191637
745|8,125.521742
745|6,144.677997
745|5,141.856220
745|3,136.738897
745|11,129.733453
745|12,131.467665
745|10,140.773710
745|9,140.553828
745|4,138.268004
745|1,78.668045
745|2,136.677670
322|6,158.317654
322|5,164.904070
322|3,161.240585
322|4,162.609560
322|10,139.124283
322|9,140.456182
322|7,149.960700
322|8,149.445531
322|12,140.046264
322|11,141.512876
322|1,91.472058
322|2,150.778141
1043|6,141.000504
1043|7,126.766002
1043|8,129.881390
1043|5,143.349874
1043|11,132.628689
1043|12,130.884990
1043|10,141.469838
1043|9,140.714853
1043|4,134.943740
1043|3,135.513297
1043|1,72.707876
1043|2,147.441982
963|6,124.713551
963|5,127.945994
963|4,139.620524
963|3,140.467177
963|10,137.283450
963|9,136.197812
963|7,143.808929
963|8,146.926969
963|11,144.479626
963|12,142.429418
963|1,87.301089
963|2,142.020758
1260|8,121.088724
1260|7,121.693531
1260|6,135.383317
1260|5,133.940757
1260|11,131.704394
1260|12,130.688454
1260|10,142.103436
1260|9,141.755508
1260|4,139.375078
1260|3,138.986297
1260|1,90.329574
1260|2,139.393992
