id,importanceSampling
411|4,160.599489
411|3,160.158519
411|5,169.183457
411|6,169.425014
411|8,159.808883
411|7,159.890747
411|9,137.145311
411|10,169.606089
411|12,159.187464
411|11,159.654054
411|1,83.986301
411|2,148.117334
783|3,186.283167
783|4,184.119979
783|5,172.697481
783|6,172.606080
783|7,184.192216
783|8,183.567195
783|10,185.547772
783|9,187.260225
783|12,155.468872
783|11,188.056726
783|1,81.759446
783|2,157.330358
491|10,179.766751
491|9,180.069229
491|12,171.000593
491|11,172.362165
491|4,138.575212
491|3,169.809364
491|6,169.737360
491|5,169.996339
491|7,184.674644
491|8,183.542773
491|1,64.213476
491|2,151.778142
433|4,184.356118
433|3,179.494163
433|6,169.644112
433|5,170.185329
433|8,181.360012
433|7,181.361562
433|10,171.394755
433|9,171.451041
433|11,165.751070
433|12,170.551216
433|1,64.733855
433|2,160.388698
297|3,182.011444
297|4,182.680632
297|5,195.258549
297|6,195.004484
297|8,190.680929
297|7,190.917054
297|9,193.424781
297|10,193.005028
297|12,170.560019
297|11,172.515349
297|1,67.962112
297|2,149.318975
183|4,155.810148
183|3,155.663044
183|6,156.724057
183|5,156.679769
183|7,155.807107
183|8,155.678021
183|10,156.998064
183|9,156.790452
183|12,154.025656
183|11,154.801481
183|1,88.146593
183|2,121.905876
705|3,163.902960
705|4,164.958901
705|5,132.787565
705|6,165.257320
705|7,165.432573
705|8,165.132800
705|10,156.365151
705|9,156.407977
705|12,154.194830
705|11,155.327716
705|1,67.326476
705|2,125.648577
555|4,161.993588
555|3,162.092047
555|5,162.395190
555|6,162.132731
555|7,161.834999
555|8,161.923157
555|9,162.001132
555|10,162.766129
555|12,162.593380
555|11,163.559683
555|1,80.083832
555|2,135.944125
394|5,170.255401
394|6,167.733204
394|7,232.149814
394|8,241.625915
394|10,162.323860
394|9,160.887677
394|12,170.468461
394|11,173.534359
394|3,164.706374
394|4,164.503374
394|1,63.411536
394|2,141.092938
1099|3,153.609442
1099|4,121.673811
1099|5,154.703703
1099|6,154.557373
1099|8,153.962801
1099|7,153.879527
1099|9,153.733967
1099|10,153.835673
1099|11,153.487609
1099|12,153.326043
1099|1,67.604927
1099|2,120.203754
611|4,157.319281
611|3,157.599669
611|5,155.227859
611|6,155.890997
611|7,157.038152
611|8,159.045812
611|9,154.570403
611|10,154.383944
611|12,156.937922
611|11,157.831104
611|1,67.816104
611|2,125.265791
84|5,171.093910
84|6,171.847855
84|4,176.168460
84|3,176.218998
84|9,169.345457
84|10,169.051596
84|7,173.512051
84|8,173.366044
84|12,168.079125
84|11,169.753943
84|1,44.835468
84|2,156.569905
1042|8,166.586381
1042|7,167.049362
1042|6,170.299881
1042|5,170.164231
1042|12,164.107737
1042|11,166.092083
1042|9,170.148754
1042|10,169.320718
1042|4,168.643541
1042|3,168.310987
1042|1,82.960390
1042|2,157.772168
719|5,193.093595
719|6,192.934829
719|3,203.604551
719|4,203.240981
719|10,169.704121
719|9,169.747912
719|8,173.076116
719|7,173.276553
719|12,136.447820
719|11,168.290717
719|1,80.378296
719|2,166.126396
863|7,133.332260
863|8,165.339479
863|6,168.744413
863|5,168.757984
863|11,131.806371
863|12,163.694278
863|9,134.612263
863|10,166.891168
863|3,165.190229
863|4,165.157174
863|1,79.864984
863|2,157.159740
488|6,281.943217
488|5,283.783097
488|4,280.807505
488|3,269.994979
488|10,172.318070
488|9,171.871810
488|8,175.143691
488|7,175.389752
488|11,167.903016
488|12,167.546545
488|1,78.179009
488|2,155.323360
152|8,165.727344
152|7,165.750720
152|6,169.014059
152|5,169.153644
152|12,136.908190
152|11,168.037067
152|10,171.064757
152|9,170.629332
152|3,165.810140
152|4,166.502389
152|1,78.491138
152|2,153.211361
847|6,181.201000
847|3,150.981799
847|4,183.485130
847|10,182.668462
847|9,182.570433
847|7,185.523229
847|8,185.845840
847|12,173.854366
847|11,142.489607
847|5,181.597876
847|1,84.938058
847|2,162.911852
1241|8,171.219919
1241|7,171.178599
1241|5,176.224470
1241|6,176.421639
1241|11,168.654596
1241|12,167.035488
1241|9,174.951558
1241|10,140.730973
1241|3,177.551212
1241|4,177.581246
1241|1,47.063043
1241|2,162.835014
474|5,173.909536
474|6,174.058276
474|3,181.311527
474|4,148.394464
474|9,186.334171
474|10,186.120637
474|8,157.923696
474|7,190.346951
474|12,175.296363
474|11,176.154986
474|1,50.066604
474|2,161.652874
1056|8,170.584283
1056|7,138.626410
1056|6,174.425080
1056|5,174.767618
1056|12,177.395998
1056|11,177.111841
1056|10,178.326932
1056|9,178.183094
1056|4,172.566587
1056|3,172.986487
1056|1,78.116664
1056|2,161.530019
462|6,225.856497
462|5,238.702559
462|4,208.711760
462|3,212.245237
462|9,188.932789
462|10,189.084669
462|7,192.686205
462|8,192.049453
462|11,173.997411
462|12,171.570657
462|1,90.969852
462|2,161.827282
1159|8,138.566989
1159|7,170.440934
1159|5,174.853141
1159|6,174.956156
1159|11,165.135409
1159|12,163.868876
1159|9,172.166570
1159|10,170.277381
1159|4,173.211126
1159|3,172.579498
1159|1,81.209664
1159|2,127.867387
75|6,152.084038
75|5,151.916162
75|3,154.155383
75|4,154.126502
75|9,155.719008
75|10,155.815755
75|7,156.991327
75|8,156.898717
75|12,153.991869
75|11,154.544283
75|1,77.515931
75|2,126.092732
1017|7,154.412574
1017|8,154.308209
1017|5,155.131344
1017|6,155.204485
1017|12,153.498079
1017|11,153.544568
1017|10,154.487347
1017|9,154.581259
1017|4,154.185881
1017|3,154.305426
1017|1,87.595032
1017|2,103.341422
291|6,171.255056
291|5,172.297614
291|4,178.480277
291|3,179.046878
291|9,182.772881
291|10,182.822127
291|8,185.745825
291|7,186.754460
291|11,183.410351
291|12,178.590180
291|1,79.784124
291|2,157.353103
1197|7,176.946339
1197|8,144.740968
1197|6,180.619307
1197|5,179.769109
1197|12,176.210216
1197|10,181.931889
1197|9,181.639351
1197|3,177.411092
1197|4,178.093832
1197|11,147.500036
1197|1,80.951625
1197|2,158.537582
77|6,173.532766
77|5,173.057342
77|3,176.384477
77|4,176.128242
77|9,165.150924
77|10,165.077513
77|8,166.784772
77|7,166.776876
77|12,166.131034
77|11,166.115378
77|1,79.625959
77|2,142.754248
745|7,173.286187
745|8,138.965613
745|6,174.153757
745|5,171.398761
745|3,164.577609
745|11,164.855816
745|12,163.350562
745|10,166.077752
745|9,165.834711
745|4,163.885532
745|1,78.670842
745|2,142.056555
322|6,174.942770
322|5,174.967905
322|3,180.258781
322|4,178.952036
322|10,175.451550
322|9,174.624179
322|7,146.088821
322|8,177.401717
322|12,172.619243
322|11,172.871770
322|1,91.457865
322|2,175.940181
1043|6,173.316100
1043|7,174.478283
1043|8,172.463596
1043|5,175.483202
1043|11,172.497162
1043|12,169.268805
1043|10,172.679775
1043|9,172.308910
1043|4,170.055883
1043|3,169.665039
1043|1,40.640648
1043|2,153.210440
963|6,180.731832
963|5,180.154687
963|4,183.430367
963|3,182.471664
963|10,158.309834
963|9,125.716324
963|7,160.157536
963|8,161.104318
963|11,165.064431
963|12,163.058502
963|1,87.330427
963|2,143.816506
1260|8,175.254622
1260|7,144.660816
1260|6,174.418481
1260|5,173.303973
1260|11,167.229620
1260|12,164.658345
1260|10,134.810902
1260|9,166.363020
1260|4,163.438833
1260|3,130.760061
1260|1,90.352432
1260|2,144.959643
