id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.110578,0,0,0,0,2.86349e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.0741463,0,0,0,0,2.47311e-07,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.0493929,0,0,0,0,5.91446e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-0.0181631,0,0,0,0,3.02387e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.0519135,0,0,0,0,-3.11806e-08,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0.102374,0,0,0,0,-1.11554e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.127751,0,0,0,0,-3.20949e-08,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0.0534307,0,0,0,0,3.22874e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-0.670876,0,0,0,0,-0.688596,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-0.896593,0,0,0,0,-0.872543,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-0.888132,0,0,0,0,-0.813697,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-0.890343,0,0,0,0,-0.850965,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-0.906161,0,0,0,0,-0.809437,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,-1.05812,0,0,0,0,-1.02311,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-1.06471,0,0,0,0,-1.02642,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-0.844373,0,0,0,0,-0.820714,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-0.777309,0,0,0,0,-0.777726,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-0.733221,0,0,0,0,-0.680395,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0.030828,0,0,0,0,-3.01415e-07,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-0.0708702,0,0,0,0,-1.92439e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0.0296797,0,0,0,0,3.41975e-07,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-0.0761537,0,0,0,0,2.33098e-07,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-0.0887418,0,0,0,0,1.73811e-08,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0.022778,0,0,0,0,-1.19505e-07,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-0.0372576,0,0,0,0,-6.5983e-08,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-0.093283,0,0,0,0,1.06403e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.0786145,0,0,0,0,2.46286e-07,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0.121338,0,0,0,0,3.53796e-07,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,-0.00672232,0,0,0,0,9.8766e-08,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.108807,0,0,0,0,2.36658e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-0.0699185,0,0,0,0,1.45117e-07,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0.0210889,0,0,0,0,-1.98084e-07,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0.0750565,0,0,0,0,-2.64149e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0.136261,0,0,0,0,-3.11785e-07,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,-0.0130764,0,0,0,0,-0.00292846,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0.331648,0,0,0,0,0.340547,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0.697649,0,0,0,0,0.506518,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,-1.34771,0,0,0,0,-1.34612,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,-1.35595,0,0,0,0,-1.3548,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,-1.15899,0,0,0,0,-1.16719,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-1.20674,0,0,0,0,-1.15115,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,-0.11689,0,0,0,0,-0.0543113,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,-0.0704147,0,0,0,0,-0.0448014,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,-0.0402331,0,0,0,0,0.016062,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-0.0425622,0,0,0,0,-9.79098e-08,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0.138878,0,0,0,0,-7.38492e-08,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0.0525731,0,0,0,0,-2.35449e-07,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0.125208,0,0,0,0,-7.99031e-08,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0.0492604,0,0,0,0,-2.09674e-07,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0.145598,0,0,0,0,-1.52481e-07,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0.163313,0,0,0,0,-3.46991e-07,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0.0256911,0,0,0,0,1.92858e-08,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,-0.119587,0,0,0,0,-2.08621e-07,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,-0.0338439,0,0,0,0,2.80956e-07,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0.0599822,0,0,0,0,-1.21791e-07,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0.0634359,0,0,0,0,-6.49742e-08,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,-0.0414201,0,0,0,0,-3.27082e-08,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0.011537,0,0,0,0,-5.14735e-08,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0.0719712,0,0,0,0,1.51466e-07,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0.0459917,0,0,0,0,-2.12425e-08,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,-1.18791,0,0,0,0,-1.17892,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,-0.486599,0,0,0,0,-0.492592,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,-0.434332,0,0,0,0,-0.421363,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,-1.50903,0,0,0,0,-1.53656,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,-1.54641,0,0,0,0,-1.55277,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,-1.46783,0,0,0,0,-1.48356,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,-1.4987,0,0,0,0,-1.48609,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,-1.13052,0,0,0,0,-1.15025,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,-1.18358,0,0,0,0,-1.14509,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,-1.21742,0,0,0,0,-1.18676,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,-0.0177184,0,0,0,0,-1.93154e-07,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0.0312198,0,0,0,0,3.0272e-07,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,-0.110228,0,0,0,0,-1.24226e-07,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0.0767229,0,0,0,0,-2.28016e-07,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,0.0452036,0,0,0,0,1.98928e-07,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0.089448,0,0,0,0,2.88167e-07,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0.0811818,0,0,0,0,-9.18904e-09,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,-0.123198,0,0,0,0,-8.73883e-08,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,-0.0028058,0,0,0,0,3.35664e-07,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,0.0849087,0,0,0,0,-1.99213e-07,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0.00663237,0,0,0,0,3.245e-07,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0.0523821,0,0,0,0,2.11078e-07,0,0,0,False,69.0|69,847
