parameter,value,CV
L_pop,653.553298394723,
beta_L_goes_down_True,1.12432447587129e-12,
m_pop,1.70358395664139,
beta_m_goes_down_True,-0.980255034559024,
beta_m_mab_virus_55_0_65,0.145641768683632,
beta_m_mab_virus_55_0_69,-0.389617511427809,
beta_m_mab_virus_55_0_319,-0.0377230995664354,
beta_m_mab_virus_55_0_162,-0.29271618198428,
beta_m_mab_virus_55_0_218,0.0251872782157036,
beta_m_mab_virus_55_0_174,0.0100989167538367,
beta_m_mab_virus_55_0_322,-0.0196205106973705,
beta_m_mab_virus_55_0_292,-0.408225397060221,
beta_m_mab_virus_55_0_274,-0.00250820699673315,
beta_m_mab_virus_55_0_103,0.0817590425167913,
beta_m_mab_virus_55_0_276,-0.0423039576482969,
beta_m_mab_virus_32_0_65,-0.0780880718176392,
beta_m_mab_virus_32_0_69,-0.0118452511571886,
beta_m_mab_virus_32_0_319,0.105382459259581,
beta_m_mab_virus_32_0_162,-0.0391055849107188,
beta_m_mab_virus_32_0_218,-0.209057009498602,
beta_m_mab_virus_32_0_174,2.86926097165126,
beta_m_mab_virus_32_0_322,-0.423333540801849,
beta_m_mab_virus_32_0_292,0.118419608304778,
beta_m_mab_virus_32_0_274,0.0618146020440324,
beta_m_mab_virus_32_0_103,0.0470713001959664,
beta_m_mab_virus_32_0_276,0.0841115975436713,
beta_m_mab_virus_22_0_65,0.0864097988927288,
beta_m_mab_virus_22_0_69,0.0805431413641837,
beta_m_mab_virus_22_0_319,0.0283225614224742,
beta_m_mab_virus_22_0_162,0.00710770475108324,
beta_m_mab_virus_22_0_218,-0.00901290271614752,
beta_m_mab_virus_22_0_174,0.165077452475979,
beta_m_mab_virus_22_0_322,-0.19577975217619,
beta_m_mab_virus_22_0_292,0.0551746569557841,
beta_m_mab_virus_22_0_274,0.150014164808909,
beta_m_mab_virus_22_0_103,-0.031178301895583,
beta_m_mab_virus_22_0_276,0.162781752043189,
beta_m_mab_virus_69_0_65,-0.629036003147576,
beta_m_mab_virus_69_0_69,-0.0600401362462199,
beta_m_mab_virus_69_0_319,0.425515689482653,
beta_m_mab_virus_69_0_162,-0.49936270437915,
beta_m_mab_virus_69_0_218,0.949291471081074,
beta_m_mab_virus_69_0_174,0.675869789755268,
beta_m_mab_virus_69_0_322,-0.662667763908796,
beta_m_mab_virus_69_0_292,1.51122287689906,
beta_m_mab_virus_69_0_274,0.464603148790272,
beta_m_mab_virus_69_0_103,0.35871226780402,
beta_m_mab_virus_69_0_276,0.149730355069723,
e_pop,0.00136313419669951,
beta_e_goes_down_True,5.51550406920811,
s_pop,7.78035708239791,
beta_s_goes_down_True,7.32257884045935e-08,
alpha_pop,-0.00334793104751634,
beta_alpha_run_id_84,-1.73954007285482e-07,
beta_alpha_run_id_719,-1.51456927807529e-09,
beta_alpha_run_id_488,-5.89067963818486e-07,
beta_alpha_run_id_847,1.4922381623046e-09,
beta_alpha_run_id_474,2.02891813051423e-06,
beta_alpha_run_id_462,0.00235063410197599,
beta_alpha_run_id_75,-8.20188193966513e-10,
beta_alpha_run_id_291,1.21186109753151e-14,
beta_alpha_run_id_77,2.74730647184208e-08,
beta_alpha_run_id_322,-2.79570010962031e-13,
beta_alpha_run_id_963,-6.94302262726684e-08,
beta_alpha_run_id_1241,-0.00139117476163785,
beta_alpha_run_id_1056,-8.61910721874386e-11,
beta_alpha_run_id_1159,-0.00276470539201809,
beta_alpha_run_id_1017,-2.27245155064243e-06,
beta_alpha_run_id_1197,1.31330373047577e-06,
beta_alpha_run_id_745,-1.27500760799398e-07,
beta_alpha_run_id_1043,-3.29362512713575e-09,
beta_alpha_run_id_1260,-1.15720612419555e-07,
beta_alpha_run_id_1042,-0.00162853948073917,
beta_alpha_run_id_863,4.1649261285058e-10,
beta_alpha_run_id_152,-6.88661770309189e-14,
k_pop,-0.734742366027149,
beta_k_run_id_84,1.28363433858283e-07,
beta_k_run_id_719,7.53389011939537e-11,
beta_k_run_id_488,2.36638689633877e-08,
beta_k_run_id_847,-1.30092022396916e-08,
beta_k_run_id_474,0.112768343060747,
beta_k_run_id_462,-0.383919162342671,
beta_k_run_id_75,-0.266054858261161,
beta_k_run_id_291,6.30452282806284e-14,
beta_k_run_id_77,0.000205697758316937,
beta_k_run_id_322,-2.82652200709387e-05,
beta_k_run_id_963,-2.65387986473901e-10,
beta_k_run_id_1241,1.56318213809988e-05,
beta_k_run_id_1056,6.49947957263554e-09,
beta_k_run_id_1159,1.69852033189591e-09,
beta_k_run_id_1017,-3.76851119226718e-08,
beta_k_run_id_1197,-1.0781766194218e-10,
beta_k_run_id_745,-3.08891744720476e-15,
beta_k_run_id_1043,1.63679671329417e-09,
beta_k_run_id_1260,-3.79493611948003e-10,
beta_k_run_id_1042,-4.68355723337207e-10,
beta_k_run_id_863,2.24847601053713e-10,
beta_k_run_id_152,-2.76987068476142e-05,
omega_m,1.01223813279751e-05,0.000594181536431663
omega_e,2.4913896871017,2225.35746798667
a,449.007263115605,
b,0.101534550090324,
