id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,4.37363,1.53142,0.642774,0.0958167,0.0331028,4.37571,1.53325,0.59798,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,4.37363,1.53142,0.345464,0.0958167,0.0331028,4.37571,1.53325,0.339508,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,4.37363,1.53142,0.700458,0.0958167,0.0331028,4.37571,1.53325,0.662076,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,4.37363,1.53142,0.722699,0.0958167,0.0331028,4.37571,1.53325,0.708284,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,4.37363,1.53142,0.460662,0.0958167,0.0331028,4.37571,1.53325,0.463188,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,4.37363,1.53142,0.436843,0.0958167,0.0331028,4.37571,1.53325,0.431623,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,4.37363,1.53142,0.627878,0.0958167,0.0331028,4.37571,1.53325,0.604241,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,4.37363,1.53142,0.719083,0.0958167,0.0331028,4.37571,1.53325,0.696703,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,4.37363,1.53142,0.402713,0.0958167,0.0331028,4.37571,1.53325,0.391406,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,4.37363,1.53142,0.491877,0.0958167,0.0331028,4.37571,1.53325,0.467289,0.095812,0.0322086,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,4.37362,1.5313,1.6655,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,4.37362,1.5313,2.06871,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,4.37362,1.5313,1.7512,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,4.37362,1.5313,1.55691,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,4.37362,1.5313,1.98097,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,4.37362,1.5313,1.74918,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,4.37362,1.5313,1.91023,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,4.37362,1.5313,1.66541,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,4.37362,1.5313,1.69694,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,4.37362,1.5313,1.85163,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,4.37362,1.5313,1.57147,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,4.37362,1.5313,1.66323,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,4.37362,1.5313,1.57641,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,4.37362,1.5313,1.74092,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,4.37362,1.5313,1.63746,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,4.37362,1.5313,1.6692,0.0958167,0.0331028,4.37569,1.53312,1.09283,0.095812,0.0322086,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,4.37366,1.53142,30.9539,0.0957323,0.0331282,4.37574,1.53325,30.047,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,4.37366,1.53142,33.8422,0.0957323,0.0331282,4.37574,1.53325,30.8173,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,4.37366,1.53142,19.0535,0.0957323,0.0331282,4.37574,1.53325,19.006,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,4.37366,1.53142,20.7748,0.0957323,0.0331282,4.37574,1.53325,18.896,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,4.37366,1.53142,0.0771383,0.0957323,0.0331282,4.37574,1.53325,0.0679664,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,4.37366,1.53142,0.0837259,0.0957323,0.0331282,4.37574,1.53325,0.0797029,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,4.37366,1.53142,30.1034,0.0957323,0.0331282,4.37574,1.53325,29.9924,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,4.37366,1.53142,32.276,0.0957323,0.0331282,4.37574,1.53325,30.9154,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,4.37366,1.53142,0.0205953,0.0957323,0.0331282,4.37574,1.53325,0.0202854,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,4.37366,1.53142,0.0202,0.0957323,0.0331282,4.37574,1.53325,0.0204281,0.0957271,0.0322342,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,4.37356,1.5313,2.35482,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,4.37356,1.5313,2.09886,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,4.37356,1.5313,2.18131,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,4.37356,1.5313,1.906,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,4.37356,1.5313,1.87578,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,4.37356,1.5313,1.85343,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,4.37356,1.5313,2.03062,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,4.37356,1.5313,2.07367,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,4.37356,1.5313,1.8804,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,4.37356,1.5313,1.93154,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,4.37356,1.5313,2.15335,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,4.37356,1.5313,2.00363,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,4.37356,1.5313,1.78911,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,4.37356,1.5313,1.94979,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,4.37356,1.5313,2.0482,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,4.37356,1.5313,2.25647,0.0957323,0.0331282,4.37563,1.53312,1.30931,0.0957271,0.0322342,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,4.37387,1.53142,0.00722968,0.0958278,0.0331013,4.37594,1.53325,0.00734925,0.0958234,0.0322071,True,6.0|99,491
