id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
14|433|14|433|sample|12|99|12|99|6.0,1,793.596,-0.942874,5.17601e+09,1.66741e-10,8.92104,1,793.596,-0.942874,0.0338998,1.70467e-10,8.64612,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,1,787.435,1.17929,2.91603e+13,1.66741e-10,8.92104,1,787.435,1.17929,0.999998,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,1,787.435,1.17929,2.65496e+12,1.66741e-10,8.92104,1,787.435,1.17929,0.999994,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,1,787.435,1.17929,3.95153e+14,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,1,787.435,1.17929,2.84733e+23,1.66741e-10,8.92104,1,787.435,1.17929,0.999996,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,1,787.435,1.17929,5.46925e+17,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,1,787.435,1.17929,6.43283e+15,1.66741e-10,8.92104,1,787.435,1.17929,1,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,1,787.435,1.17929,2.68955e+14,1.66741e-10,8.92104,1,787.435,1.17929,1,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,1,787.435,1.17929,2.16143e+11,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,1,787.435,1.17929,9.40296e+10,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,1,787.435,1.17929,7.83835e+17,1.66741e-10,8.92104,1,787.435,1.17929,0.99999,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,1,787.435,1.17929,1.39745e+11,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,1,787.435,1.17929,6.25881e+12,1.66741e-10,8.92104,1,787.435,1.17929,1.00001,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,1,787.435,1.17929,7.94022e+14,1.66741e-10,8.92104,1,787.435,1.17929,1,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,1,787.435,1.17929,1.32407e+13,1.66741e-10,8.92104,1,787.435,1.17929,1,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,1,787.435,1.17929,6.76653e+11,1.66741e-10,8.92104,1,787.435,1.17929,0.999998,1.70467e-10,8.64612,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,1,787.435,1.17929,7.3039e+14,1.66741e-10,8.92104,1,787.435,1.17929,0.999999,1.70467e-10,8.64612,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,1.00003,794.832,-0.600623,1.9306e+12,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.0769978,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,1.00003,794.832,-0.600623,1.10227e+12,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.0857932,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,1.00003,794.832,-0.600623,2.32155e+07,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.00982252,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,1.00003,794.832,-0.600623,4.33436e+12,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.0106904,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,1.00003,794.832,-0.600623,6.57981e+14,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.03393,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,1.00003,794.832,-0.600623,1.81659e+13,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.038402,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,1.00003,794.832,-0.600623,1.38027e+12,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.0151963,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,1.00003,794.832,-0.600623,3.69324e+06,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.0131158,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,1.00003,794.832,-0.600623,1.02312e+14,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.110389,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,1.00003,794.832,-0.600623,1.14166e+11,1.66745e-10,8.92056,1.00003,794.832,-0.600623,0.64666,1.70471e-10,8.64567,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,1.00003,789.462,2.04113,3.48322e+12,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.999996,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,1.00003,789.462,2.04113,1.47735e+18,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.999886,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,1.00003,789.462,2.04113,8.57893e+15,1.66745e-10,8.92056,1.00003,789.462,2.04113,1,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,1.00003,789.462,2.04113,2.5632e+22,1.66745e-10,8.92056,1.00003,789.462,2.04113,1,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,1.00003,789.462,2.04113,1.59585e+14,1.66745e-10,8.92056,1.00003,789.462,2.04113,1,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,1.00003,789.462,2.04113,1.02041e+14,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.999997,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,1.00003,789.462,2.04113,6.43166e+13,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.92292,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,1.00003,789.462,2.04113,1.00992e+19,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.999994,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,1.00003,789.462,2.04113,1.94837e+17,1.66745e-10,8.92056,1.00003,789.462,2.04113,1.00001,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,1.00003,789.462,2.04113,1.24924e+14,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.999999,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,1.00003,789.462,2.04113,2.86325e+12,1.66745e-10,8.92056,1.00003,789.462,2.04113,1.00326,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,1.00003,789.462,2.04113,5.85373e+21,1.66745e-10,8.92056,1.00003,789.462,2.04113,1.00001,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,1.00003,789.462,2.04113,5.26266e+11,1.66745e-10,8.92056,1.00003,789.462,2.04113,1.00001,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,1.00003,789.462,2.04113,1.76223e+17,1.66745e-10,8.92056,1.00003,789.462,2.04113,1,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,1.00003,789.462,2.04113,8.67344e+13,1.66745e-10,8.92056,1.00003,789.462,2.04113,1,1.70471e-10,8.64567,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,1.00003,789.462,2.04113,1.57937e+15,1.66745e-10,8.92056,1.00003,789.462,2.04113,0.99999,1.70471e-10,8.64567,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,1,791.701,-0.90714,198.5,1.66676e-10,8.92075,1,791.701,-0.90714,1.70099e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,1,791.701,-0.90714,0.417518,1.66676e-10,8.92075,1,791.701,-0.90714,1.67781e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,1,791.701,-0.90714,4.84694e-05,1.66676e-10,8.92075,1,791.701,-0.90714,1.62953e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,1,791.701,-0.90714,3.46336e+07,1.66676e-10,8.92075,1,791.701,-0.90714,1.71304e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,1,791.701,-0.90714,0.00563859,1.66676e-10,8.92075,1,791.701,-0.90714,1.67318e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,1,791.701,-0.90714,0.00242517,1.66676e-10,8.92075,1,791.701,-0.90714,1.70227e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,1,791.701,-0.90714,0.00388279,1.66676e-10,8.92075,1,791.701,-0.90714,1.58212e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,1,791.701,-0.90714,0.0127695,1.66676e-10,8.92075,1,791.701,-0.90714,1.61134e-05,1.704e-10,8.64585,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,1,791.701,-0.90714,534.09,1.66676e-10,8.92075,1,791.701,-0.90714,1.4836e-05,1.704e-10,8.64585,True,6.0|233,183
