id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|cc|2|1|274|1|274|69.0,0,-4.06031e-09,3.48258e-09,3.09454,0,0,0,0,-1.55431e-15,5.13555e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,6.57599e-09,-1.68079e-09,0.900683,0,0,0,0,2.22045e-15,5.31138e-08,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,1.51168e-09,-7.21949e-09,-1.70868,0,0,0,0,2.66454e-15,-4.3211e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-1.65986e-09,-3.93152e-09,0.235008,0,0,0,0,-8.88178e-16,-8.11686e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,2.68759e-09,9.94994e-09,3.37647,0,0,0,0,-1.55431e-15,4.57265e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-2.78191e-09,1.1008e-08,-2.69245,0,0,0,0,-1.55431e-15,6.76059e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,1.09902e-09,-2.01976e-09,2.92013,0,0,0,0,1.9984e-15,-5.9952e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,3.8802e-09,5.14738e-09,0.812089,0,0,0,0,4.44089e-16,-6.10749e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,7.80593e-09,-3.23083e-09,0.920402,0,0,0,0,-1.77636e-15,-1.0384e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-7.33066e-09,-2.68676e-09,0.904185,0,0,0,0,-1.33227e-15,3.11919e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-4.90796e-09,-3.82517e-09,-0.438397,0,0,0,0,4.44089e-16,-1.92077e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-7.2199e-09,2.50599e-09,-1.2591,0,0,0,0,2.66454e-15,2.07928e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,5.9975e-10,6.25331e-10,-0.461233,0,0,0,0,4.44089e-16,5.31559e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.05129e-08,-6.56533e-09,-1.60751,0,0,0,0,1.33227e-15,5.19578e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-1.90669e-09,-6.82445e-09,1.35983,0,0,0,0,2.22045e-15,4.15551e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,5.74205e-09,-2.3796e-09,7.54892,0,0,0,0,-1.9984e-15,1.15188,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,7.81829e-09,-3.06082e-09,6.57621,0,0,0,1.13687e-13,-4.88498e-15,0.987831,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,-7.72883e-09,-8.64443e-10,5.30557,0,0,0,0,-6.59472e-14,-0.25666,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,2.49628e-10,7.17271e-09,5.22467,0,0,0,0,5.70655e-14,-0.302943,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,2.73267e-11,-2.106e-08,-4.89143,0,0,0,1.13687e-13,-1.59872e-14,-4.55041,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,-2.40587e-08,-3.96156e-09,-4.95831,0,0,0,-1.13687e-13,2.22045e-16,-4.43384,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,-8.18374e-09,-9.36608e-09,7.92377,0,0,0,0,-3.78586e-14,1.13995,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,-1.24866e-08,-1.84891e-09,6.79268,0,0,0,0,2.08722e-14,1.18394,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,-7.10576e-09,5.89098e-09,-9.96708,0,0,0,0,-7.71605e-14,-5.89979,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,-9.37219e-09,-2.67264e-09,-7.46911,0,0,0,1.13687e-13,-1.04361e-14,-5.41732,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,-9.07906e-09,8.97292e-09,1.25434,0,0,0,0,1.06581e-14,4.09989e-06,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,8.59106e-09,-5.76464e-09,-0.991779,0,0,0,0,-6.21725e-15,-1.37645e-06,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,3.829e-09,-9.12302e-09,2.54688,0,0,0,0,-1.59872e-14,-1.04154e-05,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,-5.29471e-09,1.78464e-10,0.904982,0,0,0,0,0,-1.79381e-06,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,-6.71044e-10,6.2758e-09,-0.817689,0,0,0,0,-5.01821e-14,-2.25879e-06,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,1.53353e-08,3.22409e-09,1.24843,0,0,0,0,3.73035e-14,1.01833e-06,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,-3.0142e-09,9.34636e-09,-1.02072,0,0,0,0,-6.4837e-14,3.28893e-06,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,-1.31705e-08,2.33034e-09,1.56302,0,0,0,-4.54747e-13,-1.18128e-13,6.6014e-05,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-1.15097e-08,5.41512e-09,0.816003,0,0,0,0,1.46549e-14,1.03948e-06,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,1.55449e-09,-7.04433e-09,-2.21422,0,0,0,0,-1.06581e-14,5.79868e-06,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,-1.14746e-08,5.88053e-09,-2.1906,0,0,0,0,-3.10862e-14,-2.67875e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,7.81268e-09,3.45033e-09,0.29844,0,0,0,0,1.24345e-14,4.96179e-06,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,-7.20031e-09,-8.54591e-10,-0.735493,0,0,0,0,-5.59552e-14,-5.26794e-06,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,-8.67167e-09,-2.18477e-09,0.0430743,0,0,0,0,-2.13163e-14,-2.174e-06,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,5.77951e-09,1.00205e-08,0.301279,0,0,0,0,-3.33067e-14,-1.98283e-05,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,-5.50856e-09,1.47833e-09,-0.696424,0,0,0,0,-7.10543e-15,-1.29257e-05,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,-1.66493e-09,6.13835e-09,-6.89548,0,0,0,0,-7.32747e-15,-6.64007,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,-7.58428e-09,3.86045e-09,-8.02543,0,0,0,1.13687e-13,1.53211e-14,-6.83072,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,-3.57609e-09,-1.66392e-08,-6.23015,0,0,0,0,-9.4369e-15,-6.29077,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,1.55734e-08,-3.10322e-09,-5.19111,0,0,0,0,1.44329e-14,-5.71454,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,7.3635e-09,9.98537e-09,-2.41953,0,0,0,0,-7.21645e-16,-6.11089,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,9.77782e-10,-3.33034e-09,-1.52573,0,0,0,0,1.08802e-14,-5.80369,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,-8.98043e-10,2.86139e-10,-5.34182,0,0,0,1.13687e-13,-6.21725e-15,-6.32499,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,-1.99662e-09,1.10858e-09,-5.39097,0,0,0,0,-5.4845e-14,-6.6046,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,1.79149e-09,6.00075e-09,-12.4734,0,0,0,0,7.23865e-14,-9.5238,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,-1.19453e-09,-2.77782e-09,-11.4484,0,0,0,0,-3.475e-14,-8.54424,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0,-6.99234e-09,9.02609e-09,1.32735,0,0,0,0,6.21725e-15,-2.80493e-06,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0,-1.91046e-09,2.41061e-09,0.054452,0,0,0,0,-1.5099e-14,2.55367e-06,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0,-4.89508e-09,-4.13721e-11,0.866612,0,0,0,0,4.35207e-14,-5.23677e-06,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0,2.27508e-09,-4.52204e-09,-1.69717,0,0,0,0,-1.19904e-14,-7.2203e-06,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0,-1.15101e-09,5.85811e-09,-0.186994,0,0,0,0,-4.95159e-14,9.8871e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0,-7.04185e-09,-2.30012e-09,0.575867,0,0,0,0,1.37668e-14,-1.01593e-06,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0,-1.68572e-09,4.89765e-09,-1.10007,0,0,0,0,-1.73195e-14,1.08423e-05,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0,-2.54159e-09,1.07942e-08,1.03284,0,0,0,0,2.88658e-14,-3.34948e-06,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0,-2.08275e-08,9.13705e-09,0.553106,0,0,0,0,2.26485e-14,-1.0402e-05,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0,-1.06188e-08,1.59226e-09,0.885246,0,0,0,0,1.46549e-14,-7.81086e-06,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0,-8.30439e-10,1.1046e-09,-0.542487,0,0,0,0,-9.41469e-14,2.00756e-05,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0,6.38805e-09,7.06639e-09,-0.449754,0,0,0,1.13687e-13,-3.9968e-15,3.77417e-05,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0,2.71667e-09,-4.53793e-09,0.808169,0,0,0,0,-7.54952e-14,1.43477e-05,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0,3.25445e-09,-5.22486e-09,-2.53809,0,0,0,1.13687e-13,-6.88338e-14,-3.11215e-05,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0,-2.35784e-08,-1.10997e-08,-0.602377,0,0,0,0,2.44249e-15,-2.1618e-05,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0,7.17983e-09,-5.99407e-09,1.10089,0,0,0,0,-7.99361e-15,4.14573e-06,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0,-4.68178e-09,6.32655e-09,-15.6925,0,0,0,0,6.10623e-15,-10.2768,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0,-8.70287e-09,-5.56083e-09,-12.5831,0,0,0,0,2.73115e-14,-6.38343,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,0,-1.32062e-08,-3.28192e-09,3.86116,0,0,0,0,-3.20854e-14,-1.67869,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0,3.09735e-09,1.43378e-09,-1.32188,0,0,0,0,-3.4861e-14,-2.28115,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0,1.89264e-08,5.75585e-09,-6.7422,0,0,0,0,-2.81997e-14,-5.63667,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,0,4.12632e-09,3.10487e-09,-6.63339,0,0,0,1.13687e-13,5.10703e-15,-5.5948,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0,-1.20769e-10,2.59832e-09,-3.81089,0,0,0,-5.68434e-13,1.81188e-13,-3.72375,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0,3.39629e-09,3.08138e-09,-3.05178,0,0,0,0,0,-3.67006,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0,-5.87467e-09,1.67166e-08,0.534993,0,0,0,0,5.9952e-15,-2.36773,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0,4.60006e-09,2.36552e-09,-0.405082,0,0,0,1.13687e-13,-1.37668e-14,-3.38434,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0,9.81107e-11,-3.81567e-10,-0.762615,0,0,0,0,1.59872e-14,-2.2321e-06,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0,6.34441e-09,3.08397e-09,-0.163386,0,0,0,0,-5.77316e-15,-5.70436e-06,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0,-1.07524e-08,-4.1938e-09,0.0690696,0,0,0,0,1.11022e-14,9.53419e-06,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0,-1.02833e-08,6.19802e-10,-0.235539,0,0,0,0,1.19904e-14,-4.42956e-06,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0,6.79997e-09,1.17069e-08,-1.64533,0,0,0,0,9.76996e-15,7.39729e-06,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0,-5.29408e-09,-5.39814e-09,-0.46246,0,0,0,-2.27374e-13,3.10862e-15,-1.56129e-07,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0,-6.5446e-09,1.42601e-09,-0.518537,0,0,0,0,5.77316e-15,2.45103e-06,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0,1.20261e-08,1.08771e-08,-0.883473,0,0,0,0,1.9762e-14,5.6094e-06,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0,-9.00452e-09,5.25124e-09,-0.0833645,0,0,0,0,-1.46549e-14,7.70411e-06,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0,-5.65823e-10,-2.21338e-09,3.23372,0,0,0,0,-4.17444e-14,-1.0482e-05,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0,2.97372e-09,-1.70846e-10,1.40445,0,0,0,0,-3.81917e-14,8.23666e-06,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0,1.06676e-08,-5.19611e-09,-0.537614,0,0,0,0,-3.19744e-14,1.20606e-05,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0,6.0315e-09,-1.52045e-09,0.304729,0,0,0,0,1.77636e-15,2.97551e-06,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0,4.83931e-09,-3.78969e-10,-1.34059,0,0,0,0,-3.10862e-15,1.85209e-07,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0,1.53134e-08,-1.71332e-09,1.20504,0,0,0,0,-1.02141e-14,-2.38528e-06,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0,-5.38934e-09,-2.49837e-09,1.83935,0,0,0,0,1.95399e-14,-1.32619e-06,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0,1.92351e-08,1.3686e-09,2.04712,0,0,0,0,2.33147e-14,-2.56398,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0,-1.47444e-08,2.83256e-09,0.899027,0,0,0,0,-1.55431e-14,-2.45582,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0,1.50409e-09,7.51889e-09,-4.23002,0,0,0,-1.13687e-13,-2.9754e-14,-4.62308,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0,-5.87623e-09,1.06882e-08,-2.76962,0,0,0,0,3.19744e-14,-4.53841,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,0,-9.51844e-09,2.86335e-09,1.89828,0,0,0,-1.13687e-13,-5.55112e-15,-3.38346,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0,4.67349e-09,4.8352e-09,1.24675,0,0,0,0,-7.10543e-15,-3.25965,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0,6.79517e-09,-7.91223e-09,-1.72183,0,0,0,0,-5.77316e-15,-4.1867,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0,-1.9058e-09,-2.54389e-09,-4.63834,0,0,0,0,1.34337e-14,-4.33393,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0,-8.22442e-09,8.21459e-09,0.612786,0,0,0,0,-1.56541e-14,-2.20375,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0,-1.56542e-09,1.00159e-08,4.80336,0,0,0,0,9.65894e-15,-0.435934,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0,-4.05186e-09,-7.88373e-09,0.201663,0,0,0,0,5.59552e-14,-3.66312e-06,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0,1.60038e-09,-5.25843e-09,0.978271,0,0,0,-1.36424e-12,-1.16351e-13,-0.000114317,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0,4.02137e-09,4.50619e-09,0.474415,0,0,0,0,-5.50671e-14,-5.51105e-08,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0,2.38342e-09,-5.4224e-09,2.09744,0,0,0,0,7.54952e-14,8.81725e-07,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0,-1.15364e-08,3.8529e-09,-1.55327,0,0,0,0,3.10862e-15,2.86121e-06,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0,4.00466e-09,-1.63202e-09,-0.807003,0,0,0,0,5.77316e-14,-3.33579e-06,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0,-4.89307e-09,4.48746e-09,-0.0786788,0,0,0,2.27374e-13,1.5099e-13,-0.0802127,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0,-4.40258e-10,1.0318e-09,0.799019,0,0,0,0,-3.9968e-15,-6.09563e-06,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0,4.8728e-09,3.87778e-09,-0.880949,0,0,0,0,-7.81597e-14,5.49178e-06,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,0,-4.75681e-09,-4.75212e-09,0.824793,0,0,0,0,-8.88178e-15,-7.3086e-07,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,0,-4.23071e-09,-9.89618e-09,0.00320143,0,0,0,4.77485e-12,-1.31939e-12,0.00325821,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,0,-3.07384e-09,-6.59746e-09,1.39197,0,0,0,0,4.57412e-14,6.21155e-06,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,0,-3.37145e-09,4.26719e-09,0.896056,0,0,0,0,-3.55271e-14,8.86652e-06,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0,-5.32751e-09,-3.2197e-09,-0.470301,0,0,0,0,3.19744e-14,2.23169e-06,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,0,-1.16377e-08,-1.70545e-09,0.649367,0,0,0,0,1.33227e-14,-4.03505e-07,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0,4.4371e-09,1.43758e-09,2.60706,0,0,0,9.09495e-13,2.06946e-13,-1.02477e-05,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,0,2.1326e-09,-1.39985e-08,-16.1322,0,0,0,0,-7.54952e-15,-10.9817,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0,-1.11544e-08,-4.00299e-10,-15.6796,0,0,0,1.13687e-13,-2.22045e-16,-10.9954,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0,9.69823e-09,-5.15117e-09,-16.511,0,0,0,-1.13687e-13,2.22045e-15,-11.0246,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0,6.35408e-10,1.84923e-09,-16.2665,0,0,0,1.13687e-13,-9.32587e-15,-10.9747,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,0,1.13025e-08,4.81752e-09,-16.4437,0,0,0,0,-2.54241e-14,-10.9982,0,0,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,0,6.64248e-09,1.35917e-09,-15.129,0,0,0,0,4.11893e-14,-10.981,0,0,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,0,-5.0699e-09,5.37579e-09,-19.8293,0,0,0,0,-6.66134e-16,-11.0542,0,0,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,0,-3.87397e-09,5.95949e-09,-16.5161,0,0,0,0,-2.62013e-14,-11.0359,0,0,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,0,-4.90548e-10,-5.28779e-09,-15.6401,0,0,0,0,5.55112e-15,-11.1185,0,0,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,0,1.58773e-08,5.17441e-09,-15.4588,0,0,0,0,8.88178e-16,-11.0344,0,0,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,0,7.81267e-09,-2.90081e-09,0.528881,0,0,0,0,-4.80727e-14,4.2536e-06,0,0,False,69.0|233,183
14|183|14|183|cc|2|1|233|1|233|69.0,0,7.71794e-09,5.23409e-09,0.935785,0,0,0,2.27374e-13,6.66134e-16,-6.27491e-07,0,0,False,69.0|233,183
14|183|14|183|cc|3|1|233|1|233|69.0,0,-7.95067e-09,1.97069e-09,-2.47739,0,0,0,0,3.10862e-15,-6.02247e-06,0,0,False,69.0|233,183
14|183|14|183|cc|4|1|233|1|233|69.0,0,3.3011e-09,-2.38915e-09,-1.97068,0,0,0,0,-1.25455e-14,4.30867e-07,0,0,False,69.0|233,183
14|183|14|183|cc|5|1|233|1|233|69.0,0,1.71318e-09,-6.21139e-09,-1.57311,0,0,0,0,4.55191e-14,4.14509e-06,0,0,False,69.0|233,183
14|183|14|183|cc|6|1|233|1|233|69.0,0,1.99158e-09,-1.14215e-09,-1.42995,0,0,0,0,8.32667e-14,-1.24188e-05,0,0,False,69.0|233,183
14|183|14|183|cc|7|1|233|1|233|69.0,0,1.44644e-08,-8.38778e-09,0.476796,0,0,0,0,4.14113e-14,1.1194e-05,0,0,False,69.0|233,183
14|183|14|183|cc|8|1|233|1|233|69.0,0,-1.21029e-08,3.4446e-09,-1.32172,0,0,0,0,3.10862e-15,-4.77001e-06,0,0,False,69.0|233,183
14|183|14|183|vc|1|2|233|2|233|69.0,0,-1.21411e-08,-6.2121e-09,0.127394,0,0,0,0,3.04201e-14,9.01422e-06,0,0,False,69.0|233,183
14|183|14|183|vc|2|2|233|2|233|69.0,0,1.23132e-09,1.30088e-10,0.247991,0,0,0,0,1.43219e-14,1.14996e-06,0,0,False,69.0|233,183
14|183|14|183|vc|3|2|233|2|233|69.0,0,2.57871e-10,-2.61037e-09,1.97803,0,0,0,0,-5.9952e-14,1.684e-05,0,0,False,69.0|233,183
14|183|14|183|vc|4|2|233|2|233|69.0,0,3.7979e-09,6.36461e-09,0.119839,0,0,0,0,2.59792e-14,-7.26119e-06,0,0,False,69.0|233,183
14|183|14|183|vc|5|2|233|2|233|69.0,0,-1.21901e-08,1.65703e-08,-0.369794,0,0,0,0,1.11022e-15,8.58847e-07,0,0,False,69.0|233,183
14|183|14|183|vc|6|2|233|2|233|69.0,0,-2.67704e-09,7.18546e-09,0.80767,0,0,0,0,-1.11022e-14,-2.53392e-06,0,0,False,69.0|233,183
14|183|14|183|vc|7|2|233|2|233|69.0,0,5.54874e-09,1.35251e-08,-1.25075,0,0,0,0,2.37588e-14,-1.8812e-06,0,0,False,69.0|233,183
14|183|14|183|vc|8|2|233|2|233|69.0,0,-4.44899e-09,7.9636e-09,-0.0229489,0,0,0,0,-4.44089e-16,1.77186e-06,0,0,False,69.0|233,183
