rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1.1997e-05,0,-7.70484e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,-9.56947e-06,0,-2.53355e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,2.13476e-05,0,-2.66203e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,-1.00985e-05,0,-1.70832e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,5.61429e-06,0,2.39424e-05,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,1.53367e-05,0,-4.90776e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,-1.80674e-05,0,9.40158e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-7.80554e-06,0,-1.34915e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,1.81967e-05,0,-1.61861e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,-5.20916e-06,0,-7.6571e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,-6.82804e-06,0,-8.6451e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,1.33382e-05,0,1.1811e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,-1.1631e-05,0,4.30383e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,-9.16287e-06,0,-3.00803e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,1.12867e-05,0,-6.67771e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,1.39464e-05,0,-2.15293e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,-1.43094e-05,0,-5.05074e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,-3.22891e-05,0,2.76072e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,5.80786e-06,0,-6.34187e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,-1.84097e-05,0,-4.37609e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,-2.5905e-05,0,6.08936e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,-1.15206e-05,0,1.27953e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,1.17286e-05,0,-3.44583e-07,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,1.53586e-05,0,-2.2358e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,3.47799e-06,0,-4.91546e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,-4.43242e-06,0,-5.10292e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,3.83948e-05,0,1.84257e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,-3.05693e-06,0,-1.27646e-05,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,-3.90322e-05,0,-1.36039e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,7.25394e-06,0,1.18809e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,3.60421e-06,0,-2.26318e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,1.43572e-05,0,1.91906e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,4.7611e-06,0,-7.65643e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,1.87268e-05,0,4.83666e-06,0,0,False,69.0|274,719
1,8|719|sample|10|274,3.27493e-05,0,7.42312e-06,0,0,True,32.0|274,719
1,8|719|sample|11|274,2.9172e-06,0,2.79806e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,-1.20694e-05,0,-5.11749e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,-1.82397e-05,0,-8.3693e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,6.31091e-06,0,1.74289e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,8.75713e-06,0,-6.50774e-06,0,0,True,55.0|274,719
1,8|719|sample|6|274,1.78006e-06,0,-1.35716e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,5.73297e-06,0,-6.69289e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,-3.09267e-06,0,-1.36805e-06,0,0,True,32.0|274,719
1,8|719|sample|9|274,2.87174e-05,0,-7.37022e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,2.76456e-05,0,-1.2783e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,-7.67068e-06,0,1.78104e-05,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,-8.55549e-06,0,-1.29514e-05,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,-1.39295e-05,0,3.50156e-05,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,8.61006e-07,0,2.07509e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-1.36314e-05,0,3.16102e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,2.54709e-06,0,-3.59743e-06,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,1.53236e-05,0,8.87901e-06,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,9.04825e-06,0,-2.03649e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,1.51021e-05,0,-8.56284e-06,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-2.21795e-06,0,2.39528e-05,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,3.03053e-05,0,-2.01143e-05,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,-3.13944e-05,0,2.07013e-05,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,-1.21639e-05,0,-8.37949e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,8.53778e-06,0,7.33694e-06,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,1.28377e-06,0,-8.97747e-06,0,0,False,69.0|322,488
1,8|488|sample|10|322,-1.63577e-05,0,8.0614e-06,0,0,True,32.0|322,488
1,8|488|sample|11|322,-2.70997e-06,0,9.93586e-06,0,0,True,22.0|322,488
1,8|488|sample|12|322,-3.02481e-05,0,1.39967e-06,0,0,True,22.0|322,488
1,8|488|sample|3|322,1.04461e-05,0,2.97578e-05,0,0,True,55.0|322,488
1,8|488|sample|4|322,-3.67214e-05,0,2.27445e-05,0,0,True,55.0|322,488
1,8|488|sample|5|322,7.56466e-06,0,1.57805e-05,0,0,True,55.0|322,488
1,8|488|sample|6|322,-5.08772e-07,0,6.35276e-06,0,0,True,55.0|322,488
1,8|488|sample|7|322,1.20434e-05,0,1.46544e-05,0,0,True,32.0|322,488
1,8|488|sample|8|322,-5.89801e-07,0,-1.52536e-05,0,0,True,32.0|322,488
1,8|488|sample|9|322,-1.43302e-05,0,5.23318e-06,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,-4.78496e-06,0,6.70773e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,-3.59304e-06,0,3.29728e-05,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,-2.3036e-06,0,6.52026e-06,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,1.00131e-05,0,1.27832e-05,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,-1.65315e-05,0,-1.92003e-05,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,1.85231e-05,0,-6.42172e-06,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,-1.41415e-05,0,-2.79498e-06,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,1.02411e-05,0,-7.80438e-06,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,-6.58425e-06,0,-2.36416e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,1.35251e-05,0,-5.86583e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,9.64459e-06,0,5.7393e-06,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,2.15072e-05,0,5.91217e-06,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,-2.3997e-06,0,1.0487e-05,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,-1.07461e-05,0,1.08432e-05,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-4.44626e-06,0,1.34675e-05,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,6.35758e-06,0,3.79561e-06,0,0,False,69.0|69,847
1,8|847|sample|10|69,-8.14184e-06,0,9.49567e-06,0,0,True,32.0|69,847
1,8|847|sample|11|69,8.90084e-06,0,1.4736e-05,0,0,True,22.0|69,847
1,8|847|sample|12|69,-1.7615e-05,0,-2.79766e-06,0,0,True,22.0|69,847
1,8|847|sample|3|69,1.83166e-05,0,-1.12793e-05,0,0,True,55.0|69,847
1,8|847|sample|4|69,-8.73416e-06,0,-1.09758e-05,0,0,True,55.0|69,847
1,8|847|sample|5|69,-8.37069e-06,0,4.21753e-06,0,0,True,55.0|69,847
1,8|847|sample|6|69,-1.49207e-05,0,-7.68144e-06,0,0,True,55.0|69,847
1,8|847|sample|7|69,-9.6782e-06,0,-4.4879e-05,0,0,True,32.0|69,847
1,8|847|sample|8|69,-6.42629e-06,0,8.13049e-06,0,0,True,32.0|69,847
1,8|847|sample|9|69,1.97094e-05,0,-1.43429e-05,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,2.89166e-06,0,6.36373e-06,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,-1.64373e-05,0,-6.43663e-06,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,-1.57059e-05,0,-4.65905e-05,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,1.11071e-06,0,-2.16339e-05,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,-3.12063e-07,0,3.29545e-05,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,-5.67677e-06,0,-2.44125e-05,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,1.20074e-06,0,-2.75039e-06,0,0,False,69.0|69,847
