id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.10807e-06,0,-8.50681e-07,0,0,-1.2528e-08,0,6.58716e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,-7.19663e-07,0,3.39622e-07,0,0,8.37781e-09,0,6.82761e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,2.48402e-06,0,2.26106e-06,0,0,8.43158e-09,0,3.94899e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,-9.4504e-07,0,-1.49174e-07,0,0,-7.66119e-09,0,-6.05588e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.11917e-06,0,-1.34945e-08,0,0,-1.10663e-08,0,3.27929e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.51709e-06,0,-1.20263e-06,0,0,-1.65659e-09,0,1.37675e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,-9.90239e-07,0,7.23907e-07,0,0,-1.2956e-08,0,-4.60945e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,-8.4611e-07,0,-4.10398e-07,0,0,1.10556e-08,0,2.02757e-08,0,0,False,69.0|162,84
8|84|sample|10|162,1.92079e-06,0,1.62299e-07,0,0,-1.48549e-09,0,1.72656e-08,0,0,True,32.0|162,84
8|84|sample|11|162,4.56508e-07,0,-9.4666e-07,0,0,7.15949e-09,0,-1.95834e-08,0,0,True,22.0|162,84
8|84|sample|12|162,9.89198e-07,0,2.12665e-06,0,0,7.90004e-09,0,7.49531e-09,0,0,True,22.0|162,84
8|84|sample|3|162,-9.84618e-07,0,-9.98035e-07,0,0,4.11171e-09,0,8.7097e-09,0,0,True,55.0|162,84
8|84|sample|4|162,1.08826e-06,0,-1.05779e-06,0,0,-4.90041e-09,0,8.93674e-09,0,0,True,55.0|162,84
8|84|sample|5|162,9.93456e-07,0,-1.09762e-06,0,0,8.0384e-09,0,1.18221e-08,0,0,True,55.0|162,84
8|84|sample|6|162,8.27652e-07,0,-1.04185e-06,0,0,-5.23295e-09,0,-7.35237e-09,0,0,True,55.0|162,84
8|84|sample|7|162,-5.74275e-07,0,4.87823e-07,0,0,8.92032e-09,0,5.21201e-09,0,0,True,32.0|162,84
8|84|sample|8|162,3.5952e-07,0,-8.89813e-08,0,0,1.04649e-08,0,1.83952e-09,0,0,True,32.0|162,84
8|84|sample|9|162,-1.81134e-06,0,-7.49513e-07,0,0,5.65797e-09,0,7.85734e-09,0,0,True,32.0|162,84
8|84|vc|1|2|162,5.52699e-07,0,1.9596e-06,0,0,2.41181e-09,0,2.14249e-08,0,0,False,69.0|162,84
8|84|vc|2|2|162,-1.06594e-07,0,-1.15657e-07,0,0,-4.41156e-09,0,1.53117e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,-2.40034e-06,0,-1.67573e-06,0,0,4.3388e-09,0,-1.12219e-08,0,0,False,69.0|162,84
8|84|vc|4|2|162,2.65648e-06,0,5.65583e-07,0,0,4.31163e-09,0,1.15116e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,-3.33341e-07,0,-8.82586e-08,0,0,7.58865e-09,0,-1.40564e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,-1.98025e-07,0,1.26634e-07,0,0,5.30298e-09,0,-4.41969e-09,0,0,False,69.0|162,84
8|84|vc|7|2|162,-1.34051e-06,0,1.73849e-07,0,0,-1.17263e-08,0,9.00551e-09,0,0,False,69.0|162,84
8|84|vc|8|2|162,-2.24256e-07,0,1.57403e-06,0,0,2.72718e-09,0,-1.17517e-08,0,0,False,69.0|162,84
8|719|cc|1|1|274,-5.64745e-07,0,-1.05215e-06,0,0,8.943e-09,0,-1.44164e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,-3.39723e-08,0,9.95633e-07,0,0,-5.20856e-10,0,1.14022e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,-3.07707e-07,0,3.0022e-07,0,0,-8.51384e-09,0,1.73348e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,2.4943e-06,0,1.61618e-06,0,0,1.59408e-08,0,-3.14297e-09,0,0,False,69.0|274,719
8|719|cc|5|1|274,-7.17304e-08,0,1.09578e-06,0,0,2.11486e-09,0,8.65021e-09,0,0,False,69.0|274,719
8|719|cc|6|1|274,7.94285e-07,0,2.44576e-07,0,0,2.85178e-09,0,1.29063e-08,0,0,False,69.0|274,719
8|719|cc|7|1|274,-3.0684e-07,0,6.92656e-07,0,0,-9.12854e-09,0,-1.0379e-08,0,0,False,69.0|274,719
8|719|cc|8|1|274,7.61124e-08,0,-1.29344e-07,0,0,2.88577e-09,0,1.10199e-08,0,0,False,69.0|274,719
8|719|sample|10|274,-8.8347e-07,0,-1.29026e-07,0,0,3.06937e-09,0,1.3037e-08,0,0,True,32.0|274,719
8|719|sample|11|274,-7.11099e-07,0,-2.38394e-06,0,0,-1.18276e-08,0,-6.8125e-09,0,0,True,22.0|274,719
8|719|sample|12|274,-6.07742e-07,0,-2.1554e-07,0,0,6.28012e-09,0,7.31633e-09,0,0,True,22.0|274,719
8|719|sample|3|274,-1.78895e-06,0,-1.07793e-06,0,0,-1.10568e-08,0,1.36064e-09,0,0,True,55.0|274,719
