rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.457186,1.44902,1.59325,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.457186,1.44902,2.20892,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.457186,1.44902,2.77938,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.457186,1.44902,1.82245,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.457186,1.44902,2.31973,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.457186,1.44902,2.49926,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.457186,1.44902,2.13961,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.457186,1.44902,0.513594,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.457186,1.44902,1.30194,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.457186,1.44902,2.51745,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.457186,1.44902,-3.28006,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.457186,1.44902,-3.72282,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.457186,1.44902,-3.53671,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.457186,1.44902,-1.95552,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.457186,1.44902,-3.83048,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.457186,1.44902,-6.22615,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.457186,1.44902,-2.71711,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.457186,1.44902,-3.33121,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.457186,1.44902,-3.27293,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.457186,1.44902,-3.66294,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.457186,1.44902,-2.75827,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.457186,1.44902,-4.38232,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.457186,1.44902,-2.29939,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.457186,1.44902,-4.2311,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.457186,1.44902,-4.41098,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.457186,1.44902,-4.06477,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.136032,1.111,0.0285303,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.136032,1.111,3.33033,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.136032,1.111,1.74294,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.136032,1.111,0.779616,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.136032,1.111,-6.61776,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.136032,1.111,-4.96077,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.136032,1.111,-7.05608,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.136032,1.111,-6.8544,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.136032,1.111,-0.971898,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.136032,1.111,-2.43507,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.136032,1.111,4.58974,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.136032,1.111,6.73684,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.136032,1.111,4.28533,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.136032,1.111,4.45332,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.136032,1.111,3.44846,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.136032,1.111,2.56998,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.136032,1.111,2.63156,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.136032,1.111,5.9605,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.136032,1.111,5.26741,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.136032,1.111,5.06172,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.136032,1.111,6.10759,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.136032,1.111,2.89683,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.136032,1.111,4.2147,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.136032,1.111,4.05179,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.136032,1.111,1.89882,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.136032,1.111,5.67453,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.122645,1.90356,-2.68087,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.122645,1.90356,-2.44562,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.122645,1.90356,-4.55208,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.122645,1.90356,-3.43854,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.122645,1.90356,-7.09488,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.122645,1.90356,-4.41376,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.122645,1.90356,-6.42943,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.122645,1.90356,-6.65391,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.122645,1.90356,2.00125,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.122645,1.90356,0.450995,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.122645,1.90356,2.46001,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.122645,1.90356,2.26095,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.122645,1.90356,2.76824,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.122645,1.90356,4.41671,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.122645,1.90356,3.40617,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.122645,1.90356,3.00896,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.122645,1.90356,2.04083,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.122645,1.90356,2.9649,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.122645,1.90356,4.31592,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.122645,1.90356,2.99668,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.122645,1.90356,4.96886,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.122645,1.90356,2.92472,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.122645,1.90356,2.77847,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.122645,1.90356,4.33496,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.122645,1.90356,3.3777,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.122645,1.90356,5.0817,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.0213904,1.90357,10.9973,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.0213904,1.90357,10.8824,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.0213904,1.90357,11.0325,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.0213904,1.90357,11.1741,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0213904,1.90357,-5.67716,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0213904,1.90357,-4.17108,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0213904,1.90357,-5.75686,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0213904,1.90357,-3.82997,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.0213904,1.90357,10.8045,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.0213904,1.90357,11.1735,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.0213904,1.90357,6.82181,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0213904,1.90357,4.49077,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.0213904,1.90357,5.38207,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.0213904,1.90357,7.02494,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0.0213904,1.90357,6.80847,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0.0213904,1.90357,6.43856,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.0213904,1.90357,4.37111,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.0213904,1.90357,5.7167,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.0213904,1.90357,4.14385,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0.0213904,1.90357,6.20704,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.0213904,1.90357,5.83713,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.0213904,1.90357,5.14664,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.0213904,1.90357,5.38794,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.0213904,1.90357,6.87261,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0.0213904,1.90357,6.99281,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.0213904,1.90357,7.45919,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.287436,1.96942,-3.64175,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.287436,1.96942,-4.77122,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.287436,1.96942,-4.17329,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.287436,1.96942,-1.84702,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.287436,1.96942,-4.01923,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.287436,1.96942,-4.28938,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.287436,1.96942,-3.43828,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.287436,1.96942,-5.09056,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.287436,1.96942,6.70663,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.287436,1.96942,5.43426,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0.287436,1.96942,5.42418,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.287436,1.96942,7.59808,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.287436,1.96942,6.8015,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.287436,1.96942,7.34382,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.287436,1.96942,7.62253,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0.287436,1.96942,5.88454,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0.287436,1.96942,8.65436,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0.287436,1.96942,5.914,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0.287436,1.96942,4.24062,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0.287436,1.96942,6.22292,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0.287436,1.96942,9.45776,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.287436,1.96942,5.05122,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0.287436,1.96942,4.6562,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,0.287436,1.96942,4.31724,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,0.287436,1.96942,7.51784,69.0|292,1159
