rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,9.18457,0.764394,7.31429,-3.5651,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,9.18457,0.764394,9.67474,-3.60611,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,9.18457,0.764394,7.05803,-3.62577,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,9.18457,0.764394,6.09616,-3.48123,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,9.18457,0.764394,7.71378,-3.50088,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,9.18457,0.764394,9.17074,-3.54181,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,9.18457,0.764394,6.80459,-3.52654,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,9.18457,0.764394,6.47243,-3.41458,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,9.18457,0.764394,8.1237,-3.45803,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,9.18457,0.764394,8.03393,-3.44334,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,9.18457,0.764282,8.54833,-3.60341,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,9.18457,0.764282,7.69653,-3.57126,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,9.18457,0.764282,7.00165,-3.46067,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,9.18457,0.764282,7.54439,-3.47403,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,9.18457,0.764282,8.94412,-3.52168,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,9.18457,0.764282,8.22181,-3.50862,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,9.18457,0.764282,9.65684,-3.42805,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,9.18457,0.764282,8.33912,-3.43527,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,9.18457,0.764282,8.4183,-3.40748,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,9.18457,0.764282,8.88977,-3.39146,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,9.18457,0.764282,7.61325,-3.50362,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,9.18457,0.764282,8.65974,-3.44815,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,9.18457,0.764282,7.4991,-3.56333,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,9.18457,0.764282,7.7456,-3.3936,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,9.18457,0.764282,9.05947,-3.38595,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,9.18457,0.764282,8.41481,-3.43702,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.826883,0.764294,2.39504,-5.4011,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.826883,0.764294,2.29321,-5.50371,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.826883,0.764294,2.35082,-5.46723,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.826883,0.764294,2.20168,-5.46826,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.826883,0.764337,4.05771,-5.41044,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.826883,0.764337,3.85605,-5.52302,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.826883,0.764337,4.01666,-5.50338,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.826883,0.764337,3.5399,-5.5535,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.826883,0.764294,2.69316,-5.50597,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.826883,0.764294,2.7478,-5.38789,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.826883,0.764301,6.12193,-5.45886,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.826883,0.764301,5.7623,-5.53067,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.826883,0.764301,7.15558,-5.50655,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.826883,0.764301,6.55345,-5.4667,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.826883,0.764301,6.94961,-5.44616,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.826883,0.764301,6.65537,-5.40971,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.826883,0.764301,7.86351,-5.41734,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.826883,0.764301,6.82825,-5.39806,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.826883,0.764301,6.78995,-5.42129,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.826883,0.764301,6.73625,-5.54099,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.826883,0.764301,5.97329,-5.4419,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.826883,0.764301,6.80716,-5.63156,69.0|322,152
